Locus_tag,SMM_1_hyb25347102,SMM_2_hyb25346902,SMM_3_hyb25346702,Salt_1_hyb25345102,Salt_2_hyb25344802,Salt_3_hyb25347202
BSU02720,12.2407,12.355,12.5451,11.4825,11.3543,11.4427
BSU02730,9.651,9.4602,9.6339,8.5923,8.4924,8.6231
BSU02740,10.0721,10.0869,10.1575,8.8566,8.7151,8.8058
BSU02750,8.945,8.7622,8.8437,8.0969,7.9643,8.084
BSU02760,8.7533,8.766,8.7859,8.0287,8.017000000000001,8.0382
BSU02770,10.2862,10.1668,10.1784,9.863,9.8318,9.9437
BSU02780,11.7397,11.4693,11.7436,12.0488,11.7248,11.908
new_300503_300693_c,13.0587,12.6848,13.1366,13.4909,12.7268,13.4064
BSU02790,9.2676,9.1344,9.1978,9.08,8.908,9.1912
new_302355_302434,9.2675,9.3747,9.4162,9.1798,9.2497,9.2994
BSU02800,9.1852,8.9763,9.1016,8.9164,8.709,8.8689
new_303797_304377,8.4739,8.4121,8.4251,8.2552,8.1914,8.1317
BSU02810,9.7367,9.6784,9.8003,9.7162,9.7402,9.7467
new_304308_304389_c,10.2525,9.9604,10.3046,10.1692,10.1112,9.9733
BSU02820,12.0115,11.969000000000001,12.0189,12.2548,12.3578,12.3235
BSU02830,8.218,8.1483,8.123,14.3804,14.3593,14.315999999999999
BSU02840,8.181000000000001,8.0843,8.1022,14.2469,14.2981,14.2274
BSU02850,9.693,9.5909,9.6251,11.1891,11.1729,11.2736
BSU02860,10.0939,10.0274,10.1865,9.2637,9.1632,9.2397
BSU02870,10.1428,9.995,10.1378,9.2904,9.1518,9.2694
BSU02880,8.9173,8.8656,8.8845,10.4609,10.5298,10.5782
new_311859_312061,7.7158,7.6888,7.8153,10.305,10.126,10.3855
new_312063_312158,15.1436,15.2213,14.7973,16.3022,16.1577,16.1139
BSU02890,14.6722,14.4527,14.5146,16.1626,15.8612,15.880999999999998
BSU02900,14.2462,14.265,14.2529,15.6986,15.2898,15.4878
BSU02910,14.4454,14.384,14.4074,15.856,15.5804,15.7312
BSU02920,14.447000000000001,14.4366,14.2612,15.7086,15.3161,15.6948
BSU02930,12.5744,12.6129,12.5596,14.2103,13.9563,14.2982
BSU02940,12.8846,12.8158,12.6791,14.2967,14.0446,14.5145
BSU02950,11.8087,11.6744,11.8916,11.0235,11.0333,11.2378
BSU02960,7.301,7.093999999999999,7.0743,7.1525,7.0155,7.0904
BSU02970,12.0736,12.217,12.0673,12.3595,12.1461,11.8612
BSU02980,14.4169,14.2946,14.4672,15.422,15.2111,15.4259
BSU02990,14.26,14.1313,14.3082,15.0262,15.0178,15.0566
BSU03000,13.9047,13.8918,14.0399,14.6853,14.6108,14.7444
BSU03010,11.0721,11.0461,11.1574,11.2712,11.1813,10.8658
new_325190_325277_c,12.7427,13.43,12.7776,12.9902,13.0732,12.7664
BSU03020,9.6173,9.5408,9.7584,8.8454,8.7128,8.8818
BSU03030,9.655,9.7518,9.7823,10.4721,10.4482,10.585999999999999
new_327480_327617,9.9347,9.568,9.3832,9.5405,9.6025,9.8148
BSU03040,8.8292,8.72,8.8931,8.8875,8.9113,9.0505
BSU03050,8.0334,7.7717,7.7102,7.7799,7.6392,7.7154
BSU03060,7.7254,7.5583,7.5631,7.7213,7.607,7.6925
BSU03070,10.8069,10.8972,11.0037,9.613999999999999,9.142000000000001,9.3362
BSU03080,10.4466,10.4578,10.5817,10.1379,9.8442,10.0568
BSU03090,9.685,9.7208,9.802999999999999,9.5143,9.3725,9.3712
BSU03100,9.7689,9.8322,9.9488,9.6656,9.4428,9.5414
new_335729_336091_c,7.5381,7.4007,7.4806,7.4664,7.3998,7.3866
BSU03110,7.0598,6.8064,6.8812,7.0707,7.0344,6.8991
BSU03120,7.1074,6.9197,6.8885,7.0446,6.8982,7.0188
new_338187_338287,13.8409,13.9881,13.6025,12.9595,13.115,12.9933
BSU03130,12.6301,12.9952,12.8961,14.1992,14.4223,14.113
BSU03140,9.1287,9.1091,9.1448,8.7276,8.5847,8.5814
new_339807_339955_c,7.3362,7.2898,7.1165,7.2858,7.2986,7.1134
new_339879_339987,10.4255,10.540999999999999,10.4289,8.5814,8.6162,8.5079
BSU03150,11.1747,11.2179,11.2472,9.9432,9.7998,9.8241
BSU03160,8.1594,8.0794,8.0425,8.2799,8.16,8.234
BSU03170,9.4221,9.3455,9.3835,8.3734,8.1948,8.4335
new_342467_342537,10.2099,10.137,10.1476,8.7854,8.6538,8.9385
BSU03180,10.3514,10.2712,10.3291,8.7207,8.5669,8.7869
new_343495_343573,10.1217,10.0816,10.1096,8.4851,8.4561,8.5538
BSU03190,9.7812,9.5721,9.7123,8.2888,8.1676,8.1752
new_344370_344497,8.529,8.3587,8.3485,7.6537,7.4689,7.5493
BSU03200,9.0478,8.9824,9.0247,7.8366,7.7228,7.8591
BSU03210,9.2669,8.9948,9.2097,7.9846,7.875,8.0651
new_347027_347149,12.9675,12.8387,13.0886,12.710999999999999,12.8708,12.7225
BSU03220,12.3079,12.0972,12.293,11.9192,11.9471,11.9962
new_347670_349525_c,7.4773,7.3154,7.3997,7.3625,7.2407,7.3718
new_348596_348692,9.6329,9.6564,10.0392,9.4359,9.4819,9.6149
BSU03230,10.7049,10.6368,10.6014,9.9371,9.8736,10.0077
BSU03240,10.0586,9.8197,9.9222,10.5346,10.2451,10.6347
BSU03250,10.3589,10.1671,10.2727,10.6591,10.6169,10.9056
BSU03260,9.0546,9.0193,9.1388,9.347000000000001,9.2425,9.3491
new_352793_352857,12.1411,11.742,11.7471,12.6516,12.7446,12.9571
BSU03270,11.7358,11.7048,11.8357,12.6107,12.4858,12.7388
new_353869_356316,10.72,10.86,10.97,11.65,11.74,11.89
BSU03280,10.5031,10.4795,10.3164,9.5843,9.3885,9.3446
BSU03290,11.1463,11.0775,11.072000000000001,10.1879,9.9168,10.1486
BSU03300,9.6576,9.5673,9.4265,8.3131,7.9539,8.227
BSU03310,7.4005,7.2103,7.1286,7.2372,7.0920000000000005,7.1304
BSU03320,7.2971,7.176,7.1047,7.0751,6.9217,7.0573
BSU03330,8.1163,7.9917,8.025,7.8391,7.7513,7.7273
BSU03340,7.2236,7.0776,7.0261,7.1699,7.0291,7.0667
BSU03350,7.2471,6.9884,6.9735,7.0424,7.0395,7.1112
BSU03359,7.1439,6.9828,6.9078,7.2252,7.0478,7.183
BSU03360,7.1382,6.9414,6.8743,7.2855,7.1605,7.2099
new_367293_368962,7.132999999999999,7.0552,6.8124,7.0929,6.9542,6.9447
BSU03370,9.7532,9.9245,9.825,8.8007,8.4939,8.3908
BSU03380,10.5336,10.654000000000002,10.3277,9.3064,8.9825,8.9994
new_368894_371728_c,10.5896,11.1774,10.5124,10.0576,9.2017,9.4757
new_368964_369186,7.3109,7.0729999999999995,7.018,11.2789,11.7405,11.3749
BSU03390,9.6256,9.556000000000001,9.7018,11.2072,11.4332,11.3081
BSU03400,7.4777,7.3114,7.4864,7.9516,8.0058,7.6345
BSU03410,8.0343,7.921,7.7679,7.8594,7.9443,7.8603
BSU03420,11.7701,12.1691,11.5627,11.47,10.8963,11.0218
BSU03430,12.2801,12.7623,12.2463,11.8671,11.4259,11.3733
new_372628_372770_c,10.1769,10.2976,10.3372,9.1315,9.075,9.0167
BSU03440,9.8255,9.6769,9.7503,8.2583,8.1253,8.0214
new_372801_375944,10.7076,11.3135,10.5097,12.3533,12.0752,12.1776
BSU03450,9.7152,9.2977,10.6376,8.609,8.7844,8.6526
BSU03460,10.238,9.7913,10.847999999999999,8.952,9.125,9.1358
BSU03470,9.9666,10.2419,9.8772,11.4835,11.269,11.1993
new_376667_376967,16.0088,15.8432,15.7434,15.743,15.4175,15.6784
BSU03480,15.741,15.9002,15.6687,15.3236,15.0098,15.3924
BSU03490,16.0227,16.295,16.1379,16.1247,15.7428,16.0818
BSU03500,15.8149,15.8189,15.8668,16.2887,15.9073,15.8549
BSU03510,15.9091,16.0405,16.0191,16.1299,15.8349,16.0345
BSU03520,15.4531,15.5467,15.4555,15.6682,15.2084,15.6239
BSU03530,11.257,11.4529,11.3834,10.708,10.4146,10.8325
BSU03540,10.56,10.5718,10.6864,10.2497,10.1364,10.2817
BSU03550,7.8501,7.6466,7.7421,7.3489,7.2801,7.3216
BSU03560,7.9946,7.8918,7.8919,7.9282,7.7367,7.8986
BSU03569,9.8705,9.836,10.0762,8.7776,8.7124,8.8103
BSU03570,10.0661,10.187999999999999,10.2991,9.1113,8.9252,9.0935
BSU03580,10.065,9.8848,10.1611,9.4095,9.352,9.3937
new_409056_409207_c,8.2479,8.3588,8.0223,8.3207,8.5929,8.3797
BSU03590,10.6075,10.5068,10.6208,11.1981,11.1136,11.0956
BSU03600,10.3771,10.2858,10.4793,10.9151,11.0587,10.9569
BSU03610,11.3431,11.2884,11.3936,11.6768,11.7213,11.7188
BSU03620,8.1274,8.0803,7.9257,9.6023,9.6323,9.587
BSU03630,7.7548,7.4553,7.4553,7.8401,7.7134,7.8014
BSU03640,7.6134,7.4846,7.4623,7.7244,7.6398,7.6988
BSU03651,7.7091,7.6446,7.5164,7.7937,7.8229999999999995,7.8224
BSU03652,7.4398,7.3244,7.2341,7.7563,7.5974,7.6375
BSU03660,9.4782,9.367,9.498,8.7411,8.8356,8.8429
BSU03670,8.1639,7.9873,8.0786,7.8973,7.8933,7.7453
new_417763_418267_c,7.1305,7.0607,7.1668,7.1452,7.2128,6.9879999999999995
BSU03680,7.2985,7.0133,7.0203,7.4264,7.643,7.4692
BSU03690,7.6663,7.529,7.5105,7.9212,7.8266,8.0346
BSU03700,7.5027,7.2955,7.318,7.6725,7.5227,7.5155
BSU03710,7.7109,7.4909,7.5669,7.9414,8.0085,7.9413
BSU03720,7.9305,7.7466,7.8003,8.1234,8.1833,8.1544
BSU03730,7.3228,7.1779,7.1151,7.7098,7.6984,7.7619
BSU03740,7.2709,7.0667,6.9489,7.4516,7.3252,7.4719
BSU03750,10.4769,10.4232,10.4146,9.9997,9.931000000000001,10.1035
BSU03760,10.7391,10.5316,10.6223,10.2189,10.1736,10.2759
new_428689_428793,9.4321,9.2348,9.4096,9.1076,8.2546,9.2011
BSU03770,13.2294,13.2291,13.3307,12.1333,12.1606,12.2331
BSU03780,13.9154,14.4915,14.0157,13.1545,13.2561,12.9368
BSU03788,7.9854,7.7904,7.9051,7.5165,7.627999999999999,7.5978
BSU03789,9.4791,9.2704,9.4163,8.8292,8.7499,9.1557
BSU03790,11.7404,11.7939,11.9565,10.2877,10.2788,10.3069
new_432271_432371,13.7536,13.6448,13.6729,12.8075,12.2737,13.1483
BSU03800,12.2891,12.2527,12.419,11.5672,11.4157,11.6144
BSU03810,12.5773,12.5033,12.5971,11.7494,11.7402,11.8443
BSU03820,12.7471,12.5689,12.7556,11.8393,11.6794,11.8612
BSU03830,13.5773,13.4459,13.5608,12.515,12.4247,12.4629
BSU03840,10.4726,10.4573,10.5211,10.1007,9.925,10.1794
BSU03850,11.1933,11.2842,11.2709,11.0646,10.8161,10.9753
new_438353_438419_c,12.3799,12.0176,12.1369,11.7814,12.0244,12.4007
BSU03860,10.6969,11.0096,10.8887,11.9184,11.882,11.9318
BSU03870,11.1896,11.3521,11.0377,12.3472,12.1607,12.3069
BSU03880,10.4598,10.6687,10.3968,10.1284,9.8148,9.7653
BSU03890,8.4208,8.2554,8.3139,8.8006,8.7631,8.8296
BSU03900,7.7254,7.6144,7.5451,7.3248,7.1952,7.3127
BSU03910,10.1526,10.2291,10.1402,12.9112,12.9049,12.843
BSU03920,7.2728,7.0973,7.3526,7.2878,7.4587,7.0198
BSU03930,7.4445,7.2233,7.4548,7.4125,7.5161,7.2059
BSU03940,9.8282,9.7744,9.9064,8.7261,8.6681,8.5956
BSU03950,10.4049,10.4135,10.5611,9.2425,9.2055,9.2919
BSU03960,10.6717,10.6686,10.8793,9.6026,9.3543,9.2435
BSU03970,10.1377,10.1223,10.2849,10.7457,10.3786,10.3882
new_449651_449723,9.5081,9.6173,9.2765,7.5176,7.2625,7.2033
BSU03981,8.7992,8.9504,8.79,7.1668,7.0137,7.0849
BSU03982,9.2527,9.4715,9.2161,7.5738,7.3102,7.4876
BSU03990,9.2279,9.5036,9.2345,7.5946,7.4184,7.5425
BSU04000,9.7226,9.7042,9.6548,8.5887,8.3064,8.3695
BSU04010,10.9349,10.8698,10.8537,8.8403,8.5217,8.8016
new_454593_455317,9.432,9.6191,9.5872,8.1402,8.1875,8.0061
BSU04020,10.1731,10.1101,9.947000000000001,10.1497,9.9966,10.1477
BSU04030,10.6597,10.9872,10.798,9.4759,9.3267,9.2694
BSU04039,8.3912,8.3864,8.3146,13.8811,13.8316,13.1931
BSU04040,11.9762,11.9498,11.9699,12.270999999999999,12.1958,12.1874
new_456926_457022,11.4793,11.4018,11.6329,10.9512,10.4635,11.0277
BSU04050,11.1431,11.0563,11.1616,10.5889,10.3313,10.523
BSU04060,11.095999999999998,11.0755,11.1306,10.4824,10.3277,10.5857
BSU04070,11.276,11.0256,11.2764,10.6839,10.2873,10.7377
BSU04080,11.3167,11.1077,11.2989,10.6181,10.3178,10.7557
BSU04090,10.8376,10.6924,10.8285,10.1259,9.7696,10.0927
BSU04100,10.8464,10.9203,11.0631,10.1023,9.8445,10.1238
BSU04110,10.7928,10.5087,10.6968,10.1672,9.9169,10.1177
new_463070_463495_c,10.8986,11.222000000000001,11.1798,10.9777,10.8115,10.7689
BSU04120,13.0713,12.4361,12.2276,9.8943,9.3615,10.2471
new_463491_463901,10.9918,10.6535,10.8215,8.5967,8.478,8.9787
BSU04130,11.6006,11.6843,11.4608,10.4847,10.3557,10.4165
BSU04140,12.6931,12.5451,12.4754,10.8641,10.5168,10.9089
new_465941_466041,13.1135,12.7576,12.8929,11.5777,11.3756,11.4674
BSU04150,12.4373,12.3348,12.48,11.2832,11.0353,11.302
new_467042_467129,10.029,9.8627,10.008,8.7708,8.5027,8.7196
BSU04160,9.4209,9.4808,9.5667,8.5118,8.4959,8.597000000000001
new_469286_469367,7.2791,7.1488,7.117000000000001,9.6388,10.0124,9.5827
BSU04170,8.5932,8.5467,8.4829,10.0109,10.0245,10.0093
BSU04180,7.0196,6.8636,6.7674,11.5986,11.9357,11.3494
BSU04190,7.4546,7.3169,7.3241,15.459000000000001,15.6375,15.2431
BSU04200,7.4026,7.2513,7.2406,14.9403,15.0273,14.7442
BSU04210,11.6976,11.8513,11.6118,12.2873,12.1922,12.4531
BSU04220,11.777999999999999,12.0083,11.9117,16.3072,16.2615,16.2034
new_474268_474634,11.5967,12.1262,11.9956,15.8018,16.012999999999998,15.5947
BSU04230,10.306,10.482000000000001,10.2006,13.1646,13.1954,13.1307
BSU04240,10.3439,10.1802,10.2294,8.7787,8.6606,8.6361
BSU04250,10.3603,10.2573,10.3976,9.4785,9.2473,9.527999999999999
BSU04260,11.5409,11.6283,11.6251,11.3125,11.1583,11.3644
new_478812_478943,8.6514,8.5213,8.3953,10.373,10.8751,10.519
BSU04270,8.5799,8.4191,8.4586,9.3277,9.4917,9.5004
BSU04280,7.944,7.7234,7.7836,8.6589,8.8101,8.7918
BSU04290,8.1161,7.8346,7.8953,9.205,9.2547,9.2173
BSU04300,7.9891,7.7942,7.9091,9.145,9.4502,9.3258
BSU04310,8.3127,8.1377,8.2075,9.6976,9.8123,9.8619
BSU_misc_RNA_7,11.2292,11.2263,11.1619,10.4706,10.2813,10.6322
new_486278_486431,10.7569,10.269,10.7851,10.0042,10.0547,10.3552
BSU04320,9.9048,9.6279,9.9247,9.0977,9.1081,9.4749
BSU04330,7.9008,7.7091,7.5278,8.1571,8.1937,8.2765
BSU04340,8.8979,8.9567,8.9503,15.1203,15.1696,15.145
new_489666_490525_c,8.6823,8.6717,8.5661,8.0822,7.6594,7.443
new_490527_490638_c,10.1151,10.1152,10.3604,11.2377,11.9448,11.0489
new_490639_490854,7.2508,7.8409,7.4839,10.1771,10.0664,9.9875
new_490705_490776_c,12.6943,13.1753,13.0379,13.4139,13.4994,13.5008
BSU04359,12.0521,12.2638,12.0865,12.8008,12.4798,12.5041
BSU04360,11.2277,11.1811,11.273,14.3222,14.2498,14.2837
new_492500_492577_c,7.3208,7.1376,6.916,11.1078,11.5455,11.3032
BSU04370,8.2244,8.1467,8.3605,15.8773,15.8117,15.4925
BSU04380,7.6370000000000005,7.4306,7.4177,13.0331,13.3201,12.9006
BSU04390,10.0648,9.9411,10.0508,9.4497,9.3497,9.3582
BSU04400,10.914000000000001,11.1481,11.2317,15.9588,15.9702,15.9746
BSU04410,10.1629,10.1938,10.3321,10.427,10.3336,10.2906
BSU04420,10.2172,10.164,10.2942,10.4214,10.2523,10.3559
new_495406_495699_c,7.4608,7.3345,7.0933,9.2259,9.3769,9.156
BSU04430,9.2407,9.2611,9.3507,15.5484,15.5376,15.2446
BSU04440,9.412,9.272,9.357000000000001,8.3625,8.1459,8.3518
new_496980_497767,10.4723,10.452,10.5203,10.0888,10.014,10.1023
BSU04450,10.1592,9.9592,10.1297,9.5024,9.4089,9.5374
BSU04460,9.8771,9.9465,10.0583,9.207,9.0978,9.2059
new_500046_500120,9.6569,9.5532,9.5344,8.8281,8.588,8.8162
BSU04470,9.0343,9.115,8.9224,8.3398,8.165,8.2657
BSU04480,11.6289,11.3319,11.3905,10.482000000000001,10.6493,10.7941
new_502632_502875,10.9528,10.9491,11.0897,9.8757,10.0017,10.1559
BSU04490,10.9364,10.9917,11.0326,11.0636,10.9833,11.1454
BSU04500,10.7612,10.7337,10.8731,10.8297,10.7181,11.0529
BSU04510,10.9219,10.8267,10.8317,10.4453,10.2353,10.4173
new_505044_505113,9.3676,9.0475,8.9552,8.4265,8.3987,8.814
BSU04520,10.2438,10.2461,10.2879,11.043,10.8567,10.8514
BSU04530,10.4276,10.502,10.4321,12.6215,12.5677,12.4686
new_506502_506670_c,10.4661,10.4827,10.4784,12.5817,12.6095,12.5214
BSU04540,11.6309,11.4805,11.2399,12.6029,12.6098,12.6261
new_507683_507752_c,11.4734,11.452,11.4542,11.8976,11.5327,11.5034
new_507739_508088,11.9097,11.8699,11.6945,12.8113,12.7511,13.0877
BSU04550,10.9533,11.1818,10.9948,11.3811,11.1399,10.8523
new_508090_508247,12.6924,12.7192,12.2316,13.2367,12.9843,13.3942
BSU04560,12.5404,12.5972,12.6413,12.5434,12.4839,12.7299
BSU04570,11.0358,11.003,10.9174,10.4454,10.2508,10.4415
new_510862_511036,12.6929,12.8346,12.8154,12.1891,11.8497,12.1936
new_511038_511105,14.9741,14.8413,14.7552,15.5077,15.4509,15.2058
BSU04580,14.0605,14.0631,14.1699,14.6439,14.5262,14.602
new_512754_512813,11.4508,11.5926,11.479000000000001,11.5239,12.463,12.4489
BSU04590,12.3908,12.4901,12.2912,15.3027,14.9073,15.3214
BSU04600,12.2317,12.298,12.0525,15.034,14.7934,15.0466
new_514779_515106,10.2209,10.0332,10.4375,12.9476,12.9115,13.0867
BSU04610,9.4998,9.4326,9.3982,9.414,9.2044,8.9058
new_515108_515709,10.2012,10.0675,10.014,12.4212,12.222999999999999,12.5259
BSU04620,10.1719,10.077,10.1631,12.4194,12.1181,12.5251
new_516099_516240,10.1377,10.2022,10.2605,12.2854,12.0674,12.4494
BSU04630,10.7626,10.8167,10.8831,12.894,12.6385,13.0137
BSU04640,11.7739,11.6411,11.872,11.5308,11.4574,11.6503
BSU04650,14.6428,14.665999999999999,14.7652,14.0025,13.8545,13.987
BSU04660,14.7256,14.9929,15.0162,14.1054,13.9039,14.0046
new_519083_519559_c,10.7609,10.7061,10.7667,11.6089,11.8238,11.5204
BSU04670,12.6379,12.527999999999999,12.544,13.2714,13.0131,13.259
new_519561_520160_c,7.3682,7.5031,7.0743,10.6388,10.9127,9.9747
new_520162_520750_c,8.4618,8.7957,7.9723,9.0413,8.7654,8.2629
BSU04680,12.7231,12.73,12.7235,13.4551,13.4587,13.6311
BSU04690,12.7832,12.6684,12.689,13.4801,13.2274,13.5887
BSU04700,12.4006,12.2043,12.2441,12.9533,12.7595,13.0669
BSU04710,12.9122,12.8031,12.7759,16.1547,15.9785,16.0876
BSU04720,12.9457,12.9162,12.9081,16.1081,15.7873,15.7584
BSU04730,12.604000000000001,12.4638,12.5034,16.1633,15.8759,15.6286
BSU04740,12.7857,12.6399,12.7171,16.0913,16.2602,15.6162
BSU04750,8.9536,8.7769,8.7371,10.6372,10.7759,10.5293
BSU04760,10.4506,10.4895,10.5171,11.1785,11.1608,10.9554
new_525021_528076_c,7.1575,7.1092,6.9694,7.15,6.9986,6.9664
BSU04770,9.6318,9.7943,9.9869,10.4411,10.4355,10.1708
BSU04780,10.5908,10.5961,10.4847,10.7633,10.4463,10.7477
new_527912_528128,10.8557,10.7715,10.8618,11.284,11.2185,11.2631
BSU04790,10.3687,10.2405,10.3925,10.847000000000001,10.7757,10.739
new_528616_528703,14.3163,14.6393,14.693,14.5419,14.572000000000001,14.5873
BSU_tRNA_51,13.2494,13.8086,13.3893,12.9239,12.6644,12.7928
new_529454_530352,8.7647,9.0743,8.7509,8.6073,8.5924,8.6322
BSU04800,12.2097,12.2162,12.0618,10.7534,10.4782,10.8922
BSU04810,12.4079,12.5361,12.3332,11.0243,10.7239,10.9934
BSU04820,12.6629,12.6169,12.4884,11.2843,10.9019,11.1806
BSU04830,9.1867,8.6847,9.0521,8.9317,9.073,9.1519
BSU04839,8.6657,8.4836,8.7666,8.3955,8.7728,8.5259
BSU04840,8.3923,8.217,8.3148,8.235,8.3838,8.265
new_532412_532652_c,9.7961,9.8478,9.9239,10.9239,10.9998,10.7701
new_532604_532921,8.6293,8.285,8.5494,8.4355,8.687999999999999,8.5749
BSU04850,8.2473,8.1247,8.2068,8.2378,8.1459,8.2064
BSU04860,7.7838,7.3742,7.516,7.5229,7.56,7.6816
BSU04870,7.5158,7.2351,7.2359,7.3268,7.4417,7.4114
new_535832_536095,7.2620000000000005,7.1177,7.1617,7.2332,7.3004,7.1403
BSU04880,7.5844,7.3664,7.4175,7.5519,7.6012,7.6735
BSU04890,7.9075,7.6263,7.6105,7.6242,7.8655,7.7863
BSU04900,7.7968,7.4975,7.5268,7.5557,7.696000000000001,7.7353
BSU04910,7.6823,7.3556,7.4762,7.5007,7.6791,7.5974
BSU04920,7.5156,7.1787,7.1991,7.4726,7.5446,7.4582
BSU04930,7.557,7.4242,7.3487,7.5069,7.5959,7.6861
BSU04940,7.2776,7.0235,6.9934,7.2067,7.1684,7.1836
BSU04950,7.2015,7.0459,6.9952,7.2401,7.1224,7.1589
BSU04960,7.3295,7.0817,7.0089,7.256,7.2566,7.2241
BSU04970,7.13,6.9367,6.7981,7.0606,7.0484,7.0587
BSU04980,7.2831,7.0673,6.9751,7.2587,7.3705,7.2885
BSU04990,12.7776,12.7282,12.6228,12.7447,12.6459,12.7925
new_546051_546165_c,12.7293,12.7775,12.8598,11.6668,11.6641,11.7482
BSU05000,12.7989,12.8475,12.8566,11.7304,11.698,11.8691
BSU05010,10.447000000000001,10.35,10.3972,10.8044,10.6885,11.0546
BSU05020,13.373,13.1231,13.1186,12.9999,12.9278,12.9588
BSU05030,11.2988,11.4047,11.4117,10.5623,10.4933,10.7437
new_549652_549910,11.2101,11.2469,11.0524,10.4161,10.4159,10.5819
new_549923_550239_c,9.8545,9.7195,9.6248,9.6664,9.6678,9.7078
BSU05040,9.2274,9.1015,9.193,9.1205,9.1723,9.2107
new_551074_551518,11.6335,11.785,11.7912,10.9721,10.921,11.1586
BSU05050,11.3466,11.3425,11.4684,10.6859,10.8967,10.8604
new_551930_551999,11.3449,11.2279,11.4731,10.4941,10.968,10.8458
BSU05060,8.8447,8.6976,8.736,8.4753,8.5901,8.538
BSU05070,8.9033,8.6601,8.8058,8.7094,8.5963,8.6459
BSU05080,8.6633,8.5146,8.4924,8.1984,8.0513,8.2281
BSU05090,8.8561,8.6902,8.7787,8.1348,8.0892,8.2019
new_556002_556561,9.4361,9.0886,9.334,8.6829,8.663,8.7624
BSU05109,12.0922,11.8119,11.7632,10.527999999999999,10.3741,10.4475
BSU05110,10.4719,10.3811,10.4143,9.4696,9.5359,9.7456
new_559146_559263,15.048,15.4798,15.2144,15.5048,15.2895,15.0351
BSU05120,14.014000000000001,13.9334,14.244000000000002,14.4017,14.1808,14.1355
new_559362_560150_c,9.9392,10.1415,10.4171,12.2153,12.4757,12.2505
BSU05130,10.9064,10.9657,11.1895,12.7744,12.8358,12.7216
new_560621_561166,8.756,8.6569,8.6179,8.7601,8.7729,8.8046
BSU05140,8.4489,8.5591,8.3774,8.5449,8.5611,8.5752
BSU05150,9.1211,9.3248,9.2253,9.1975,9.12,9.2316
BSU05160,8.1354,8.0416,8.1096,7.4715,7.3765,7.4818
BSU05170,9.2632,9.4214,9.2851,8.862,8.8047,8.9932
BSU05180,9.237,9.1548,9.2999,8.564,8.5533,8.6023
BSU05190,7.9157,7.6763,7.7057,7.3877,7.3193,7.4612
new_567551_567661,11.8738,12.0115,12.1733,11.3348,11.3214,11.535
BSU05200,12.2783,12.3575,12.3914,11.7341,11.7763,11.8383
BSU05210,9.7088,9.6132,9.6442,8.6554,8.5448,8.7241
BSU05220,10.4969,10.5127,10.4047,9.7218,9.5579,9.7385
BSU05230,7.7818,7.6877,7.754,7.2936,7.2010000000000005,7.2545
BSU05240,8.8428,8.6816,8.7349,8.4727,8.3933,8.4984
BSU05250,11.214,11.0942,10.9723,10.7746,10.6924,10.8514
new_573400_574654,10.6286,10.6031,10.6451,10.380999999999998,10.4034,10.4662
BSU05260,10.4273,10.4938,10.4573,10.5287,10.4132,10.4075
new_574025_574105_c,10.1322,10.0196,10.1131,10.1793,10.2344,10.335
BSU05270,9.8123,9.8765,9.7106,9.9628,9.9738,10.012
BSU05280,12.0828,11.939,11.914000000000001,12.1451,12.0313,12.0181
BSU05290,9.837,9.8612,10.027000000000001,11.8551,11.6761,11.6268
new_576099_576163_c,10.1881,10.1379,10.3907,12.2594,11.849,12.0477
BSU05300,8.2974,8.2308,8.2165,9.1138,9.3115,8.9913
BSU05310,7.3277,7.191,7.1535,7.6397,7.542999999999999,7.5423
BSU05320,10.8725,10.9212,10.8922,10.5868,10.392999999999999,10.6293
BSU05329,9.8199,9.8196,9.9156,9.5119,9.5418,9.6174
new_579354_579540,9.5841,9.249,9.2187,8.1321,8.0976,8.1268
BSU05330,9.499,9.3303,9.5356,8.1424,8.1212,8.1477
BSU05340,9.418,9.2768,9.3896,8.2178,8.0896,8.2366
BSU05343,9.0769,8.8114,9.1032,7.9624,7.8248,7.9354
BSU05344,9.0861,8.7536,9.1236,7.8802,7.7933,7.8852
BSU05350,8.755,8.6618,8.618,8.2366,8.2274,8.4035
BSU05360,7.0225,6.8237,6.6931,6.9262,6.8131,6.854
BSU05370,8.4649,8.2346,8.3008,8.3008,8.2262,8.4066
BSU05380,8.5233,8.4004,8.3959,8.1483,8.0657,8.0522
BSU05390,10.9559,10.9453,10.9399,9.962,9.8997,10.0465
BSU05400,10.2782,10.4061,10.1593,10.0756,9.9775,9.907
BSU05408,7.5738,7.4018,7.3669,7.3599,7.2622,7.2297
BSU05409,7.6257,7.4808,7.4429,7.4413,7.3853,7.4375
BSU05410,9.4967,9.3834,9.5108,9.1128,8.9243,9.2787
BSU05420,9.6291,9.6278,9.7659,9.1895,9.0047,9.2571
BSU05430,7.3019,7.1284,7.0726,7.2521,7.2518,7.27
new_591895_592302_c,9.2026,9.2492,9.1582,8.1076,8.1101,8.2214
BSU05440,11.1651,11.0831,11.1051,9.9376,9.9796,10.249
new_593206_593301_c,11.4081,11.2996,11.3487,10.485,10.3788,10.5141
BSU05450,7.7525,7.4226,7.4721,7.4012,7.2552,7.3314
BSU05460,9.4853,9.3991,9.4245,9.3362,9.2489,9.2898
BSU05470,9.0641,9.0565,9.1313,7.7013,7.5522,7.6274
