,base,6PGCt6_FWD_CPLX_dummy_s,ACACt2_FWD_CPLX_dummy_s,3UMPt6_FWD_CPLX_dummy_s,ARGPt6_FWD_CPLX_dummy_s,ALAt2r_FWD_BSU27810-MONOMER_s,2PGt6_FWD_CPLX_dummy_s,AMPt6_FWD_CPLX_dummy_s,DALAt2r_FWD_BSU18120-MONOMER_s,3GMPt6_FWD_CPLX_dummy_s,ACNAMt2_FWD_CPLX_dummy_s,CHORt2_FWD_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,BTDt6_RR_REV_CPLX_dummy_s,ASPt2r_FWD_BSU10220-MONOMER_s,F6Pt6_2_FWD_BSU12010-MONOMER_s,DHAt_REV_CPLX_dummy_s,CMPt6_FWD_CPLX_dummy_s,CO2t_REV_CPLX_dummy_s,FORt2_REV_BSU27200-MONOMER_s,CITt2r_FWD_BSU38770-MONOMER_s,LEUt2r_FWD_BSU29600-MONOMER_s,HISt2r_FWD_BSU39390-MONOMER_s,GMPt6_FWD_CPLX_dummy_s,THMDt2_FWD_BSU39410-MONOMER_s,GLYt2r_FWD_CPLX_dummy_s,METt3_FWD_CPLX_dummy_s,GSNt2_REV_BSU38710-MONOMER_s,UMPt6_FWD_CPLX_dummy_s,PSER_Lt6_FWD_BSU19999-MONOMER_s,H2Ot_FWD_CPLX_dummy_s,PYRt2_REV_CPLX_dummy_s,TYRt2r_REV_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,SUCCt2r_REV_BSU07570-MONOMER_s,THMt6_REV_CPLX_dummy_s,URAt2_REV_BSU15480-MONOMER_s
translation_BSU14910,2.5270385777782773e-05,2.5266308278421675e-05,2.5236890373190375e-05,2.5275448151859783e-05,2.5269352129486294e-05,2.5271891483526284e-05,2.5295949041090517e-05,2.5271898774783767e-05,2.5271900511162965e-05,2.527187361008084e-05,2.527460188238435e-05,2.5280472268431503e-05,2.526981150555978e-05,2.5268892147192093e-05,2.527722829796225e-05,2.4759883755438887e-05,2.530684647498985e-05,2.527231579347604e-05,2.5225741531112948e-05,2.5271128473561446e-05,2.526862012748233e-05,2.5271917484068326e-05,2.5273625275594183e-05,2.4098743446906954e-05,2.5271879190064907e-05,2.5272683120230218e-05,2.5275272849118497e-05,2.5305561856770564e-05,2.5270431635336702e-05,2.5271350725840588e-05,2.4254004625212585e-05,2.418994138529606e-05,2.527161867539603e-05,2.526718966793075e-05,2.5206378456617914e-05,2.5271939101083324e-05,2.5275448151859783e-05
translation_BSU14920,2.5270385777782773e-05,2.5266308278421675e-05,2.5236890373190375e-05,2.5275448151859783e-05,2.5269352129486294e-05,2.5271891483526284e-05,2.5295949041090517e-05,2.5271898774783767e-05,2.5271900511162965e-05,2.527187361008084e-05,2.527460188238435e-05,2.5280472268431503e-05,2.526981150555978e-05,2.5268892147192093e-05,2.527722829796225e-05,2.4759883755438887e-05,2.530684647498985e-05,2.527231579347604e-05,2.5225741531112948e-05,2.5271128473561446e-05,2.526862012748233e-05,2.5271917484068326e-05,2.5273625275594183e-05,2.4098743446906954e-05,2.5271879190064907e-05,2.5272683120230218e-05,2.5275272849118497e-05,2.5305561856770564e-05,2.5270431635336702e-05,2.5271350725840588e-05,2.4254004625212585e-05,2.418994138529606e-05,2.527161867539603e-05,2.526718966793075e-05,2.5206378456617914e-05,2.5271939101083324e-05,2.5275448151859783e-05
translation_BSU15020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU15020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15080,2.64670719735263e-06,2.648503901683401e-06,2.6530678496559675e-06,2.6461916203517603e-06,2.6469366899427227e-06,2.6464818426517944e-06,2.642384302676372e-06,2.646490418998812e-06,2.646481150250172e-06,2.6464808673412418e-06,2.646208581478675e-06,2.644807946258161e-06,2.646883709721391e-06,2.647064725280326e-06,2.646112244546615e-06,2.7437659037125063e-06,2.6408795086067113e-06,2.6465675560787226e-06,2.6603296785981404e-06,2.6466413968557807e-06,2.6470589505826007e-06,2.646482873613554e-06,2.6462813072865708e-06,2.5195459993316167e-06,2.646481026184776e-06,2.6464750960104755e-06,2.6462142890059405e-06,2.6427623361484668e-06,2.6468169919623676e-06,2.6467435028211396e-06,2.3675945943791553e-06,2.6030682073233956e-06,2.6466081166629685e-06,2.6473585222656684e-06,2.6585231802592965e-06,2.646481650216175e-06,2.6461916203517603e-06
transcription_TU_BSU15080,7.349197041916755e-08,7.359811543447506e-08,7.36780896931989e-08,7.348194313869589e-08,7.350462855897854e-08,7.349000230507849e-08,7.33837890334608e-08,7.34902404611663e-08,7.34899830778176e-08,7.348997522173578e-08,7.349039528019885e-08,7.344591281388028e-08,7.350595137013118e-08,7.350858322272286e-08,7.349969531535951e-08,7.65285045832182e-08,7.334598150452734e-08,7.349757067131317e-08,7.424070405895602e-08,7.34956301815386e-08,7.350962037516955e-08,7.349003093379638e-08,7.348722687341912e-08,7.00946048518042e-08,7.348997963265274e-08,7.349819606736809e-08,7.3491352029584e-08,7.347811510577133e-08,7.35025019710011e-08,7.351123964002881e-08,7.034152916027117e-08,7.269247050017671e-08,7.349510509191195e-08,7.351873803230989e-08,7.384322408129824e-08,7.348999696134482e-08,7.348194313869589e-08
translation_BSU15110,0.0,0.0,9.13901106485106e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.134269219161654e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15140,1.2296773380336688e-12,1.2292966873163899e-12,1.2324270978087523e-12,1.2293450497380489e-12,1.2296480370973395e-12,1.2294798787296934e-12,1.2274125880640788e-12,1.2294838630555715e-12,1.2294795570596752e-12,1.2294794256282663e-12,1.2291803741001996e-12,1.2286504950849581e-12,1.2295630151023688e-12,1.229698886015121e-12,1.2288768014784931e-12,1.2674291421814623e-12,1.226627493040307e-12,1.2294075225840372e-12,1.2280460462834385e-12,1.229528115528451e-12,1.2296703117568125e-12,1.2294803576850818e-12,1.2293263197140738e-12,1.1677160824278163e-12,1.2294794994224355e-12,1.22929554312722e-12,1.2291657697156597e-12,1.225778717230591e-12,1.2295665415406767e-12,1.2292994057659554e-12,1.008789728856701e-12,1.2005524475069547e-12,1.2295040257595946e-12,1.22979221238632e-12,1.234666548245794e-12,1.2294797893296007e-12,1.2293450497380489e-12
translation_BSU15180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15320,8.440034782029097e-11,8.433862139557565e-11,2.2437330762323415e-12,8.439112832125252e-11,8.438708305950588e-11,8.439114169918856e-11,8.437324003754225e-11,8.43911370325126e-11,8.439112011535051e-11,8.439112886923141e-11,8.437407981291574e-11,8.438493701668146e-11,8.321488896857629e-11,8.223664704194214e-11,8.438953319914462e-11,8.37752832142546e-11,8.440509034873575e-11,8.438015037552002e-11,8.053213755042156e-11,8.438865756529126e-11,8.438365383182433e-11,8.43911335079712e-11,8.438506496846793e-11,3.942884047691986e-11,8.439112869188099e-11,8.43732825791239e-11,8.438812488874125e-11,8.423787477439209e-11,8.43844924452265e-11,8.436137256198112e-11,7.457171557223223e-11,2.082559331648546e-10,8.438780757973333e-11,8.438217133770703e-11,2.2859878251579677e-12,8.439112600110214e-11,8.439112832125252e-11
translation_BSU15350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU15350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15430,1.0857073033714955e-08,1.0858403695055088e-08,1.0883373005907251e-08,1.085432243399347e-08,1.0857340208545979e-08,1.0855523468144742e-08,1.0836428419368452e-08,1.0855559864629208e-08,1.085552062586884e-08,1.085551923014236e-08,1.0853265034543681e-08,1.0847807725557368e-08,1.0857169324530415e-08,1.0857879986898233e-08,1.085042066608871e-08,1.1133246042855865e-08,1.0829145314646024e-08,1.0855202853880514e-08,1.0866044736015175e-08,1.085611710132653e-08,1.0856984362829017e-08,1.0855528007321452e-08,1.0854309211100215e-08,1.0302946206985966e-08,1.0855519938011105e-08,1.085465970056198e-08,1.0852535756762099e-08,1.0825092013255338e-08,1.085652672197186e-08,1.0855988695356143e-08,9.072130585875475e-09,1.062895380237928e-08,1.0855917339812092e-08,1.0858735252934164e-08,1.0905711911524505e-08,1.0855511730432358e-08,1.085432243399347e-08
transcription_TU_BSU15430,3.014718405687749e-10,3.017394265777167e-10,3.022410951901418e-10,3.014130563219583e-10,3.0150504248928756e-10,3.0144640777033136e-10,3.0094720748896624e-10,3.014474184622183e-10,3.014463288433351e-10,3.014462900854866e-10,3.01416427658805e-10,3.012419641132062e-10,3.015117579420279e-10,3.0152166927264e-10,3.013865396846174e-10,3.1052600721656363e-10,3.007612764494937e-10,3.0145878463296324e-10,3.0323415102558684e-10,3.014678031691231e-10,3.0150170956905137e-10,3.014465338184687e-10,3.0142414616088475e-10,2.8663137858156027e-10,3.0144630974225314e-10,3.014567974280705e-10,3.013994478933375e-10,3.00975742729768e-10,3.0148736357791544e-10,3.015166319150869e-10,2.695341253385006e-10,2.968208472422891e-10,3.0146389287303833e-10,3.0155360738199317e-10,3.0291739956551436e-10,3.0144608182647025e-10,3.014130563219583e-10
translation_BSU15480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15490,4.703581900691322e-08,4.696235962527387e-08,4.703887835215057e-08,4.700417358811971e-08,4.703066485734987e-08,4.7030451764641225e-08,4.700158999098661e-08,4.7037168610956845e-08,4.7029903724695896e-08,4.702989578671238e-08,4.702106256367136e-08,4.7041124272910526e-08,4.7036332790580635e-08,4.7030022144230254e-08,4.698995297407259e-08,4.7075310099153375e-08,4.695895760177347e-08,4.702570244279977e-08,4.670618354085314e-08,4.703017827178708e-08,4.703062443848315e-08,4.7030971287644554e-08,4.702449930030365e-08,4.615220359852038e-08,4.7029957207394026e-08,4.702321655814975e-08,4.700377570014998e-08,4.68599384779981e-08,3.939334952752537e-08,4.701750039641283e-08,4.844175775690701e-08,4.6311983936705456e-08,4.702494069133298e-08,4.703066912285307e-08,4.705519253283659e-08,4.7030199904093426e-08,4.700417358811971e-08
translation_BSU15500,3.7357681070934956e-08,3.72993367663413e-08,3.73601109221861e-08,3.733254704568346e-08,3.735358744442552e-08,3.735341819788923e-08,3.733049505212298e-08,3.735875297907853e-08,3.73529829232002e-08,3.735297661854424e-08,3.734596092845609e-08,3.736189472000726e-08,3.735808913795264e-08,3.7353076976610785e-08,3.732125247963951e-08,3.73890464358887e-08,3.729663474665488e-08,3.734964610133809e-08,3.709587173348233e-08,3.73532009792028e-08,3.7353555342185904e-08,3.7353830823311244e-08,3.73486905186651e-08,3.665587926726588e-08,3.735302540124399e-08,3.734767171484084e-08,3.7332231027546885e-08,3.721798989845142e-08,3.1287733881042014e-08,3.734313171635402e-08,3.847433243443767e-08,3.67827830406316e-08,3.7349041088627515e-08,3.7353590832254446e-08,3.737306828046899e-08,3.735321816042379e-08,3.733254704568346e-08
translation_BSU15510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15530,3.617525343981345e-08,3.611875582152078e-08,3.617760638256341e-08,3.61509149448274e-08,3.6171289382831816e-08,3.6171125493206755e-08,3.6148927899995404e-08,3.6176291420428055e-08,3.6170703995626066e-08,3.6170697890522087e-08,3.616390425773444e-08,3.6179333720460615e-08,3.6175648590887126e-08,3.6170795072102625e-08,3.6139977869039506e-08,3.6205626043088255e-08,3.6116139324881974e-08,3.616747278926943e-08,3.592173076753422e-08,3.6170915149823316e-08,3.617125829667709e-08,3.6171525058404303e-08,3.6166547452246706e-08,3.5495664734507023e-08,3.617074512917493e-08,3.6165560895118643e-08,3.615060892914723e-08,3.603998370617283e-08,3.0297429344048045e-08,3.6161164594514097e-08,3.725656108313107e-08,3.561855180973144e-08,3.616688692613467e-08,3.617129266343078e-08,3.619015362067768e-08,3.617093178723245e-08,3.61509149448274e-08
translation_BSU15540,3.617525343981345e-08,3.611875582152078e-08,3.617760638256341e-08,3.61509149448274e-08,3.6171289382831816e-08,3.6171125493206755e-08,3.6148927899995404e-08,3.6176291420428055e-08,3.6170703995626066e-08,3.6170697890522087e-08,3.616390425773444e-08,3.6179333720460615e-08,3.6175648590887126e-08,3.6170795072102625e-08,3.6139977869039506e-08,3.6205626043088255e-08,3.6116139324881974e-08,3.616747278926943e-08,3.592173076753422e-08,3.6170915149823316e-08,3.617125829667709e-08,3.6171525058404303e-08,3.6166547452246706e-08,3.5495664734507023e-08,3.617074512917493e-08,3.6165560895118643e-08,3.615060892914723e-08,3.603998370617283e-08,3.0297429344048045e-08,3.6161164594514097e-08,3.725656108313107e-08,3.561855180973144e-08,3.616688692613467e-08,3.617129266343078e-08,3.619015362067768e-08,3.617093178723245e-08,3.61509149448274e-08
translation_BSU15550,5.7808930830752493e-08,5.771864626886498e-08,5.781269089023369e-08,5.777003732650893e-08,5.780259617172262e-08,5.780233427213386e-08,5.776686198075935e-08,5.781058954890503e-08,5.78016607087951e-08,5.7801650952691134e-08,5.779079456301679e-08,5.781545121801376e-08,5.780956229173517e-08,5.780180625120969e-08,5.775255961460388e-08,5.7857466986132416e-08,5.771446504388854e-08,5.7796497162806925e-08,5.740379546244883e-08,5.780199813831454e-08,5.780254649529474e-08,5.780297278699336e-08,5.779501845184141e-08,5.672293162624706e-08,5.780172644120206e-08,5.7793441909665374e-08,5.7769548306043124e-08,5.7592766521398446e-08,4.8416025618553797e-08,5.778641651486108e-08,5.953688662416005e-08,5.691930814765722e-08,5.779556093933333e-08,5.78026014141992e-08,5.78327416805197e-08,5.780202472529713e-08,5.777003732650893e-08
translation_BSU15560,6.230931722945464e-08,6.221200407512488e-08,6.231337000703846e-08,6.226739589205484e-08,6.230248942147825e-08,6.230220713318258e-08,6.226397334777353e-08,6.231110507770015e-08,6.230148113339076e-08,6.230147061778066e-08,6.22897690654692e-08,6.231634522448037e-08,6.230999784925028e-08,6.230163800618449e-08,6.224855755202872e-08,6.236163189189874e-08,6.220749734459517e-08,6.229591560881899e-08,6.187264234511174e-08,6.230184483157142e-08,6.230243587777386e-08,6.230289535599461e-08,6.229432178119898e-08,6.113877371702443e-08,6.230155198302141e-08,6.22926225062745e-08,6.226686880167457e-08,6.207632467395036e-08,5.2185180661584684e-08,6.228505018920805e-08,6.417179321962863e-08,6.135043801859723e-08,6.229490650097743e-08,6.23024950720781e-08,6.233498173786757e-08,6.230187348833275e-08,6.226739589205484e-08
translation_BSU15570,1.055582364299044e-09,5.892572792475244e-09,1.0583266481611746e-09,1.055492135527309e-09,1.055679705523615e-09,1.0554454841175157e-09,1.0540244398753693e-09,1.0554483582418337e-09,1.0554453662569223e-09,1.0554449828524524e-09,1.0552791669608354e-09,1.054972592306584e-09,1.0557572567772457e-09,1.055718836635843e-09,1.0551246394922132e-09,1.0774571902549884e-09,1.0527562626367713e-09,1.0554758874328713e-09,1.3292229320867917e-08,1.055540770913888e-09,1.055688138505531e-09,1.055446088018683e-09,1.0553591059404723e-09,9.954930823591194e-10,1.0554450932589398e-09,1.055465818656484e-09,5.8911973896539265e-09,1.0514604715166715e-09,1.0555452295980626e-09,1.0555794508731516e-09,8.899101949017536e-10,1.0327378984344174e-09,1.0554651391336093e-09,1.0558446729331434e-09,1.0609590141349547e-09,1.0554528185181583e-09,1.055492135527309e-09
translation_BSU15580,1.3383141919428862e-08,1.3369230808689755e-08,1.3392012182794937e-08,1.3380693245151262e-08,1.3381488514565532e-08,1.3381256900126041e-08,1.3370508927496182e-08,1.338145596129329e-08,1.3381305500339509e-08,1.3381265655334422e-08,1.3378117682704926e-08,1.3377720221448915e-08,1.3380866436246007e-08,1.3381679221944813e-08,1.3376196797821966e-08,1.3363185026820644e-08,1.336769448190265e-08,1.3379828392546748e-08,1.3292229320867917e-08,1.3381227035590937e-08,1.338270773648558e-08,1.3381327648909116e-08,1.3380246436443577e-08,1.3074698242698093e-08,1.338127383864619e-08,1.3378790507775137e-08,1.3377216169604761e-08,1.3341166383216792e-08,1.3380898701056743e-08,1.3375282882477413e-08,8.899101949017536e-10,1.3159059546106084e-08,1.3380840061286668e-08,1.3381460562069948e-08,1.3400115583393181e-08,1.338127531910172e-08,1.3380693245151264e-08
translation_BSU15590,1.055582364299044e-09,5.892572792475244e-09,1.0583266481611746e-09,1.055492135527309e-09,1.055679705523615e-09,1.0554454841175157e-09,1.0540244398753693e-09,1.0554483582418337e-09,1.0554453662569223e-09,1.0554449828524524e-09,1.0552791669608354e-09,1.054972592306584e-09,1.0557572567772457e-09,1.055718836635843e-09,1.0551246394922132e-09,1.0774571902549884e-09,1.0527562626367713e-09,1.0554758874328713e-09,1.3292229320867917e-08,1.055540770913888e-09,1.055688138505531e-09,1.055446088018683e-09,1.0553591059404723e-09,9.954930823591194e-10,1.0554450932589398e-09,1.055465818656484e-09,5.8911973896539265e-09,1.0514604715166715e-09,1.0555452295980626e-09,1.0555794508731516e-09,8.899101949017536e-10,1.0327378984344174e-09,1.0554651391336093e-09,1.0558446729331434e-09,1.0609590141349547e-09,1.0554528185181583e-09,1.055492135527309e-09
translation_BSU15600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15680,9.977094866477329e-09,9.983952475755626e-09,9.995886387750192e-09,9.974178324928267e-09,9.977678677539089e-09,9.976058326400164e-09,9.96594087740076e-09,9.976090974190447e-09,9.976055749909078e-09,9.976054456643946e-09,9.974695452009832e-09,9.96841410001401e-09,9.977983155856413e-09,9.977912274175178e-09,9.975090936614314e-09,1.0397205669443703e-08,9.953712575956234e-09,9.976346030001664e-09,9.987347212683534e-09,9.97660523592975e-09,9.977818733009681e-09,9.976062458076057e-09,9.975176588400008e-09,9.49523020397303e-09,9.97605510473814e-09,9.975578637788157e-09,9.974579761614735e-09,9.957947976829705e-09,9.977034896850158e-09,9.977546469142488e-09,9.787058385364373e-09,9.788853828165433e-09,9.976232480138038e-09,9.979209140470017e-09,1.0017701396709773e-08,9.976009792580656e-09,9.974178324928267e-09
transcription_TU_BSU15680,2.7703720363544565e-10,2.774396844708944e-10,2.7759479047442614e-10,2.7697238510269484e-10,2.7707710874234057e-10,2.7702459075560226e-10,2.767721947660585e-10,2.770254973502157e-10,2.7702451920916923e-10,2.770244832965641e-10,2.7701682954946293e-10,2.768213374124593e-10,2.770960967920918e-10,2.7708510025857414e-10,2.7707295716390783e-10,2.89996533833324e-10,2.764476062304859e-10,2.77052137096368e-10,2.787127079458789e-10,2.7704429083523843e-10,2.770870165450474e-10,2.7702470548787284e-10,2.7701063489951456e-10,2.641604516452433e-10,2.7702450129345455e-10,2.770428619225898e-10,2.7701662546889333e-10,2.768660797266904e-10,2.7706374464022716e-10,2.771185831686624e-10,2.907747189665765e-10,2.7336047750594115e-10,2.7703544394534935e-10,2.771286383757217e-10,2.7825199137237703e-10,2.7702324302275557e-10,2.7697238510269484e-10
translation_BSU15690,5.015465058474322e-08,5.0259039416230835e-08,5.022354597365853e-08,5.013890641025425e-08,5.0163889690413716e-08,5.0153424208203625e-08,5.0150166395378055e-08,5.015358463152356e-08,5.015341276860536e-08,5.015340270793544e-08,5.0156716586842815e-08,5.012185693991222e-08,5.0169563019188434e-08,5.016300211330642e-08,5.017507447176448e-08,5.3230253747768956e-08,5.006162159512139e-08,5.016098257896861e-08,5.088604429396522e-08,5.015707576080416e-08,5.0165156939331874e-08,5.01534477901776e-08,5.015213857911375e-08,4.7832930265568896e-08,5.0153406626637565e-08,5.016097050990173e-08,5.015422096210951e-08,5.015746451230209e-08,5.015982157173107e-08,5.0188080458208916e-08,6.186877102548439e-08,4.953412909873252e-08,5.015558975318863e-08,5.017574386816598e-08,5.035824062579998e-08,5.015264912873163e-08,5.013890641025425e-08
transcription_TU_BSU15690,1.3926603217932531e-09,1.3966264434160382e-09,1.3947532195369793e-09,1.3923044127034684e-09,1.3930359924276172e-09,1.392707556600989e-09,1.3927607831396184e-09,1.3927120113869475e-09,1.3927072389354417e-09,1.3927069595612766e-09,1.3929502586165236e-09,1.3918763137742196e-09,1.3932464981385103e-09,1.3930189089566404e-09,1.3936871701873097e-09,1.484686325604563e-09,1.3903772435038573e-09,1.3930157775766944e-09,1.4200554861869291e-09,1.3928316452250934e-09,1.3931014425876185e-09,1.39270821144747e-09,1.3927247930151266e-09,1.3307279751028138e-09,1.3927070683794907e-09,1.393075963958224e-09,1.3928960794329897e-09,1.394554440419242e-09,1.3929457137147043e-09,1.3939348507718855e-09,1.8381288635863115e-09,1.3832746326551458e-09,1.392797942638078e-09,1.3934105781271243e-09,1.3987520870546604e-09,1.3926860334636428e-09,1.3923044127034684e-09
translation_BSU15700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU15700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15720,4.80877094942701e-10,4.809850324575082e-10,4.819314085145204e-10,4.807605654562303e-10,4.809086880881179e-10,4.808256753812786e-10,4.802042992991774e-10,4.808269141809849e-10,4.808256327381603e-10,4.808254430052289e-10,4.807408783034517e-10,4.80616373625292e-10,4.809371406015768e-10,4.809288699631927e-10,4.806839356737141e-10,4.949572646147423e-10,4.797626039501368e-10,4.808325690992926e-10,4.815561646216224e-10,4.80855830784043e-10,4.80867204441416e-10,4.808259610086269e-10,4.807882631382926e-10,4.5454091050274025e-10,4.80825495800832e-10,4.808077996551454e-10,4.80646567469512e-10,4.794364680831282e-10,4.808642841671239e-10,4.808221470305159e-10,4.1426335763327466e-10,4.695603800078994e-10,4.808342972469934e-10,4.809645092789123e-10,4.828460261654704e-10,4.808269330280559e-10,4.807605654562303e-10
transcription_TU_BSU15720,1.3352669034237584e-11,1.3365882496364185e-11,1.3383670359997364e-11,1.3350212532789261e-11,1.3354688316881388e-11,1.3352020566558761e-11,1.3336141513192925e-11,1.3352054966716664e-11,1.3352019382404458e-11,1.3352014113721583e-11,1.3351115789265815e-11,1.3346643306992289e-11,1.3355986112767511e-11,1.3355321282578602e-11,1.3351709810427684e-11,1.3805237262520982e-11,1.3324598476079517e-11,1.3353154597272307e-11,1.3438585823798644e-11,1.3353075468374947e-11,1.3353826382135383e-11,1.3352028498128193e-11,1.3351489153490324e-11,1.2645478796227932e-11,1.3352015579799651e-11,1.335304684447854e-11,1.334864158147315e-11,1.3330024991599355e-11,1.335367277076956e-11,1.3354460693648108e-11,1.230781575535489e-11,1.3112796651177174e-11,1.3352549999930206e-11,1.3356673628871786e-11,1.3411546520133652e-11,1.3352055490079895e-11,1.3350212532789261e-11
