,base,6PGCt6_FWD_CPLX_dummy_s,ALAt2r_FWD_BSU27810-MONOMER_s,ACNAMt2_FWD_CPLX_dummy_s,ACACt2_FWD_CPLX_dummy_s,AMPt6_FWD_CPLX_dummy_s,3GMPt6_FWD_CPLX_dummy_s,3UMPt6_FWD_CPLX_dummy_s,ARGPt6_FWD_CPLX_dummy_s,DALAt2r_FWD_BSU18120-MONOMER_s,2PGt6_FWD_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,F6Pt6_2_FWD_BSU12010-MONOMER_s,ASPt2r_FWD_BSU10220-MONOMER_s,CHORt2_FWD_CPLX_dummy_s,BTDt6_RR_REV_CPLX_dummy_s,CITt2r_FWD_BSU38770-MONOMER_s,CMPt6_FWD_CPLX_dummy_s,DHAt_REV_CPLX_dummy_s,FORt2_REV_BSU27200-MONOMER_s,CO2t_REV_CPLX_dummy_s,GLYt2r_FWD_CPLX_dummy_s,GSNt2_REV_BSU38710-MONOMER_s,LEUt2r_FWD_BSU29600-MONOMER_s,THMDt2_FWD_BSU39410-MONOMER_s,GMPt6_FWD_CPLX_dummy_s,HISt2r_FWD_BSU39390-MONOMER_s,METt3_FWD_CPLX_dummy_s,UMPt6_FWD_CPLX_dummy_s,PSER_Lt6_FWD_BSU19999-MONOMER_s,H2Ot_FWD_CPLX_dummy_s,PYRt2_REV_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,URAt2_REV_BSU15480-MONOMER_s,TYRt2r_REV_CPLX_dummy_s,SUCCt2r_REV_BSU07570-MONOMER_s,THMt6_REV_CPLX_dummy_s
Demand_t12dg_BS_c_s,0.1087179183959961,0.10861663818359374,0.10871810913085939,0.10870208740234377,0.10870742797851564,0.10870971679687502,0.10871810913085939,0.10871734619140627,0.10871429443359376,0.10871810913085939,0.10870361328125001,0.1087089538574219,0.10809936523437502,0.10867996215820314,0.10871276855468752,0.10871505737304689,0.10871124267578128,0.10870742797851564,0.10869369506835938,0.10871505737304689,0.10802459716796875,0.10870666503906251,0.10854644775390626,0.10871810913085939,0.10871810913085939,0.108465576171875,0.10871200561523439,0.10870132446289064,0.10871200561523439,0.10869140625000001,0.09971313476562499,0.10792922973632814,0.10870971679687502,0.10871734619140627,0.10871505737304689,0.10868301391601563,0.10871810913085939
Demand_lysylpgly_BS_c_s,0.1087179183959961,0.10861663818359374,0.10871810913085939,0.10870208740234377,0.10870742797851564,0.10870971679687502,0.10871810913085939,0.10871734619140627,0.10871429443359376,0.10871810913085939,0.10870361328125001,0.1087089538574219,0.10809936523437502,0.10867996215820314,0.10871276855468752,0.10871505737304689,0.10871124267578128,0.10870742797851564,0.10869369506835938,0.10871505737304689,0.10802459716796875,0.10870666503906251,0.10854644775390626,0.10871810913085939,0.10871810913085939,0.108465576171875,0.10871200561523439,0.10870132446289064,0.10871200561523439,0.10869140625000001,0.09971313476562499,0.10792922973632814,0.10870971679687502,0.10871734619140627,0.10871505737304689,0.10868301391601563,0.10871810913085939
DNA_replication_s,0.020920533206725146,0.02090111659498052,0.020920569772536014,0.02091749824031905,0.020918522085314355,0.020918960875744103,0.020920569772536014,0.020920423509285493,0.020919838456095,0.020920569772536014,0.02091779076755473,0.020918814612286358,0.02080194412177223,0.020913256586937736,0.02091954592938672,0.020919984719420883,0.020919253402603092,0.020918522085314355,0.020915889339176295,0.020919984719420883,0.020787608750010306,0.0209183758218001,0.020887660067100924,0.020920569772536014,0.020920569772536014,0.020872155609918754,0.020919399666004323,0.020917351976672955,0.020919399666004323,0.02091545054756012,0.01919301286488398,0.020769323579301415,0.020918960875744103,0.020920423509285493,0.020919984719420883,0.02091384164351784,0.020920569772536014
BSU15140-MONOMER_to_generic_16Sm4Cm1402_s,1.536173950668672e-12,1.5330296516324066e-12,1.5361797933025913e-12,1.5356835962737844e-12,1.5358434878188372e-12,1.5359201878629333e-12,1.5361802906293642e-12,1.5361462349898236e-12,1.5360620858031177e-12,1.5361802906293642e-12,1.5357289498012993e-12,1.5358929224914362e-12,1.5143857399667822e-12,1.534993584991361e-12,1.5360151401048145e-12,1.5360852373901644e-12,1.535955099688808e-12,1.5358474546221919e-12,1.535405337099891e-12,1.5360852478703525e-12,1.5147738766843142e-12,1.5358233639395666e-12,1.5308609831413525e-12,1.5361796500989614e-12,1.536180237763308e-12,1.528119858644484e-12,1.535992253743749e-12,1.5356592416531867e-12,1.535992346469653e-12,1.5353743990057538e-12,1.2711121528472722e-12,1.5116259803667714e-12,1.5359210295572086e-12,1.5361462349898236e-12,1.5360868260183156e-12,1.5350928328210548e-12,1.536180328092875e-12
BSU00820-MONOMER_to_generic_LYSINEaaRS_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSU08030-MONOMER_to_generic_Dus_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSU00810-MONOMER_to_generic_Dus_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSU37010-MONOMER_to_generic_RF_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.226229740715898e-10,0.0,0.0,5.254350328086616e-10,0.0,0.0,0.0,0.0,0.0,5.182978184185058e-10,0.0,0.0,0.0,0.0,0.0
BSU35290-MONOMER_to_generic_RF_s,5.244396838612571e-10,5.227914311831876e-10,5.244444374649441e-10,5.242790414844007e-10,5.244336697495189e-10,5.24340595394451e-10,5.244330933181509e-10,5.242962456368038e-10,5.243662420667813e-10,5.244330933181509e-10,5.24334861180353e-10,5.243495360706221e-10,5.306492564107417e-10,5.240493968114558e-10,5.244676826211377e-10,5.244030628306848e-10,5.243730585809754e-10,5.243286247215731e-10,5.241409659534439e-10,5.244059480329313e-10,5.167783243048559e-10,5.243313670641742e-10,0.0,5.244215532716369e-10,5.244330720606059e-10,0.0,5.24383045423988e-10,5.241625670989036e-10,5.243511324348677e-10,5.239710702694753e-10,4.619801414389639e-10,0.0,5.24322981097093e-10,5.242962456368038e-10,5.243871407647841e-10,5.240164869526431e-10,5.244337497989572e-10
BSU01130-MONOMER_to_generic_Tuf_s,2.13621100970406e-07,2.1322729202232208e-07,2.136218321379377e-07,2.1355967703765703e-07,2.1357962486116987e-07,2.1358930760044392e-07,2.136219014695116e-07,2.1361752217115276e-07,2.1360710927985523e-07,2.136219014695116e-07,2.1356533247037763e-07,2.1358581335732228e-07,2.1083850023945435e-07,2.1347303452664577e-07,2.136010406853468e-07,2.1360998753446752e-07,2.1359345582078558e-07,2.1358017799320555e-07,2.1352433211749698e-07,2.1360999201223694e-07,2.1093814662236736e-07,2.1357710492958289e-07,2.1295548426425718e-07,2.1362181223270077e-07,2.1362189412274973e-07,2.126032607501319e-07,2.1359835761107395e-07,2.1355671132725012e-07,2.1359838772224255e-07,2.1352142937387366e-07,1.7998503818517097e-07,2.1053618020410343e-07,2.1358946194618882e-07,2.1361752217115276e-07,2.1361022844300276e-07,2.1348567845763507e-07,2.1362190609745623e-07
BSU28370-MONOMER_to_generic_RNase_s,3.091882526515439e-13,2.9073461989917693e-13,3.091891275967767e-13,3.091384759827555e-13,3.2471129068845125e-13,3.0932281154632325e-13,3.0918927832533846e-13,2.896426420208766e-13,3.091715737813752e-13,3.0918927832533846e-13,3.0917619764746813e-13,3.091428897790445e-13,3.0008857121341497e-13,3.069275948634552e-13,3.19618111842475e-13,3.0999989458962945e-13,3.0916412182351106e-13,3.0915539783483757e-13,2.895282428861428e-13,3.092769810408046e-13,3.45703551547116e-13,3.1018794409209385e-13,2.9859147504768747e-13,3.091889986399178e-13,3.091892748076118e-13,2.8823462640048137e-13,3.0917435916849447e-13,3.0348154047362273e-13,3.099185239837314e-13,3.082034350523133e-13,2.605793234958689e-13,3.385280705257396e-13,3.1041605508928693e-13,2.896426420208766e-13,3.0918135524575354e-13,3.2976113907219484e-13,3.1001831129421756e-13
RNA_BSU_rRNA_15_to_generic_5s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_11_to_generic_5s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_28_to_generic_5s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_24_to_generic_5s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_18_to_generic_5s_rRNAs_s,3.3063979678782014e-06,3.302707066624794e-06,3.3064047425634733e-06,3.305823927722641e-06,3.306005696507102e-06,3.306101189017707e-06,3.3064058129873958e-06,3.306355715809709e-06,3.3062674043981092e-06,3.3064058129873958e-06,3.305875153604388e-06,3.306065702134977e-06,3.2781530435808772e-06,3.3050112620127314e-06,3.306212761969339e-06,3.306294033547681e-06,3.306129931741197e-06,3.3060142353162917e-06,3.3054801261049614e-06,3.306294056105403e-06,3.2812627534540144e-06,3.305985580853932e-06,3.3001676007604357e-06,3.3064044343383795e-06,3.306405699200859e-06,3.296714584876097e-06,3.3061867025813556e-06,3.305794702340742e-06,3.3061869021716533e-06,3.305483126614223e-06,2.982959511456471e-06,3.2773371983656925e-06,3.306103000782711e-06,3.306355715809709e-06,3.3062974529359092e-06,3.305132144731527e-06,3.306405893622182e-06
RNA_BSU_rRNA_21_to_generic_5s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_3_to_generic_5s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_13_to_generic_5s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_8_to_generic_5s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_26_to_generic_5s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_4_to_generic_16s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_23_to_generic_16s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_16_to_generic_16s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_6_to_generic_16s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_25_to_generic_16s_rRNAs_s,3.3063979678782014e-06,3.302707066624794e-06,3.3064047425634733e-06,3.305823927722641e-06,3.306005696507102e-06,3.306101189017707e-06,3.3064058129873958e-06,3.306355715809709e-06,3.3062674043981092e-06,3.3064058129873958e-06,3.305875153604388e-06,3.306065702134977e-06,3.2781530435808772e-06,3.3050112620127314e-06,3.306212761969339e-06,3.306294033547681e-06,3.306129931741197e-06,3.3060142353162917e-06,3.3054801261049614e-06,3.306294056105403e-06,3.2812627534540144e-06,3.305985580853932e-06,3.3001676007604357e-06,3.3064044343383795e-06,3.306405699200859e-06,3.296714584876097e-06,3.3061867025813556e-06,3.305794702340742e-06,3.3061869021716533e-06,3.305483126614223e-06,2.982959511456471e-06,3.2773371983656925e-06,3.306103000782711e-06,3.306355715809709e-06,3.3062974529359092e-06,3.305132144731527e-06,3.306405893622182e-06
RNA_BSU_rRNA_1_to_generic_16s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_22_to_generic_16s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_30_to_generic_16s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_9_to_generic_16s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_19_to_generic_16s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_12_to_generic_23s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_7_to_generic_23s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_14_to_generic_23s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_5_to_generic_23s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_2_to_generic_23s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_27_to_generic_23s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_10_to_generic_23s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_17_to_generic_23s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_20_to_generic_23s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_29_to_generic_23s_rRNAs_s,3.3063979678782014e-06,3.302707066624794e-06,3.3064047425634733e-06,3.305823927722641e-06,3.306005696507102e-06,3.306101189017707e-06,3.3064058129873958e-06,3.306355715809709e-06,3.3062674043981092e-06,3.3064058129873958e-06,3.305875153604388e-06,3.306065702134977e-06,3.2781530435808772e-06,3.3050112620127314e-06,3.306212761969339e-06,3.306294033547681e-06,3.306129931741197e-06,3.3060142353162917e-06,3.3054801261049614e-06,3.306294056105403e-06,3.2812627534540144e-06,3.305985580853932e-06,3.3001676007604357e-06,3.3064044343383795e-06,3.306405699200859e-06,3.296714584876097e-06,3.3061867025813556e-06,3.305794702340742e-06,3.3061869021716533e-06,3.305483126614223e-06,2.982959511456471e-06,3.2773371983656925e-06,3.306103000782711e-06,3.306355715809709e-06,3.3062974529359092e-06,3.305132144731527e-06,3.306405893622182e-06
formation_ribosome_s,3.3063979678782014e-06,3.302707066624794e-06,3.3064047425634733e-06,3.305823927722641e-06,3.306005696507102e-06,3.306101189017707e-06,3.3064058129873958e-06,3.306355715809709e-06,3.3062674043981092e-06,3.3064058129873958e-06,3.305875153604388e-06,3.306065702134977e-06,3.2781530435808772e-06,3.3050112620127314e-06,3.306212761969339e-06,3.306294033547681e-06,3.306129931741197e-06,3.3060142353162917e-06,3.3054801261049614e-06,3.306294056105403e-06,3.2812627534540144e-06,3.305985580853932e-06,3.3001676007604357e-06,3.3064044343383795e-06,3.306405699200859e-06,3.296714584876097e-06,3.3061867025813556e-06,3.305794702340742e-06,3.3061869021716533e-06,3.305483126614223e-06,2.982959511456471e-06,3.2773371983656925e-06,3.306103000782711e-06,3.306355715809709e-06,3.3062974529359092e-06,3.305132144731527e-06,3.306405893622182e-06
formation_RNA_degradosome_s,1.6441038909596674e-11,1.63972448505075e-11,1.6441068909512186e-11,1.6438017464563663e-11,1.6454673120288293e-11,1.6439918450747616e-11,1.644106951957986e-11,1.6420434169390144e-11,1.6439924038830577e-11,1.644106951957986e-11,1.643830963813514e-11,1.644034735132841e-11,1.6666021351161224e-11,1.6435382534252974e-11,1.6455383083825593e-11,1.6441307071371533e-11,1.6441417747766072e-11,1.6439117751521673e-11,1.642309664767775e-11,1.6440501151496716e-11,1.633880085003857e-11,1.644135042274453e-11,1.6394338640968612e-11,1.6441067036712242e-11,1.644106882844592e-11,1.6513116418022397e-11,1.6440030480015237e-11,1.642959152308207e-11,1.6440301835618656e-11,1.6430152881844526e-11,1.5308834500209244e-11,1.641782091811879e-11,1.643999412534033e-11,1.6420434169390144e-11,1.643995506894484e-11,1.6454842863004715e-11,1.6441914954432753e-11
formation_rRNA_containing_excision_machinery_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_monocistronic_excision_machinery_s,3.091882526515439e-13,2.9073461989917693e-13,3.091891275967767e-13,3.091384759827555e-13,3.2471129068845125e-13,3.0932281154632325e-13,3.0918927832533846e-13,2.896426420208766e-13,3.091715737813752e-13,3.0918927832533846e-13,3.0917619764746813e-13,3.091428897790445e-13,3.0008857121341497e-13,3.069275948634552e-13,3.19618111842475e-13,3.0999989458962945e-13,3.0916412182351106e-13,3.0915539783483757e-13,2.895282428861428e-13,3.092769810408046e-13,3.45703551547116e-13,3.1018794409209385e-13,2.9859147504768747e-13,3.091889986399178e-13,3.091892748076118e-13,2.8823462640048137e-13,3.0917435916849447e-13,3.0348154047362273e-13,3.099185239837314e-13,3.082034350523133e-13,2.605793234958689e-13,3.385280705257396e-13,3.1041605508928693e-13,2.896426420208766e-13,3.0918135524575354e-13,3.2976113907219484e-13,3.1001831129421756e-13
formation_polycistronic_wout_rRNA_excision_machinery_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSU32680-MONOMER_mod_1:2fe2s_to_generic_2fe2s_transfer_complex_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSU32680-MONOMER_mod_1:4fe4s_to_generic_4fe4s_transfer_complex_s,3.757462063619433e-14,4.042734062641122e-14,3.757475308072257e-14,3.755825568666066e-14,2.8878787323061724e-14,3.778870572620891e-14,3.757473241374804e-14,3.757345809285576e-14,3.7570801581074714e-14,3.757473241374804e-14,3.755900094835714e-14,3.643550981568694e-14,3.6572232548010473e-14,3.6348489197662017e-14,3.7569504363840464e-14,3.711458903730049e-14,2.0310180185541107e-14,3.700938932182734e-14,3.89222195070686e-14,3.7516980476317813e-14,2.424343875621103e-15,3.700497462280763e-14,4.012634685343433e-14,3.7574694549571825e-14,3.757472659197042e-14,5.77146070962138e-14,3.756844334244742e-14,3.755748628981753e-14,3.692110995507736e-14,3.7550935979651545e-14,5.542793786675828e-14,4.133715022679418e-14,3.686381156826359e-14,3.757345809285576e-14,3.757166358161224e-14,2.360523835345546e-14,3.7574746845670245e-14
BSU32680-MONOMER_2fe2s_c_unloading_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSU32680-MONOMER_4fe4s_c_unloading_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU01000_s,2.6121019989442526e-07,2.613568803253926e-07,2.612111864689372e-07,2.611455010722272e-07,2.612621988863841e-07,2.611680296207095e-07,2.6121141743309774e-07,2.6132825569054683e-07,2.612262938765708e-07,2.6121141743309774e-07,2.6087541244334384e-07,2.6113267452722324e-07,2.230999936894909e-07,2.6106924209507796e-07,2.6090102360658535e-07,2.6120806353886855e-07,2.6127046876312625e-07,2.6115450153161614e-07,2.610137113875232e-07,2.611954599176235e-07,2.594659262577014e-07,2.611178971538218e-07,2.60676100073333e-07,2.6121115428060317e-07,2.6121140751030656e-07,2.5731973024610543e-07,2.6120397135433955e-07,2.612960322459283e-07,2.612136344894991e-07,2.6125569588021324e-07,2.0954093040574868e-07,2.5663850537967863e-07,2.612187976297116e-07,2.6132825569054683e-07,2.612260555543563e-07,2.614549840951636e-07,2.612129169827569e-07
