,base,6PGCt6_FWD_CPLX_dummy_s,ALAt2r_FWD_BSU27810-MONOMER_s,DALAt2r_FWD_BSU18120-MONOMER_s,3GMPt6_FWD_CPLX_dummy_s,2PGt6_FWD_CPLX_dummy_s,3UMPt6_FWD_CPLX_dummy_s,AMPt6_FWD_CPLX_dummy_s,ACNAMt2_FWD_CPLX_dummy_s,ACACt2_FWD_CPLX_dummy_s,ARGPt6_FWD_CPLX_dummy_s,BTDt6_RR_REV_CPLX_dummy_s,ASPt2r_FWD_BSU10220-MONOMER_s,ASNt2r_FWD_CPLX_dummy_s,CITt2r_FWD_BSU38770-MONOMER_s,CMPt6_FWD_CPLX_dummy_s,CO2t_REV_CPLX_dummy_s,DHAt_REV_CPLX_dummy_s,CHORt2_FWD_CPLX_dummy_s,F6Pt6_2_FWD_BSU12010-MONOMER_s,FORt2_REV_BSU27200-MONOMER_s,GLYt2r_FWD_CPLX_dummy_s,GSNt2_REV_BSU38710-MONOMER_s,THMDt2_FWD_BSU39410-MONOMER_s,GMPt6_FWD_CPLX_dummy_s,LEUt2r_FWD_BSU29600-MONOMER_s,HISt2r_FWD_BSU39390-MONOMER_s,METt3_FWD_CPLX_dummy_s,PSER_Lt6_FWD_BSU19999-MONOMER_s,UMPt6_FWD_CPLX_dummy_s,H2Ot_FWD_CPLX_dummy_s,PYRt2_REV_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,TYRt2r_REV_CPLX_dummy_s,SUCCt2r_REV_BSU07570-MONOMER_s,THMt6_REV_CPLX_dummy_s,URAt2_REV_BSU15480-MONOMER_s
transcription_TU_BSU_rRNA_30_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_12_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_13_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_21_s,7.06422022842094e-07,7.791481222238298e-07,7.798011350360076e-07,7.798049579929847e-07,7.798011350360076e-07,7.795367362006692e-07,7.797957963508665e-07,7.06349641331328e-07,7.796683505841284e-07,7.798042774568532e-07,7.06405231278778e-07,7.797822568399409e-07,7.795002591165604e-07,7.797497833755846e-07,7.799345436761365e-07,7.797201570293745e-07,7.745511396465512e-07,7.797273921133135e-07,7.798944605040877e-07,7.585009701483387e-07,7.797756426896815e-07,7.063368005175533e-07,7.781449024174178e-07,7.79801814691053e-07,7.796751137018608e-07,7.798067777358496e-07,7.797737253783785e-07,7.796435570320024e-07,7.795142849120283e-07,7.797625367566676e-07,7.102769369096985e-07,7.758724433549309e-07,7.797433160483516e-07,7.797765525506521e-07,7.797305541816765e-07,7.798012342377759e-07,7.797957963508665e-07
transcription_TU_BSU_tRNA_22_s,1.4347743661223808e-06,1.4326982594438129e-06,1.4347787766168485e-06,1.4347780884186568e-06,1.4347787766168485e-06,1.4347000340305892e-06,1.4346973128824167e-06,1.4346429457588287e-06,1.43451942031075e-06,1.434904503945854e-06,1.4347050294920249e-06,1.4347495171507197e-06,1.433930216443992e-06,1.43462024045857e-06,1.4347525516973205e-06,1.4346027361109007e-06,1.4239034760872933e-06,1.434052375887194e-06,1.4346765454582462e-06,1.4640363553668954e-06,1.4347305369451757e-06,1.4346306554338002e-06,1.4323873289309595e-06,1.4347798427148701e-06,1.4260751441879177e-06,1.4347728269711774e-06,1.4346072259858664e-06,1.4345143398911606e-06,1.4340776612882859e-06,1.4346688725673265e-06,1.2891142564014639e-06,1.4198433582934265e-06,1.4346692895717393e-06,1.4347289347026589e-06,1.4343273825750418e-06,1.4347743409632674e-06,1.4346973128824167e-06
translation_BSU05900_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU05900_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU05980_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8974079614426235e-33,0.0,-1.0655434155309177e-29,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU05980_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU05990_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.315257119084396e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU05990_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06020_s,1.5934039300083657e-10,1.5924916415610907e-10,1.5934097567238952e-10,1.5934089390716803e-10,1.5934097567238952e-10,1.591760003460525e-10,1.593236091070614e-10,1.5933855123085705e-10,1.593354561101593e-10,1.588132719377955e-10,1.5933412867992516e-10,1.5928372761087663e-10,1.5938304057407037e-10,1.593088425507174e-10,1.593231454326849e-10,1.59292067375511e-10,1.5669790353180946e-10,1.5956161112978978e-10,1.5952433528457938e-10,1.5863858042930006e-10,1.5932729939333162e-10,1.592537688827364e-10,1.5873193541364223e-10,1.5934096453696205e-10,1.6299455139854034e-10,1.5934094044811433e-10,1.5930744440930374e-10,1.592509372084387e-10,1.5977042537283761e-10,1.5930559846345187e-10,3.315604075572598e-10,1.5581528257318365e-10,1.592440709190488e-10,1.5932822470979512e-10,1.582953104378669e-10,1.593407839786603e-10,1.593236091070614e-10
translation_BSU06030_s,1.5934039300083657e-10,1.5924916415610907e-10,1.5934097567238952e-10,1.5934089390716803e-10,1.5934097567238952e-10,1.591760003460525e-10,1.593236091070614e-10,1.5933855123085705e-10,1.593354561101593e-10,1.588132719377955e-10,1.5933412867992516e-10,1.5928372761087663e-10,1.5938304057407037e-10,1.593088425507174e-10,1.593231454326849e-10,1.59292067375511e-10,1.5669790353180946e-10,1.5956161112978978e-10,1.5952433528457938e-10,1.5863858042930006e-10,1.5932729939333162e-10,1.592537688827364e-10,1.5873193541364223e-10,1.5934096453696205e-10,1.6299455139854034e-10,1.5934094044811433e-10,1.5930744440930374e-10,1.592509372084387e-10,1.5977042537283761e-10,1.5930559846345187e-10,3.315604075572598e-10,1.5581528257318365e-10,1.592440709190488e-10,1.5932822470979512e-10,1.582953104378669e-10,1.593407839786603e-10,1.593236091070614e-10
translation_BSU06150_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06160_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06170_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU06170_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06230_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06240_s,1.7336802075299325e-09,3.40710339240835e-09,1.7336862793072451e-09,1.7336862793072451e-09,1.7336862793072451e-09,1.7332248542557425e-09,1.7336619922612049e-09,3.4129343961129773e-09,1.7331762867373989e-09,1.7333462760013657e-09,1.7335648457626106e-09,0.0,1.7324721334885123e-09,1.7333948458795187e-09,1.7334677019609294e-09,1.7161416936460359e-09,1.694656318564194e-09,1.7329091774384196e-09,1.7335162735246554e-09,1.7140448539656431e-09,1.7335891321344236e-09,1.7333219913151255e-09,1.728225941699127e-09,1.7336862793072451e-09,1.722372282254124e-09,1.7336862793072451e-09,1.7334919876585134e-09,1.7331520032310636e-09,1.7328363329875197e-09,1.7334919876585134e-09,1.4559473638001603e-09,3.3641929659839955e-09,1.7334191310714314e-09,1.7335891321344236e-09,1.7290759908103821e-09,1.7336862793072451e-09,1.7336619922612049e-09
translation_BSU06310_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7015123355802523e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06360_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06370_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06420_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.013139696053541e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06430_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06440_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8524148596909833e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5279966861839246e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06450_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1758866577142195e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06470_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06480_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.013139696053541e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06490_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.446664138573671e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06500_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.141736869701774e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06510_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4381298962837334e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06520_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8332076200838814e-08,0.0,0.0,0.0,0.0,1.021940258532481e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06530_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7027889619144113e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06660_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.946935807500935e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06670_s,2.170345925897894e-08,2.1653168401835113e-08,2.170345452912185e-08,2.1703461039829362e-08,2.170345452912185e-08,2.1697652267688238e-08,2.1702625417050554e-08,2.1700100196373165e-08,2.169704821109943e-08,2.169467492417059e-08,2.170110262727973e-08,2.170189389948259e-08,2.1688491028842937e-08,2.169932829417249e-08,2.1699740560936735e-08,2.1698987155551794e-08,2.1399833760507777e-08,2.1694850009706804e-08,2.1701449121586323e-08,2.139645131352749e-08,2.170245336050895e-08,2.1698608523450455e-08,2.163731062439116e-08,2.1703439552971652e-08,2.1589853314921804e-08,2.1703531738303136e-08,2.1700030624181125e-08,2.1696256988359687e-08,2.1690969339062417e-08,2.170043022114391e-08,1.84379630193772e-08,2.1333908367873944e-08,2.1699316577262856e-08,2.1701992029876853e-08,2.1679832236458987e-08,2.1703443158312e-08,2.1702625417050554e-08
transcription_TU_BSU06670_s,6.026469370884387e-10,6.016842514907352e-10,6.026459877542119e-10,6.026461685388771e-10,6.026459877542119e-10,6.025470341980208e-10,6.026262374511016e-10,6.025888361485815e-10,6.025368033449794e-10,6.024479957994193e-10,6.025970405766766e-10,6.026157406920197e-10,6.023940361907403e-10,6.025706731373405e-10,6.025723056733177e-10,6.025677438556641e-10,5.971667685506702e-10,6.025117493337869e-10,6.026132059700983e-10,5.967524012875184e-10,6.026312757426631e-10,6.025605013975439e-10,6.015444687441122e-10,6.026455719071948e-10,6.005714648554129e-10,6.026481316434834e-10,6.025770884710054e-10,6.025181026269846e-10,6.024137898708481e-10,6.025881846753641e-10,5.477511900868015e-10,5.957346939437819e-10,6.025670758745094e-10,6.026184655657333e-10,6.021437277713669e-10,6.026456720177045e-10,6.026262374511016e-10
translation_BSU06680_s,2.170345925897894e-08,2.1653168401835113e-08,2.170345452912185e-08,2.1703461039829362e-08,2.170345452912185e-08,2.1697652267688238e-08,2.1702625417050554e-08,2.1700100196373165e-08,2.169704821109943e-08,2.169467492417059e-08,2.170110262727973e-08,2.170189389948259e-08,2.1688491028842937e-08,2.169932829417249e-08,2.1699740560936735e-08,2.1698987155551794e-08,2.1399833760507777e-08,2.1694850009706804e-08,2.1701449121586323e-08,2.139645131352749e-08,2.170245336050895e-08,2.1698608523450455e-08,2.163731062439116e-08,2.1703439552971652e-08,2.1589853314921804e-08,2.1703531738303136e-08,2.1700030624181125e-08,2.1696256988359687e-08,2.1690969339062417e-08,2.170043022114391e-08,1.84379630193772e-08,2.1333908367873944e-08,2.1699316577262856e-08,2.1701992029876853e-08,2.1679832236458987e-08,2.1703443158312e-08,2.1702625417050554e-08
transcription_TU_BSU06680_s,6.026469370884387e-10,6.016842514907352e-10,6.026459877542119e-10,6.026461685388771e-10,6.026459877542119e-10,6.025470341980208e-10,6.026262374511016e-10,6.025888361485815e-10,6.025368033449794e-10,6.024479957994193e-10,6.025970405766766e-10,6.026157406920197e-10,6.023940361907403e-10,6.025706731373405e-10,6.025723056733177e-10,6.025677438556641e-10,5.971667685506702e-10,6.025117493337869e-10,6.026132059700983e-10,5.967524012875184e-10,6.026312757426631e-10,6.025605013975439e-10,6.015444687441122e-10,6.026455719071948e-10,6.005714648554129e-10,6.026481316434834e-10,6.025770884710054e-10,6.025181026269846e-10,6.024137898708481e-10,6.025881846753641e-10,5.477511900868015e-10,5.957346939437819e-10,6.025670758745094e-10,6.026184655657333e-10,6.021437277713669e-10,6.026456720177045e-10,6.026262374511016e-10
translation_BSU06690_s,2.170345925897894e-08,2.1653168401835113e-08,2.170345452912185e-08,2.1703461039829362e-08,2.170345452912185e-08,2.1697652267688238e-08,2.1702625417050554e-08,2.1700100196373165e-08,2.169704821109943e-08,2.169467492417059e-08,2.170110262727973e-08,2.170189389948259e-08,2.1688491028842937e-08,2.169932829417249e-08,2.1699740560936735e-08,2.1698987155551794e-08,2.1399833760507777e-08,2.1694850009706804e-08,2.1701449121586323e-08,2.139645131352749e-08,2.170245336050895e-08,2.1698608523450455e-08,2.163731062439116e-08,2.1703439552971652e-08,2.1589853314921804e-08,2.1703531738303136e-08,2.1700030624181125e-08,2.1696256988359687e-08,2.1690969339062417e-08,2.170043022114391e-08,1.84379630193772e-08,2.1333908367873944e-08,2.1699316577262856e-08,2.1701992029876853e-08,2.1679832236458987e-08,2.1703443158312e-08,2.1702625417050554e-08
transcription_TU_BSU06690_s,6.026469370884387e-10,6.016842514907352e-10,6.026459877542119e-10,6.026461685388771e-10,6.026459877542119e-10,6.025470341980208e-10,6.026262374511016e-10,6.025888361485815e-10,6.025368033449794e-10,6.024479957994193e-10,6.025970405766766e-10,6.026157406920197e-10,6.023940361907403e-10,6.025706731373405e-10,6.025723056733177e-10,6.025677438556641e-10,5.971667685506702e-10,6.025117493337869e-10,6.026132059700983e-10,5.967524012875184e-10,6.026312757426631e-10,6.025605013975439e-10,6.015444687441122e-10,6.026455719071948e-10,6.005714648554129e-10,6.026481316434834e-10,6.025770884710054e-10,6.025181026269846e-10,6.024137898708481e-10,6.025881846753641e-10,5.477511900868015e-10,5.957346939437819e-10,6.025670758745094e-10,6.026184655657333e-10,6.021437277713669e-10,6.026456720177045e-10,6.026262374511016e-10
translation_BSU06730_s,1.536173950668672e-12,1.5330296516324066e-12,1.536179369958891e-12,1.5361797933025913e-12,1.536179369958891e-12,1.5357280295423719e-12,1.5361453144314138e-12,1.5359192674005592e-12,1.5356826760359792e-12,1.5358455040019006e-12,1.5360611652446451e-12,1.5360843168055459e-12,1.534988358852999e-12,1.535892002023761e-12,1.5359541792153357e-12,1.5358465342303753e-12,1.5147809306692833e-12,1.535405337099891e-12,1.5360142195910598e-12,1.514384838254938e-12,1.536083621380702e-12,1.535823347838538e-12,1.5308609831413525e-12,1.5361793170930195e-12,1.528119858644484e-12,1.536178729428271e-12,1.5359913332343899e-12,1.5356583214439574e-12,1.5353735618980098e-12,1.53599071350576e-12,1.271115441555976e-12,1.5116249334794783e-12,1.5359201091161185e-12,1.5360859054311573e-12,1.5350673669693636e-12,1.5361792878536036e-12,1.5361453144314138e-12
transcription_TU_BSU06730_s,4.265543640572048e-14,4.2598837331232014e-14,4.2655528986609523e-14,4.2655540741714324e-14,4.2655528986609523e-14,4.2647396046324293e-14,4.2654814946336125e-14,4.2650853930885186e-14,4.2646599738743695e-14,4.2649500348706795e-14,4.26534046780467e-14,4.2653815958396076e-14,4.2634032573569446e-14,4.2650328387089304e-14,4.2651360212317667e-14,4.2649528957528173e-14,4.2270273851346446e-14,4.264144509773407e-14,4.265256426414008e-14,4.2236573507434377e-14,4.265379664791749e-14,4.264911667176735e-14,4.255986212014582e-14,4.265552751866785e-14,4.250817125035609e-14,4.2655511200813825e-14,4.2652160336847604e-14,4.264615498498971e-14,4.26412573745523e-14,4.26521431279192e-14,3.776203451098549e-14,4.22110848877678e-14,4.2650877304436216e-14,4.265386007117278e-14,4.263553226083831e-14,4.2655526706768684e-14,4.2654814946336125e-14
translation_BSU06970_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU06970_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06980_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU06980_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06990_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU06990_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU07490_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU07500_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU07510_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU07520_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU07570_s,1.4991876344349112e-07,1.814605211825477e-07,1.4991925335156584e-07,1.499191171790334e-07,1.4991925335156584e-07,1.4987069905688588e-07,1.4991602543544446e-07,1.5228793245537956e-07,1.4987585729384552e-07,5.652836171770499e-08,1.4990935567637057e-07,1.4499931140974804e-07,1.370527765644826e-07,1.498953552265281e-07,1.499001602533835e-07,1.498661900105664e-07,0.0,1.6460476003988764e-07,1.4990081914944318e-07,1.4789618950951069e-07,1.493246392691774e-07,1.467744744747118e-07,1.7884185606291445e-07,1.4991923776773718e-07,3.6911275581385635e-07,1.4991928207648294e-07,1.4990218692758062e-07,1.4987446722838934e-07,1.4985267520559356e-07,1.4881388545292364e-07,4.363364757232313e-07,0.0,1.4234677400126179e-07,1.4991138337194785e-07,0.0,1.499192688756697e-07,1.4991602543544446e-07
translation_BSU07610_s,2.6365081233255545e-10,2.6311361439838886e-10,2.636517515527739e-10,2.636518292457419e-10,2.636517515527739e-10,2.6384322521962383e-10,2.636511275460293e-10,2.636099389507208e-10,2.635676502965227e-10,2.63654487599889e-10,2.636378326748289e-10,2.6364278631811663e-10,2.634477054770719e-10,2.636304503258569e-10,1.8580792035014827e-07,2.636027211633908e-10,2.601719300979368e-10,2.636427211763075e-10,2.6377130865958355e-10,2.5981348577040885e-10,2.636358506043957e-10,2.636058235155422e-10,2.6269702717332857e-10,2.6365174326253694e-10,2.6187775230354346e-10,2.6365164506691374e-10,2.6362004231073115e-10,2.635301783742767e-10,2.6348931679218527e-10,2.6361731452354546e-10,2.1834543166236535e-10,2.597585974506589e-10,2.6361299883635836e-10,2.636344576976501e-10,2.6353575875780394e-10,2.6365174197727156e-10,2.636511275460293e-10
translation_BSU07700_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
