,base,ACACt2_FWD_CPLX_dummy_s,AMPt6_FWD_CPLX_dummy_s,DALAt2r_FWD_BSU18120-MONOMER_s,6PGCt6_FWD_CPLX_dummy_s,ALAt2r_FWD_BSU27810-MONOMER_s,2PGt6_FWD_CPLX_dummy_s,3GMPt6_FWD_CPLX_dummy_s,ACNAMt2_FWD_CPLX_dummy_s,3UMPt6_FWD_CPLX_dummy_s,ARGPt6_FWD_CPLX_dummy_s,ASPt2r_FWD_BSU10220-MONOMER_s,ASNt2r_FWD_CPLX_dummy_s,CHORt2_FWD_CPLX_dummy_s,CMPt6_FWD_CPLX_dummy_s,BTDt6_RR_REV_CPLX_dummy_s,CITt2r_FWD_BSU38770-MONOMER_s,DHAt_REV_CPLX_dummy_s,F6Pt6_2_FWD_BSU12010-MONOMER_s,FORt2_REV_BSU27200-MONOMER_s,CO2t_REV_CPLX_dummy_s,LEUt2r_FWD_BSU29600-MONOMER_s,GLYt2r_FWD_CPLX_dummy_s,GSNt2_REV_BSU38710-MONOMER_s,THMDt2_FWD_BSU39410-MONOMER_s,PSER_Lt6_FWD_BSU19999-MONOMER_s,HISt2r_FWD_BSU39390-MONOMER_s,METt3_FWD_CPLX_dummy_s,GMPt6_FWD_CPLX_dummy_s,UMPt6_FWD_CPLX_dummy_s,H2Ot_FWD_CPLX_dummy_s,PYRt2_REV_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,TYRt2r_REV_CPLX_dummy_s,SUCCt2r_REV_BSU07570-MONOMER_s,URAt2_REV_BSU15480-MONOMER_s,THMt6_REV_CPLX_dummy_s
formation_BSU01300-MONOMER,2.64670719735263e-06,2.653001170045183e-06,2.6462142890059405e-06,2.64644992352492e-06,2.648621098826276e-06,2.646450607602547e-06,2.6423595863796944e-06,2.6464496406053425e-06,2.646146648972856e-06,2.646209802571976e-06,2.646905348923213e-06,2.6462033560202315e-06,2.646843100319109e-06,2.6447409392431893e-06,2.646498681035501e-06,2.646766272546032e-06,2.6470162365408503e-06,2.640337812739268e-06,2.7437483389689594e-06,2.646421454455472e-06,2.6602222062716463e-06,2.6464516233110122e-06,2.6466979887035946e-06,2.6426544503231565e-06,2.646449798080488e-06,2.646656926604314e-06,2.6462149661635113e-06,2.6464496406053425e-06,2.5254051755177203e-06,2.6468212283522557e-06,2.368353072512511e-06,2.606956542135083e-06,2.647327359831655e-06,2.6465769481756247e-06,2.658272086499611e-06,2.646209802571976e-06,2.6464504160326626e-06
formation_BSU01500-MONOMER,2.64670719735263e-06,2.653001170045183e-06,2.6462142890059405e-06,2.64644992352492e-06,2.648621098826276e-06,2.646450607602547e-06,2.6423595863796944e-06,2.6464496406053425e-06,2.646146648972856e-06,2.646209802571976e-06,2.646905348923213e-06,2.6462033560202315e-06,2.646843100319109e-06,2.6447409392431893e-06,2.646498681035501e-06,2.646766272546032e-06,2.6470162365408503e-06,2.640337812739268e-06,2.7437483389689594e-06,2.646421454455472e-06,2.6602222062716463e-06,2.6464516233110122e-06,2.6466979887035946e-06,2.6426544503231565e-06,2.646449798080488e-06,2.646656926604314e-06,2.6462149661635113e-06,2.6464496406053425e-06,2.5254051755177203e-06,2.6468212283522557e-06,2.368353072512511e-06,2.606956542135083e-06,2.647327359831655e-06,2.6465769481756247e-06,2.658272086499611e-06,2.646209802571976e-06,2.6464504160326626e-06
formation_BSU29670-MONOMER,5.44748159835635e-09,5.459023198820556e-09,5.446007444975188e-09,5.446801805626282e-09,5.446868001309144e-09,5.446803344653185e-09,5.43707061268606e-09,5.446801514658902e-09,5.4455396254584116e-09,5.446801799960498e-09,5.447463836142606e-09,5.444265175291485e-09,5.447119671732042e-09,5.443461071967805e-09,5.446361991617343e-09,5.447303343839325e-09,5.447720600584494e-09,5.435403194591725e-09,5.702968387474726e-09,5.4466135944168055e-09,5.443151669372095e-09,5.446805199369004e-09,5.445293248180252e-09,5.432999066811755e-09,5.446801784639252e-09,5.44697884009841e-09,5.4460465529325e-09,5.446801514658902e-09,5.197998584828066e-09,5.4473645998696325e-09,4.543113614275642e-09,5.3257964478659556e-09,5.448133709132973e-09,5.446996221618284e-09,5.4681333883823336e-09,5.446801799960498e-09,5.446818521936419e-09
formation_BSU10010-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU41060-MONOMER,2.64670719735263e-06,2.653001170045183e-06,2.6462142890059405e-06,2.64644992352492e-06,2.648621098826276e-06,2.646450607602547e-06,2.6423595863796944e-06,2.6464496406053425e-06,2.646146648972856e-06,2.646209802571976e-06,2.646905348923213e-06,2.6462033560202315e-06,2.646843100319109e-06,2.6447409392431893e-06,2.646498681035501e-06,2.646766272546032e-06,2.6470162365408503e-06,2.640337812739268e-06,2.7437483389689594e-06,2.646421454455472e-06,2.6602222062716463e-06,2.6464516233110122e-06,2.6466979887035946e-06,2.6426544503231565e-06,2.646449798080488e-06,2.646656926604314e-06,2.6462149661635113e-06,2.6464496406053425e-06,2.5254051755177203e-06,2.6468212283522557e-06,2.368353072512511e-06,2.606956542135083e-06,2.647327359831655e-06,2.6465769481756247e-06,2.658272086499611e-06,2.646209802571976e-06,2.6464504160326626e-06
formation_BSU01220-MONOMER,2.64670719735263e-06,2.653001170045183e-06,2.6462142890059405e-06,2.64644992352492e-06,2.648621098826276e-06,2.646450607602547e-06,2.6423595863796944e-06,2.6464496406053425e-06,2.646146648972856e-06,2.646209802571976e-06,2.646905348923213e-06,2.6462033560202315e-06,2.646843100319109e-06,2.6447409392431893e-06,2.646498681035501e-06,2.646766272546032e-06,2.6470162365408503e-06,2.640337812739268e-06,2.7437483389689594e-06,2.646421454455472e-06,2.6602222062716463e-06,2.6464516233110122e-06,2.6466979887035946e-06,2.6426544503231565e-06,2.646449798080488e-06,2.646656926604314e-06,2.6462149661635113e-06,2.6464496406053425e-06,2.5254051755177203e-06,2.6468212283522557e-06,2.368353072512511e-06,2.606956542135083e-06,2.647327359831655e-06,2.6465769481756247e-06,2.658272086499611e-06,2.646209802571976e-06,2.6464504160326626e-06
formation_BSU31050-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22360-MONOMER,7.948125031392902e-09,7.966191967599577e-09,7.945766892886239e-09,7.947102571890018e-09,7.951245908611647e-09,7.94710522601307e-09,7.932029080822425e-09,7.947103008685035e-09,7.945082038609352e-09,7.94681875188437e-09,7.948467514485656e-09,7.944034082352624e-09,7.947529816316866e-09,7.941247784750773e-09,7.946660674065955e-09,7.947965636631983e-09,7.94849937021199e-09,7.92842918364184e-09,8.239867982179996e-09,7.946883369893543e-09,7.94571273888924e-09,7.947107247963592e-09,7.945958520062803e-09,7.92811153650104e-09,7.947103242317814e-09,7.945464819255074e-09,7.945887730227657e-09,7.947103008685035e-09,7.583722673008008e-09,7.947939993868777e-09,6.598419987854405e-09,7.799085445391587e-09,7.949251594366286e-09,7.947298794723434e-09,7.979795966776701e-09,7.94681875188437e-09,7.947101676093902e-09
formation_BSU03200-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU34190-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-105,1.8087626719906725e-08,1.8080807337564986e-08,1.8075304464573615e-08,1.8077658905489882e-08,1.8062652607116684e-08,1.807786958158759e-08,1.8066931254542586e-08,1.807765585466812e-08,1.8075308348409586e-08,1.8070143609789582e-08,1.807795086387263e-08,1.8063397190002323e-08,1.8077990435339834e-08,1.8081680069623617e-08,1.8075220920811e-08,1.807721271307011e-08,1.8077897927093646e-08,1.8055539979157982e-08,1.8094613717845974e-08,1.8077726600572432e-08,1.795731391364349e-08,1.80780692670886e-08,1.807211832549221e-08,1.801509289110196e-08,1.8077679464068532e-08,1.8073444688791074e-08,1.8075286779570833e-08,1.807765585466812e-08,1.7752618336801675e-08,1.5144356161455604e-08,1.8626697223632105e-08,1.780724190415238e-08,1.8077952635833216e-08,1.80757506879709e-08,1.8087055804899933e-08,1.8070143609789582e-08,1.8077772755992395e-08
formation_BSU37320-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06450-MONOMER,2.0839460918142488e-08,2.082954793615598e-08,2.082556405200823e-08,2.0828247694210766e-08,2.0810117117724183e-08,2.0828498315224535e-08,2.081677822704803e-08,2.0828244160134627e-08,2.0825423207080913e-08,2.0819870402789953e-08,2.0828410134150406e-08,2.0811998862613848e-08,2.082829097070758e-08,2.0832806945963397e-08,2.082534471008253e-08,2.0827599101164762e-08,2.0828576962535453e-08,2.0804574723381456e-08,2.0983045900075124e-08,2.082821864736731e-08,3.4336967938887454e-09,2.082878928165049e-08,1.520501216586819e-08,2.075732627392808e-08,2.0828277195563826e-08,2.0823050450024714e-08,2.0825556830065853e-08,2.0828244160134627e-08,2.0484902817086544e-08,2.082698270199436e-08,2.13922554783349e-08,2.0523555572014802e-08,2.0828273761282598e-08,2.082603322171154e-08,2.0835163897825476e-08,2.0819870402789953e-08,2.0828362510657813e-08
formation_BSU19230-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU24080-MONOMER,5.60784353670932e-07,5.610681263495674e-07,5.605339645606659e-07,5.606179995725397e-07,5.601521340089896e-07,5.60618624994513e-07,5.601635080697673e-07,5.606179013011996e-07,5.604745844352801e-07,5.605721194531731e-07,5.606277858536548e-07,5.603120334077764e-07,5.701079060731492e-07,5.604580189524316e-07,5.657610372590282e-07,5.60644672342076e-07,5.606152977385399e-07,5.572590245653348e-07,5.641500923707512e-07,5.608876485658313e-07,6.109638508874552e-07,5.606194283635801e-07,5.716000721100493e-07,5.562726408848791e-07,5.606179939110173e-07,5.577221903644149e-07,5.605495261587501e-07,5.606179013011996e-07,5.457097353946362e-07,5.617184402165298e-07,4.803542430746423e-07,5.48602324542778e-07,5.606291030980435e-07,5.606010564057631e-07,5.613392608517319e-07,5.605721194531731e-07,5.606182177563273e-07
formation_CPLX8J2-39,1.3488077871161014e-11,1.351646527355451e-11,1.3484053972310991e-11,1.3484780127238206e-11,1.3501548880504142e-11,1.348478155152787e-11,1.3468727397453698e-11,1.3484774891529344e-11,1.348367849171325e-11,1.348329169413022e-11,1.348746179976395e-11,1.348474289592143e-11,1.3488669236320878e-11,1.3479091309005734e-11,1.3485689183625357e-11,1.3486305355880842e-11,1.3486569200285605e-11,1.3455146813830235e-11,1.3941651594954085e-11,1.3484575104047249e-11,1.3573889694015548e-11,1.348478960868201e-11,1.3489217695663894e-11,1.346230189411054e-11,1.34847763729743e-11,1.3486829117901731e-11,1.3484032885262963e-11,1.3484774891529344e-11,1.280522986213313e-11,1.3483565924309929e-11,1.2432806027555538e-11,1.3265052281884328e-11,1.3489465117504704e-11,1.3485316700136353e-11,1.3543470338029998e-11,1.348329169413022e-11,1.348481602004712e-11
formation_CPLX8J2-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU18120-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-30,2.4323226192017198e-11,2.4381214349917976e-11,2.4313609350689638e-11,2.4316736849317274e-11,2.4336625948979174e-11,2.4316742440181917e-11,2.4282865053224273e-11,2.4316733034999735e-11,2.431204245968375e-11,2.4314273921572886e-11,2.4321545913461786e-11,2.4310157985929572e-11,2.4321815412645928e-11,2.4300543487724788e-11,2.431663367034939e-11,2.431970573197695e-11,2.4320903873450596e-11,2.425204071011041e-11,2.5244214008320304e-11,2.431618577593692e-11,2.4392698054645825e-11,2.4316752706766262e-11,2.4318813380851954e-11,2.4252413549734077e-11,2.431673469865772e-11,2.4315718579939927e-11,2.4313907739892493e-11,2.4316733034999735e-11,2.3122626160363483e-11,2.4320418382810882e-11,2.09720631571304e-11,2.3890951690416076e-11,2.432493015728255e-11,2.4317206625539857e-11,2.4431669566558022e-11,2.4314273921572886e-11,2.4316771412843395e-11
formation_CPLX8J2-34,4.669407476052584e-08,0.0,4.6672614148142244e-08,4.667982174259635e-08,4.660711608701321e-08,4.667982174259635e-08,4.666737261079557e-08,4.667982174259635e-08,4.666606227244955e-08,4.667916648374155e-08,4.667654549431302e-08,4.664968459530928e-08,4.667195893987718e-08,4.667523502719316e-08,4.667064853714423e-08,4.5455725258501586e-08,4.667392457846957e-08,4.666933815280757e-08,4.614926586863278e-08,4.6677200734771554e-08,4.48940284791373e-08,4.667982174259635e-08,4.664706443371268e-08,4.653904689033326e-08,4.667982174259635e-08,4.665885574037974e-08,4.667457980053184e-08,4.667982174259635e-08,1.024515183671934e-08,4.667457980053184e-08,3.926071553510653e-08,1.1110677159735653e-07,4.6672614148142244e-08,4.6677200734771554e-08,0.0,4.667916648374155e-08,4.667982174259635e-08
formation_BSU40500-MONOMER,2.64670719735263e-06,2.653001170045183e-06,2.6462142890059405e-06,2.64644992352492e-06,2.648621098826276e-06,2.646450607602547e-06,2.6423595863796944e-06,2.6464496406053425e-06,2.646146648972856e-06,2.646209802571976e-06,2.646905348923213e-06,2.6462033560202315e-06,2.646843100319109e-06,2.6447409392431893e-06,2.646498681035501e-06,2.646766272546032e-06,2.6470162365408503e-06,2.640337812739268e-06,2.7437483389689594e-06,2.646421454455472e-06,2.6602222062716463e-06,2.6464516233110122e-06,2.6466979887035946e-06,2.6426544503231565e-06,2.646449798080488e-06,2.646656926604314e-06,2.6462149661635113e-06,2.6464496406053425e-06,2.5254051755177203e-06,2.6468212283522557e-06,2.368353072512511e-06,2.606956542135083e-06,2.647327359831655e-06,2.6465769481756247e-06,2.658272086499611e-06,2.646209802571976e-06,2.6464504160326626e-06
formation_BSU36920-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.157945324529561e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2468769559782998e-08,0.0,0.0,8.176578205632528e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7845108901322154e-08,0.0,2.6423871229428007e-08,0.0,0.0,0.0,0.0,2.157945324529561e-08,0.0
formation_BSU28860-MONOMER,2.64670719735263e-06,2.653001170045183e-06,2.6462142890059405e-06,2.64644992352492e-06,2.648621098826276e-06,2.646450607602547e-06,2.6423595863796944e-06,2.6464496406053425e-06,2.646146648972856e-06,2.646209802571976e-06,2.646905348923213e-06,2.6462033560202315e-06,2.646843100319109e-06,2.6447409392431893e-06,2.646498681035501e-06,2.646766272546032e-06,2.6470162365408503e-06,2.640337812739268e-06,2.7437483389689594e-06,2.646421454455472e-06,2.6602222062716463e-06,2.6464516233110122e-06,2.6466979887035946e-06,2.6426544503231565e-06,2.646449798080488e-06,2.646656926604314e-06,2.6462149661635113e-06,2.6464496406053425e-06,2.5254051755177203e-06,2.6468212283522557e-06,2.368353072512511e-06,2.606956542135083e-06,2.647327359831655e-06,2.6465769481756247e-06,2.658272086499611e-06,2.646209802571976e-06,2.6464504160326626e-06
formation_BSU15480-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28130-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02360-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU24120-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU26970-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22090-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00930-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU12340-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28390-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32830-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31760-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01310-MONOMER,2.64670719735263e-06,2.653001170045183e-06,2.6462142890059405e-06,2.64644992352492e-06,2.648621098826276e-06,2.646450607602547e-06,2.6423595863796944e-06,2.6464496406053425e-06,2.646146648972856e-06,2.646209802571976e-06,2.646905348923213e-06,2.6462033560202315e-06,2.646843100319109e-06,2.6447409392431893e-06,2.646498681035501e-06,2.646766272546032e-06,2.6470162365408503e-06,2.640337812739268e-06,2.7437483389689594e-06,2.646421454455472e-06,2.6602222062716463e-06,2.6464516233110122e-06,2.6466979887035946e-06,2.6426544503231565e-06,2.646449798080488e-06,2.646656926604314e-06,2.6462149661635113e-06,2.6464496406053425e-06,2.5254051755177203e-06,2.6468212283522557e-06,2.368353072512511e-06,2.606956542135083e-06,2.647327359831655e-06,2.6465769481756247e-06,2.658272086499611e-06,2.646209802571976e-06,2.6464504160326626e-06
formation_BSU03130-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22680-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU12380-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02090-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31750-MONOMER,3.7670316688508794e-15,3.764197168224479e-15,3.7644349737453556e-15,3.765307013011369e-15,3.756513518971349e-15,3.765307013011369e-15,3.763800847945701e-15,3.765307013011369e-15,3.763642327623612e-15,3.765227731150038e-15,3.764910614833712e-15,3.761661199130853e-15,3.764355704125578e-15,2.9682510280865124e-14,3.764197168224479e-15,3.7649898922434586e-15,3.764593516323406e-15,0.0,3.701295889784354e-15,3.7649898922434586e-15,3.69542040354454e-15,3.765307013011369e-15,3.761344283103431e-15,3.748287002503998e-15,3.765307013011369e-15,3.762770545412167e-15,3.7646727892816956e-15,3.765307013011369e-15,3.739204366595519e-15,3.7646727892816956e-15,2.435047597170717e-14,3.684391328763638e-15,3.7644349737453556e-15,3.7649898922434586e-15,3.761740430919079e-15,3.765227731150038e-15,3.765307013011369e-15
formation_BSU00270-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29300-MONOMER,2.6100224433005003e-20,2.6096717686382824e-20,0.0,2.6086354494093413e-20,2.6023051079547507e-20,2.6086323139773368e-20,2.6061048529934452e-20,2.6086368162535084e-20,2.6071779045105323e-20,2.608641076587857e-20,2.60845738734636e-20,2.605668831800199e-20,2.607966059736649e-20,2.6074819751179974e-20,2.60774203529301e-20,2.6084753662085842e-20,2.6082351192122297e-20,5.373123312825959e-21,2.6127898187082644e-20,2.6083563119396252e-20,0.0,0.0,2.6054537468482848e-20,2.5935350215256133e-20,2.608636823229028e-20,2.6065407703145072e-20,0.0,0.0,2.549924098503949e-20,0.0,1.8409463747593838e-20,2.529242236704022e-20,2.6081767436523925e-20,2.6084218758016473e-20,2.609288806439016e-20,2.608641076587857e-20,2.608640959185821e-20
formation_BSU01150-MONOMER,2.64670719735263e-06,2.653001170045183e-06,2.6462142890059405e-06,2.64644992352492e-06,2.648621098826276e-06,2.646450607602547e-06,2.6423595863796944e-06,2.6464496406053425e-06,2.646146648972856e-06,2.646209802571976e-06,2.646905348923213e-06,2.6462033560202315e-06,2.646843100319109e-06,2.6447409392431893e-06,2.646498681035501e-06,2.646766272546032e-06,2.6470162365408503e-06,2.640337812739268e-06,2.7437483389689594e-06,2.646421454455472e-06,2.6602222062716463e-06,2.6464516233110122e-06,2.6466979887035946e-06,2.6426544503231565e-06,2.646449798080488e-06,2.646656926604314e-06,2.6462149661635113e-06,2.6464496406053425e-06,2.5254051755177203e-06,2.6468212283522557e-06,2.368353072512511e-06,2.606956542135083e-06,2.647327359831655e-06,2.6465769481756247e-06,2.658272086499611e-06,2.646209802571976e-06,2.6464504160326626e-06
formation_BSU16520-MONOMER,4.80877094942701e-10,4.817966436851674e-10,4.80646567469512e-10,4.807009203042945e-10,4.810137000460791e-10,4.807009606853656e-10,4.800806372594339e-10,4.807007306222814e-10,4.806070198300684e-10,4.806449855184871e-10,4.80783942917409e-10,4.80580783715517e-10,4.808099489438955e-10,4.804817104202816e-10,4.806973663130101e-10,4.807449802397658e-10,4.80740812984608e-10,4.796013861482e-10,4.948262419725982e-10,4.806831009032526e-10,4.815657830319609e-10,4.8070124209386e-10,4.80731245725968e-10,4.793345317915955e-10,4.807007830324334e-10,4.806912454117774e-10,4.806537214526177e-10,4.807007306222814e-10,4.5557501868025364e-10,4.807579304624332e-10,4.142569296114805e-10,4.702097401029194e-10,4.808397963527047e-10,4.807096022075834e-10,4.826809268209941e-10,4.806449855184871e-10,4.807022183556113e-10
formation_BSU01340-MONOMER,2.64670719735263e-06,2.653001170045183e-06,2.6462142890059405e-06,2.64644992352492e-06,2.648621098826276e-06,2.646450607602547e-06,2.6423595863796944e-06,2.6464496406053425e-06,2.646146648972856e-06,2.646209802571976e-06,2.646905348923213e-06,2.6462033560202315e-06,2.646843100319109e-06,2.6447409392431893e-06,2.646498681035501e-06,2.646766272546032e-06,2.6470162365408503e-06,2.640337812739268e-06,2.7437483389689594e-06,2.646421454455472e-06,2.6602222062716463e-06,2.6464516233110122e-06,2.6466979887035946e-06,2.6426544503231565e-06,2.646449798080488e-06,2.646656926604314e-06,2.6462149661635113e-06,2.6464496406053425e-06,2.5254051755177203e-06,2.6468212283522557e-06,2.368353072512511e-06,2.606956542135083e-06,2.647327359831655e-06,2.6465769481756247e-06,2.658272086499611e-06,2.646209802571976e-06,2.6464504160326626e-06
formation_BSU00910-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
