,base,6PGCt6_FWD_CPLX_dummy_s,ACACt2_FWD_CPLX_dummy_s,AMPt6_FWD_CPLX_dummy_s,3UMPt6_FWD_CPLX_dummy_s,3GMPt6_FWD_CPLX_dummy_s,ALAt2r_FWD_BSU27810-MONOMER_s,2PGt6_FWD_CPLX_dummy_s,DALAt2r_FWD_BSU18120-MONOMER_s,ARGPt6_FWD_CPLX_dummy_s,ACNAMt2_FWD_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,ASPt2r_FWD_BSU10220-MONOMER_s,CHORt2_FWD_CPLX_dummy_s,BTDt6_RR_REV_CPLX_dummy_s,CITt2r_FWD_BSU38770-MONOMER_s,CMPt6_FWD_CPLX_dummy_s,DHAt_REV_CPLX_dummy_s,F6Pt6_2_FWD_BSU12010-MONOMER_s,FORt2_REV_BSU27200-MONOMER_s,CO2t_REV_CPLX_dummy_s,GLYt2r_FWD_CPLX_dummy_s,GMPt6_FWD_CPLX_dummy_s,LEUt2r_FWD_BSU29600-MONOMER_s,THMDt2_FWD_BSU39410-MONOMER_s,UMPt6_FWD_CPLX_dummy_s,HISt2r_FWD_BSU39390-MONOMER_s,METt3_FWD_CPLX_dummy_s,GSNt2_REV_BSU38710-MONOMER_s,PSER_Lt6_FWD_BSU19999-MONOMER_s,H2Ot_FWD_CPLX_dummy_s,PYRt2_REV_CPLX_dummy_s,SUCCt2r_REV_BSU07570-MONOMER_s,URAt2_REV_BSU15480-MONOMER_s,TYRt2r_REV_CPLX_dummy_s,THMt6_REV_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s
translation_BSU15990,2.64670719735263e-06,2.648532337693554e-06,2.652715857821561e-06,2.6461916203517603e-06,2.64639258765758e-06,2.64639258765758e-06,2.6463935553081694e-06,2.6423008163060657e-06,2.6463928696088024e-06,2.646848597085158e-06,2.6461184944436927e-06,2.6467862110940163e-06,2.6460907846704715e-06,2.644563922255382e-06,2.6467334910097367e-06,2.646959482432099e-06,2.6464765880861367e-06,2.6408044159302686e-06,2.7437913177763168e-06,2.6463939885035518e-06,2.6596683309962397e-06,2.6462929293286044e-06,2.5218950782604466e-06,2.6463945726851065e-06,2.646353126670193e-06,2.6467189621805882e-06,2.6461929433491064e-06,2.646209802571976e-06,2.642791918288947e-06,2.6466689276634636e-06,2.3680156149760802e-06,2.60255175169541e-06,2.657885299416438e-06,2.64639258765758e-06,2.646519919250795e-06,2.6463823493545307e-06,2.6472518192659513e-06
translation_BSU16020,1.2296773380336688e-12,1.22937033320938e-12,1.232341428205203e-12,1.2293450497380489e-12,1.2295246970544459e-12,1.2295246970544459e-12,1.2295251466288225e-12,1.2274599580894262e-12,1.2295248280501239e-12,1.2296934116215343e-12,1.2292248028204117e-12,1.2296040203190395e-12,1.2289617365177632e-12,1.22862335730011e-12,1.2296571937020853e-12,1.2297104067428038e-12,1.2294515516931679e-12,1.226661495385903e-12,1.2675213950451344e-12,1.2294994627856827e-12,1.2277147438694403e-12,1.229348974796938e-12,1.1689692423441663e-12,1.2295256193062612e-12,1.2295063633201431e-12,1.2296072965478872e-12,1.229371547505818e-12,1.2292499634546935e-12,1.2259130709092984e-12,1.2293510614434908e-12,1.0090617670541696e-12,1.2003566818451973e-12,1.2344656289662095e-12,1.2295246970544459e-12,1.2295493407085532e-12,1.2295199402974499e-12,1.2298289567075137e-12
transcription_TU_BSU16020,3.414484633671799e-14,3.4161134099661803e-14,3.422156163008247e-14,3.4137612086716647e-14,3.4140746928111634e-14,3.4140746928111634e-14,3.4140759411638856e-14,3.4086930903074964e-14,3.414075056552559e-14,3.4146358680747346e-14,3.413612654023978e-14,3.414517423605601e-14,3.413419678669143e-14,3.411683045331327e-14,3.414498218506724e-14,3.414757224719804e-14,3.4141125683557674e-14,3.4066977328475555e-14,3.535168336240074e-14,3.414060233078087e-14,3.4261882725627556e-14,3.413864793410128e-14,3.2517570175446135e-14,3.414077253667884e-14,3.4140237847338737e-14,3.414452360261817e-14,3.4137791811208773e-14,3.41371960179343e-14,3.4082111748385276e-14,3.4142413948768155e-14,2.997717909061566e-14,3.3519867923808624e-14,3.428650773326959e-14,3.4140746928111634e-14,3.414217271257861e-14,3.414061484517163e-14,3.4151235109247886e-14
translation_BSU16040,2.64670719735263e-06,2.648532337693554e-06,2.652715857821561e-06,2.6461916203517603e-06,2.64639258765758e-06,2.64639258765758e-06,2.6463935553081694e-06,2.6423008163060657e-06,2.6463928696088024e-06,2.646848597085158e-06,2.6461184944436927e-06,2.6467862110940163e-06,2.6460907846704715e-06,2.644563922255382e-06,2.6467334910097367e-06,2.646959482432099e-06,2.6464765880861367e-06,2.6408044159302686e-06,2.7437913177763168e-06,2.6463939885035518e-06,2.6596683309962397e-06,2.6462929293286044e-06,2.5218950782604466e-06,2.6463945726851065e-06,2.646353126670193e-06,2.6467189621805882e-06,2.6461929433491064e-06,2.646209802571976e-06,2.642791918288947e-06,2.6466689276634636e-06,2.3680156149760802e-06,2.60255175169541e-06,2.657885299416438e-06,2.64639258765758e-06,2.646519919250795e-06,2.6463823493545307e-06,2.6472518192659513e-06
transcription_TU_BSU16040,7.349197041916755e-08,7.35961051858494e-08,7.366471428924598e-08,7.348194313869589e-08,7.348353377862003e-08,7.348353377862003e-08,7.348356064779473e-08,7.337748556030824e-08,7.348354160768223e-08,7.349819126909274e-08,7.348390266739153e-08,7.349925248288188e-08,7.349470766707397e-08,7.343514871539056e-08,7.349419688837545e-08,7.350286674499998e-08,7.34910535417268e-08,7.334070931942981e-08,7.652544742653333e-08,7.348476962109735e-08,7.422346673010985e-08,7.348675152209984e-08,7.015231642707519e-08,7.348358889774256e-08,7.348243804822345e-08,7.349578871838832e-08,7.348078290539262e-08,7.348723646173875e-08,7.347334131941688e-08,7.350517598083354e-08,7.034894245051855e-08,7.267605729290835e-08,7.382109532600013e-08,7.348353377862003e-08,7.348866546361581e-08,7.348324948720708e-08,7.351178290286174e-08
translation_BSU16090,3.8370431832705315e-07,3.4681620258123805e-07,4.2959213126528767e-07,3.810055902103369e-07,3.837958585303799e-07,3.837958585303799e-07,3.837962291134842e-07,3.8453505736264206e-07,3.837965952548528e-07,3.8373907235958305e-07,3.839283621911401e-07,3.837653303686491e-07,3.9682668067487537e-07,3.841100979562305e-07,3.874590948102289e-07,3.8373126385704317e-07,3.838717053654141e-07,3.7006056213995826e-07,3.720367458325835e-07,3.841151065178781e-07,4.98226292671165e-07,3.869807704313441e-07,1.5965530892686868e-07,3.8379668482297364e-07,3.8436576112261625e-07,3.848701962865912e-07,3.838643400834876e-07,3.7908958241663826e-07,3.559569620252009e-07,3.8387070816599626e-07,1.1910706683585057e-07,3.7844351648078394e-07,4.853828929429826e-07,3.837958585303799e-07,3.8379929631368353e-07,3.838019437405493e-07,3.912515506657497e-07
translation_BSU16100,3.8370431832705315e-07,3.4681620258123805e-07,4.2959213126528767e-07,3.810055902103369e-07,3.837958585303799e-07,3.837958585303799e-07,3.837962291134842e-07,3.8453505736264206e-07,3.837965952548528e-07,3.8373907235958305e-07,3.839283621911401e-07,3.837653303686491e-07,3.9682668067487537e-07,3.841100979562305e-07,3.874590948102289e-07,3.8373126385704317e-07,3.838717053654141e-07,3.7006056213995826e-07,3.720367458325835e-07,3.841151065178781e-07,4.98226292671165e-07,3.869807704313441e-07,1.5965530892686868e-07,3.8379668482297364e-07,3.8436576112261625e-07,3.848701962865912e-07,3.838643400834876e-07,3.7908958241663826e-07,3.559569620252009e-07,3.8387070816599626e-07,1.1910706683585057e-07,3.7844351648078394e-07,4.853828929429826e-07,3.837958585303799e-07,3.8379929631368353e-07,3.838019437405493e-07,3.912515506657497e-07
translation_BSU16470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16490,2.64670719735263e-06,2.648532337693554e-06,2.652715857821561e-06,2.6461916203517603e-06,2.64639258765758e-06,2.64639258765758e-06,2.6463935553081694e-06,2.6423008163060657e-06,2.6463928696088024e-06,2.646848597085158e-06,2.6461184944436927e-06,2.6467862110940163e-06,2.6460907846704715e-06,2.644563922255382e-06,2.6467334910097367e-06,2.646959482432099e-06,2.6464765880861367e-06,2.6408044159302686e-06,2.7437913177763168e-06,2.6463939885035518e-06,2.6596683309962397e-06,2.6462929293286044e-06,2.5218950782604466e-06,2.6463945726851065e-06,2.646353126670193e-06,2.6467189621805882e-06,2.6461929433491064e-06,2.646209802571976e-06,2.642791918288947e-06,2.6466689276634636e-06,2.3680156149760802e-06,2.60255175169541e-06,2.657885299416438e-06,2.64639258765758e-06,2.646519919250795e-06,2.6463823493545307e-06,2.6472518192659513e-06
transcription_TU_BSU16490,7.349197041916755e-08,7.35961051858494e-08,7.366471428924598e-08,7.348194313869589e-08,7.348353377862003e-08,7.348353377862003e-08,7.348356064779473e-08,7.337748556030824e-08,7.348354160768223e-08,7.349819126909274e-08,7.348390266739153e-08,7.349925248288188e-08,7.349470766707397e-08,7.343514871539056e-08,7.349419688837545e-08,7.350286674499998e-08,7.34910535417268e-08,7.334070931942981e-08,7.652544742653333e-08,7.348476962109735e-08,7.422346673010985e-08,7.348675152209984e-08,7.015231642707519e-08,7.348358889774256e-08,7.348243804822345e-08,7.349578871838832e-08,7.348078290539262e-08,7.348723646173875e-08,7.347334131941688e-08,7.350517598083354e-08,7.034894245051855e-08,7.267605729290835e-08,7.382109532600013e-08,7.348353377862003e-08,7.348866546361581e-08,7.348324948720708e-08,7.351178290286174e-08
translation_BSU16500,1.709879209983972e-07,1.7097997449363823e-07,1.7136230047820706e-07,1.7094451324578583e-07,1.7096690458209845e-07,1.7096690458209845e-07,1.7096696704149592e-07,1.706845735348926e-07,1.7096692265888682e-07,1.70991654893187e-07,1.7093040027115934e-07,1.7098099451126791e-07,1.7090134066517825e-07,1.7084303154730486e-07,1.7098611310099884e-07,1.709951140607736e-07,1.7096009788423013e-07,1.7057677641057348e-07,1.7646999625816302e-07,1.7096417952320652e-07,1.7095448791286496e-07,1.709463494367917e-07,1.6263075713158994e-07,1.7096703267083848e-07,1.7096434767957346e-07,1.7098046010165143e-07,1.7094741650709515e-07,1.7093450696594067e-07,1.705233291969178e-07,1.7095184414566796e-07,1.4287096019103316e-07,1.6717619490478802e-07,1.7166604884025847e-07,1.7096690458209845e-07,1.7097137807908993e-07,1.70966242313424e-07,1.7101207349374437e-07
transcription_TU_BSU16500,4.747876623684913e-09,4.751106870934345e-09,4.75865323738121e-09,4.746948371232878e-09,4.7473123853498014e-09,4.7473123853498014e-09,4.747314119687051e-09,4.739961760838821e-09,4.747312887295845e-09,4.7481285369318816e-09,4.7468142196953405e-09,4.748012979923875e-09,4.746754776844321e-09,4.744027294286348e-09,4.747923092411049e-09,4.7483277195111094e-09,4.747458475041639e-09,4.7372769069557546e-09,4.921819430480287e-09,4.747314043298167e-09,4.7708334900579905e-09,4.7471282432284495e-09,4.523948848395297e-09,4.747315942045546e-09,4.7472413867255076e-09,4.747895016496422e-09,4.746951665851524e-09,4.746979820219732e-09,4.74078896726768e-09,4.747796468547635e-09,4.2444065371717766e-09,4.668382371645815e-09,4.76791671877522e-09,4.7473123853498014e-09,4.747539709077458e-09,4.7472939958475265e-09,4.748850233645797e-09
translation_BSU16510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.907178917725056e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU16510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16520,4.80877094942701e-10,4.809917906753469e-10,4.818499222374276e-10,4.807605654562303e-10,4.808050524458743e-10,4.808050524458743e-10,4.808052827181503e-10,4.801844210678098e-10,4.808052419916425e-10,4.80888346120791e-10,4.807202112362413e-10,4.809143361921404e-10,4.806768109439344e-10,4.805610624360873e-10,4.808567387549316e-10,4.808451942451875e-10,4.808114926297397e-10,4.797697389379243e-10,4.949558529885498e-10,4.807958595358664e-10,4.813963471514043e-10,4.807790387587739e-10,4.550472413836855e-10,4.808055645886471e-10,4.808054575188357e-10,4.808595176699573e-10,4.807678623351219e-10,4.806449855184871e-10,4.79450740669474e-10,4.808048589689125e-10,4.143385776395251e-10,4.694170965929809e-10,4.827134807135704e-10,4.808050524458743e-10,4.808139288629577e-10,4.80804028146897e-10,4.809399988126537e-10
transcription_TU_BSU16520,1.3352669034237584e-11,1.3365561717437754e-11,1.338075344453388e-11,1.3350212532789261e-11,1.3350722971760808e-11,1.3350722971760808e-11,1.3350729365831231e-11,1.3334865283221728e-11,1.3350728234960577e-11,1.3353398332336277e-11,1.3349816830541615e-11,1.335462761225943e-11,1.3350714158155871e-11,1.3344382712717143e-11,1.335237565595419e-11,1.3352490082357842e-11,1.3351844224657728e-11,1.3324217708606763e-11,1.3804518536426853e-11,1.3350685168669548e-11,1.3434346433491141e-11,1.3351087994352873e-11,1.2658186433686035e-11,1.3350737192651888e-11,1.3350734219597875e-11,1.3352815323006679e-11,1.335019769020529e-11,1.3347872746376968e-11,1.3329406553453822e-11,1.3353255256655816e-11,1.2309159014429513e-11,1.3108436281444934e-11,1.340706383481848e-11,1.3350722971760808e-11,1.335125940728211e-11,1.3350694529605684e-11,1.3355267725086237e-11
translation_BSU16530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU16530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU16540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU16550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16570,7.3260309695920215e-09,7.323704855952799e-09,7.341080008822649e-09,7.324605158648098e-09,7.325593433442001e-09,7.325593433442001e-09,7.325595953925276e-09,7.313591182536542e-09,7.325593984414338e-09,7.326306543787007e-09,7.324049058330364e-09,7.3256612065229206e-09,7.322485242480621e-09,7.319996522518666e-09,7.326327847632798e-09,7.327051944072033e-09,7.325047899815165e-09,7.310815571966265e-09,7.510413482747574e-09,7.325442533425558e-09,7.316215824798255e-09,7.324521883728445e-09,6.984039243954572e-09,7.325598554657891e-09,7.3254552862701524e-09,7.325810156237243e-09,7.324736994154967e-09,7.324635029393457e-09,7.308584343111337e-09,7.325713350441523e-09,6.026470025020739e-09,7.146885186372877e-09,7.352896557490617e-09,7.325593433442001e-09,7.325811058608901e-09,7.325581602755225e-09,7.32727366739446e-09
transcription_TU_BSU16570,2.0342425933843435e-10,2.035074842235822e-10,2.038584569206402e-10,2.0339654000931013e-10,2.034129384375471e-10,2.034129384375471e-10,2.034130084249023e-10,2.031006190055276e-10,2.0341295373663563e-10,2.0343826248477288e-10,2.0339214183478868e-10,2.034280745325961e-10,2.0338074392999192e-10,2.0326414827926023e-10,2.034366448800613e-10,2.0346337987160146e-10,2.0341214799498103e-10,2.0303677035569484e-10,2.0946846372825395e-10,2.0341206157506443e-10,2.0417391730148938e-10,2.0339974978669373e-10,1.9427712723043481e-10,2.0341308064057574e-10,2.034091024449524e-10,2.034277923449203e-10,2.0339688769081266e-10,2.0341062370708645e-10,2.031889488866125e-10,2.0345493287092982e-10,1.7903420496416007e-10,1.9957621858328452e-10,2.0422208505833916e-10,2.034129384375471e-10,2.0342339924204032e-10,2.0341260992972278e-10,2.034717465060484e-10
translation_BSU16600,2.4323226192017198e-11,2.433576722406363e-11,2.4382214081694693e-11,2.4317464532127126e-11,2.4320030176653865e-11,2.4320030176653865e-11,2.4320039590026977e-11,2.428614000425358e-11,2.4320033982230493e-11,2.4324846922976996e-11,2.4315713506243715e-11,2.4325115107271253e-11,2.431282148282668e-11,2.4302702119433163e-11,2.4323284113371005e-11,2.4324204450586848e-11,2.432035989344777e-11,2.425912783081969e-11,2.5248729757405543e-11,2.4319858645244206e-11,2.4385714714308632e-11,2.431837492752341e-11,2.309173752216241e-11,2.4320049875312623e-11,2.4319880089587998e-11,2.4323579071329756e-11,2.4317634769234828e-11,2.4314273921572886e-11,2.4256587726581578e-11,2.4319562455195416e-11,2.097122372962581e-11,2.3852151791997763e-11,2.4431602917059115e-11,2.4320030176653865e-11,2.4320504025699658e-11,2.4320053780746927e-11,2.4328041643001083e-11
translation_BSU16630,9.617541898854032e-10,9.61983581350695e-10,9.636998444748562e-10,9.615211309124618e-10,9.616101048917499e-10,9.616101048917499e-10,9.616105654363019e-10,9.603688421356208e-10,9.616104839832862e-10,9.61776692241583e-10,9.614404224724837e-10,9.618286723842818e-10,9.613536218878698e-10,9.61122124872176e-10,9.617134775098643e-10,9.616903884903762e-10,9.616229852594803e-10,9.595394778758495e-10,9.899117059771007e-10,9.615917190717338e-10,9.627926943028098e-10,9.61558077517549e-10,9.10094482767372e-10,9.616111291772955e-10,9.616109150376727e-10,9.617190353399158e-10,9.615357246702451e-10,9.612899710369753e-10,9.58901481338949e-10,9.616097179378263e-10,8.286771552790513e-10,9.38834193185963e-10,9.65426961427142e-10,9.616101048917499e-10,9.616278577259164e-10,9.616080562937953e-10,9.618799976253084e-10
translation_BSU16650,1.2296773380336688e-12,1.22937033320938e-12,1.232341428205203e-12,1.2293450497380489e-12,1.2295246970544459e-12,1.2295246970544459e-12,1.2295251466288225e-12,1.2274599580894262e-12,1.2295248280501239e-12,1.2296934116215343e-12,1.2292248028204117e-12,1.2296040203190395e-12,1.2289617365177632e-12,1.22862335730011e-12,1.2296571937020853e-12,1.2297104067428038e-12,1.2294515516931679e-12,1.226661495385903e-12,1.2675213950451344e-12,1.2294994627856827e-12,1.2277147438694403e-12,1.229348974796938e-12,1.1689692423441663e-12,1.2295256193062612e-12,1.2295063633201431e-12,1.2296072965478872e-12,1.229371547505818e-12,1.2292499634546935e-12,1.2259130709092984e-12,1.2293510614434908e-12,1.0090617670541696e-12,1.2003566818451973e-12,1.2344656289662095e-12,1.2295246970544459e-12,1.2295493407085532e-12,1.2295199402974499e-12,1.2298289567075137e-12
translation_BSU16670,2.6100224433005003e-20,2.602248636177215e-20,4.9176179676938306e-20,2.609367169252581e-20,2.6100795953196456e-20,2.6100795953196456e-20,2.610075089656102e-20,2.6075469138354832e-20,2.6100782277767643e-20,2.6099001079750084e-20,2.6086996919495998e-20,2.6094085596749017e-20,4.9094619952548765e-20,2.609063999807291e-20,2.610001299237255e-20,2.6096777406174068e-20,2.609262379996088e-20,2.684732953444789e-21,2.614324088666928e-20,4.915109978140871e-20,2.5551380593240722e-20,2.609069552788907e-20,2.5501081803928994e-20,2.6100837631440125e-20,2.610064572376277e-20,2.6096672206491366e-20,4.914629351779272e-20,2.608641076587857e-20,2.5942720053911377e-20,2.6078002133433124e-20,1.8423843945185067e-20,2.529044992278818e-20,2.6107753099947735e-20,2.6100795953196456e-20,2.609864580396852e-20,2.6100890898868154e-20,4.9146421643751626e-20
transcription_TU_BSU16670,7.2473333048804e-22,7.230999660536921e-22,1.365600169749489e-21,7.245936707089627e-22,7.247521512948518e-22,7.247521512948518e-22,7.247509001876626e-22,7.241235927303539e-22,7.247517715632731e-22,7.247219865179216e-22,7.244476566495569e-22,7.246130335523582e-22,1.3635944625717036e-21,7.244937481806798e-22,7.247422153254979e-22,7.246759781896831e-22,7.245763750034909e-22,7.456069747199626e-23,7.291455414522542e-22,1.3648221919151096e-21,7.130633640550194e-22,7.245306965254192e-22,7.093712880299308e-22,7.247533085927677e-22,7.247479798088385e-22,7.246691220896083e-22,1.3647183715995568e-21,7.244392468529614e-22,7.212441933412595e-22,7.242568634146495e-22,5.473350467877938e-22,7.062338669556244e-22,7.251264494980553e-22,7.247521512948518e-22,7.247081862449001e-22,7.247547876926054e-22,1.3647515706797283e-21
translation_BSU16680,2.64670719735263e-06,2.648532337693554e-06,2.652715857821561e-06,2.6461916203517603e-06,2.64639258765758e-06,2.64639258765758e-06,2.6463935553081694e-06,2.6423008163060657e-06,2.6463928696088024e-06,2.646848597085158e-06,2.6461184944436927e-06,2.6467862110940163e-06,2.6460907846704715e-06,2.644563922255382e-06,2.6467334910097367e-06,2.646959482432099e-06,2.6464765880861367e-06,2.6408044159302686e-06,2.7437913177763168e-06,2.6463939885035518e-06,2.6596683309962397e-06,2.6462929293286044e-06,2.5218950782604466e-06,2.6463945726851065e-06,2.646353126670193e-06,2.6467189621805882e-06,2.6461929433491064e-06,2.646209802571976e-06,2.642791918288947e-06,2.6466689276634636e-06,2.3680156149760802e-06,2.60255175169541e-06,2.657885299416438e-06,2.64639258765758e-06,2.646519919250795e-06,2.6463823493545307e-06,2.6472518192659513e-06
transcription_TU_BSU16680,7.349197041916755e-08,7.35961051858494e-08,7.366471428924598e-08,7.348194313869589e-08,7.348353377862003e-08,7.348353377862003e-08,7.348356064779473e-08,7.337748556030824e-08,7.348354160768223e-08,7.349819126909274e-08,7.348390266739153e-08,7.349925248288188e-08,7.349470766707397e-08,7.343514871539056e-08,7.349419688837545e-08,7.350286674499998e-08,7.34910535417268e-08,7.334070931942981e-08,7.652544742653333e-08,7.348476962109735e-08,7.422346673010985e-08,7.348675152209984e-08,7.015231642707519e-08,7.348358889774256e-08,7.348243804822345e-08,7.349578871838832e-08,7.348078290539262e-08,7.348723646173875e-08,7.347334131941688e-08,7.350517598083354e-08,7.034894245051855e-08,7.267605729290835e-08,7.382109532600013e-08,7.348353377862003e-08,7.348866546361581e-08,7.348324948720708e-08,7.351178290286174e-08
translation_BSU16690,1.3488077871161014e-11,1.3501009767278417e-11,1.3516384054178248e-11,1.3485599053194585e-11,1.3486121908558404e-11,1.3486121908558404e-11,1.3486128573712744e-11,1.3470061156887252e-11,1.3486127139825369e-11,1.3488810789675124e-11,1.3485198369339493e-11,1.3490017651246628e-11,1.3486071490573232e-11,1.3479669585204068e-11,1.3487787501431663e-11,1.3487917699808516e-11,1.3487237196414589e-11,1.3459376800515078e-11,1.3943581275921062e-11,1.3486084055361772e-11,1.3570014120131542e-11,1.3486471562673031e-11,1.2788944344056423e-11,1.3486136642924172e-11,1.3486129380215394e-11,1.3484834871843448e-11,1.3485581481617322e-11,1.348329169413022e-11,1.346471570870356e-11,1.3488653170217552e-11,1.2432969246408564e-11,1.3241863052831855e-11,1.3542878380041828e-11,1.3486121908558404e-11,1.3486663801954599e-11,1.3486093289382027e-11,1.3490696652228833e-11
transcription_TU_BSU16690,3.7452779850763517e-13,3.7515937442285006e-13,3.7534384492744903e-13,3.744808256502483e-13,3.7447501154290824e-13,3.7447501154290824e-13,3.744751966171472e-13,3.7406763527316496e-13,3.744751568017729e-13,3.7455984316742815e-13,3.74490033799995e-13,3.7460759361357046e-13,3.74573271453486e-13,3.743080408431119e-13,3.745273612118061e-13,3.74543178290597e-13,3.745324161920804e-13,3.73795285857822e-13,3.888921103274226e-13,3.7448006011357517e-13,3.78698907617338e-13,3.745152222764192e-13,3.5575392415268626e-13,3.7447542067844984e-13,3.74475219011657e-13,3.744555386518362e-13,3.7447423767578763e-13,3.7444115128214396e-13,3.7433808019021155e-13,3.7461649043372207e-13,3.693583067920344e-13,3.6977800624542004e-13,3.761449435387592e-13,3.7447501154290824e-13,3.7449819181511185e-13,3.744742168617926e-13,3.746244147570374e-13
translation_BSU16730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16750,9.683008235825141e-08,1.5048282861852783e-07,9.705031593072436e-08,9.680516027958522e-08,9.681789961058511e-08,9.681789961058511e-08,9.681793353392942e-08,9.665696977748992e-08,9.681790665720618e-08,9.683297827621057e-08,9.679737090272842e-08,9.682702046874108e-08,1.3572245729714532e-07,9.674418094468682e-08,9.682904652636743e-08,9.683284162559859e-08,9.681412003286052e-08,1.3554615959306908e-07,9.966195639257484e-08,9.681651993452824e-08,2.7375456724619327e-07,9.680641000144455e-08,1.3092678963368369e-07,9.681796844107547e-08,9.681664982106228e-08,9.682642061026875e-08,9.680642918034462e-08,1.1155587130195953e-07,1.354252813722488e-07,9.681194947806542e-08,8.016434450777202e-08,9.472853592121783e-08,1.3615959557419719e-07,9.681789961058511e-08,9.682055283850882e-08,9.6817458404704e-08,9.684397341927284e-08
