,base,3GMPt6_FWD_CPLX_dummy_s,ARGPt6_FWD_CPLX_dummy_s,2PGt6_FWD_CPLX_dummy_s,ACACt2_FWD_CPLX_dummy_s,ALAt2r_FWD_BSU27810-MONOMER_s,6PGCt6_FWD_CPLX_dummy_s,AMPt6_FWD_CPLX_dummy_s,3UMPt6_FWD_CPLX_dummy_s,DALAt2r_FWD_BSU18120-MONOMER_s,ACNAMt2_FWD_CPLX_dummy_s,ASPt2r_FWD_BSU10220-MONOMER_s,ASNt2r_FWD_CPLX_dummy_s,BTDt6_RR_REV_CPLX_dummy_s,CHORt2_FWD_CPLX_dummy_s,CMPt6_FWD_CPLX_dummy_s,CO2t_REV_CPLX_dummy_s,FORt2_REV_BSU27200-MONOMER_s,F6Pt6_2_FWD_BSU12010-MONOMER_s,CITt2r_FWD_BSU38770-MONOMER_s,DHAt_REV_CPLX_dummy_s,GLYt2r_FWD_CPLX_dummy_s,GMPt6_FWD_CPLX_dummy_s,GSNt2_REV_BSU38710-MONOMER_s,LEUt2r_FWD_BSU29600-MONOMER_s,THMDt2_FWD_BSU39410-MONOMER_s,HISt2r_FWD_BSU39390-MONOMER_s,METt3_FWD_CPLX_dummy_s,PSER_Lt6_FWD_BSU19999-MONOMER_s,UMPt6_FWD_CPLX_dummy_s,H2Ot_FWD_CPLX_dummy_s,PYRt2_REV_CPLX_dummy_s,SUCCt2r_REV_BSU07570-MONOMER_s,PHEt2r_REV_CPLX_dummy_s,URAt2_REV_BSU15480-MONOMER_s,TYRt2r_REV_CPLX_dummy_s,THMt6_REV_CPLX_dummy_s
charging_tRNA_BSU_tRNA_46_UCC_s,0.003449476939362099,0.0034488055895086733,0.003448762172842462,0.0034488055895086733,0.0034479678179681283,0.0034487811262403994,0.003446774037155398,0.0034484881162951115,0.003448854925116881,0.0034488927114364413,0.0034482655601837096,0.0034483030094263636,0.003448456786879049,0.0034486539499820183,0.003447965700137111,0.0034484992359820397,0.003429376151721528,0.003448699944561339,0.003377688049268172,0.003447661390768362,0.0034476287805584906,0.003448494213917093,0.003414838578600558,0.0034453325073041524,0.0034488064701308895,0.0034488053656620485,0.0034490081507165932,0.0034487292357620295,0.003447733246491673,0.0034486061935261373,0.003386916038270863,0.0034081125260048265,0.0034459420353583773,0.003448474736585151,0.003448854925116881,0.0034487016807686,0.0034487824596998624
charging_tRNA_BSU_tRNA_46_UCA_s,0.004681623446230909,0.004679353773124054,0.004679426198828921,0.004679353773124054,0.004680088313972474,0.00467942706231386,0.004676077775269087,0.004679001168992247,0.004678777204766319,0.004679315749195,0.004678638816891275,0.0046764194741320975,0.004679274721646258,0.004679390806373593,0.004681073127635769,0.004679082519846692,0.004654910383271386,0.004679211467590652,0.004643552876207763,0.004678217931020972,0.004677629242953105,0.004679049000809876,0.004658932212018855,0.004671591869165737,0.004679418750699597,0.0046793510089896935,0.004679383214014874,0.004678079082510273,0.004678560164948024,0.004679192930358657,0.0041897576965930095,0.004657145565937147,0.004679144945642661,0.0046791461980844025,0.004678777204766319,0.004679190596196685,0.004679362175194694
charging_tRNA_BSU_tRNA_47_GAA_s,0.02027252410487034,0.020275419797044086,0.020273681503898928,0.020275419797044086,0.02026995385037311,0.02027534645117595,0.020241739937324064,0.020273909556327317,0.02027308902282308,0.020275463695558122,0.02027260505460664,0.020267312559331972,0.020273508259988013,0.020274454739512497,0.020276754642143967,0.02027326338333329,0.020111283391016813,0.02027484313180901,0.020383847109486705,0.020272576108603738,0.020270001378066713,0.02027354158895541,0.020218116508413313,0.020244626186846772,0.02027527969347541,0.020275401361990873,0.020273396227157733,0.02027064732790777,0.020268624157488042,0.020273316794283625,0.017656928805473128,0.020061820013605167,0.020254893915781468,0.02027274206502672,0.02027308902282308,0.020274409357675785,0.02027521550594577
charging_tRNA_BSU_tRNA_47_GAG_s,0.007535136999408564,0.007532437178737328,0.00753155113023608,0.007532437178737328,0.007527101757577828,0.007532388315287317,0.007520674942512611,0.0075319635652827295,0.007532692062189482,0.00753239783405512,0.007531227849091428,0.0,0.007531458175597664,0.00753196996069622,0.007533215216767544,0.007531417463057078,0.007466686767051285,0.0075322422391526,0.007389118045200626,0.007532316210739286,0.00753597057556624,0.007531635591147533,0.0075581105580962244,0.007523058130910306,0.007532410784790817,0.007532434260417873,0.0,0.00753101712146367,0.0,0.007531618396087901,0.00679066704863261,0.007468460719777202,0.00752371982723891,0.007531255790935028,0.007532692062189482,0.007532030647780558,0.007532363628421972
charging_tRNA_BSU_tRNA_48_CAG_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_48_CAA_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_49_AAG_s,0.0,0.0063373471045632965,0.006337324711306754,0.0063373471045632965,0.006336756131076865,0.006337346989251798,0.006333281844927188,0.006336864605907557,0.0,0.006337379549960445,0.006336405789809157,0.006334616381945163,0.006336960421225004,0.006337202309405973,0.0,0.006336854760551785,0.006305765174254207,0.006337169258145488,0.006219890525279981,0.006336508912645218,0.00633535982594133,0.006336951081642191,0.006345549922743534,0.0063289573800504,0.006337326544443229,0.006337344239974647,0.006336830758113796,0.006336506151848286,0.006335668812013295,0.006337086153802734,0.005912192968215233,0.006326213877710632,0.006335842369325884,0.006337132048364383,0.006336784599912606,0.00633716142222342,0.006337280967589569
charging_tRNA_BSU_tRNA_49_AAA_s,0.020791424218479165,0.020788582314739235,0.020787032408711166,0.020788582314739235,0.020785522189213205,0.020788655163824953,0.02075941365315263,0.020786919842768876,0.020787078694455653,0.020788572185683273,0.020785398806113065,0.020782781293268895,0.020786288755392398,0.020787755855724312,0.020786376629151847,0.020786234673207976,0.020635745854990582,0.020787996189307777,0.020804450817892294,0.02078613709319804,0.020784428402321035,0.020786149488586553,0.02073895167391834,0.0207628021633392,0.020788388340442065,0.020788580997235604,0.02078685564222422,0.02078517605881923,0.020782285311448167,0.020786549588428068,0.018603836699720815,0.02059443245291494,0.02077483748781217,0.020786264205264627,0.020787078694455653,0.020787841986952237,0.020788407591759997
charging_tRNA_BSU_tRNA_50_CUU_s,0.007286973342844476,0.007288460940555773,0.007287743121645505,0.007288460940555773,0.00728622681290791,0.007288387565480021,0.00727452386308061,0.0072879970538393055,0.007286209129540237,0.007288474898471452,0.00728742820090272,0.007287158102970103,0.007287949365053551,0.007288020189719984,0.007289748580734111,0.0072876829216049,0.007224933269560413,0.0072881395812653205,0.007337521522295836,0.007287907522157124,0.007288315934541903,0.007287575801295664,0.007358722492493824,0.0072765636616870695,0.00728811423748545,0.007288460455790326,0.0072877561312734394,0.007285658900704817,0.0072874992973111005,0.007287563628441147,0.007306595885062298,0.007255625174656803,0.007281621431665804,0.007287388444972178,0.007286209129540237,0.007288068994754379,0.0072883989193311925
charging_tRNA_BSU_tRNA_50_CUG_s,0.01770523944733126,0.017699024978991076,0.017698716454761315,0.017699024978991076,0.017700725021168914,0.01769922069488632,0.017685830980957627,0.017697384079306024,0.017700048041479333,0.01769905410127162,0.017696455975534913,0.017692211122187926,0.0176974109267653,0.017698798706005898,0.01769610968924562,0.017697372338826234,0.017604513081680748,0.017698616712633067,0.017957626052980392,0.017697192312799776,0.017691415199096266,0.01769737624479774,0.017600000326204197,0.017666320311782897,0.017698999864872635,0.01769905139634494,0.017698619958607963,0.017697259280197532,0.017694591863421722,0.01769822627942834,0.015709290260095248,0.017570905054483204,0.017699972746162133,0.01769843453961697,0.017700048041479333,0.01769858763578396,0.017698913547296264
charging_tRNA_BSU_tRNA_50_CUA_s,0.001896271443568889,0.0018953184391886863,0.0018952781102151244,0.0018953184391886863,0.0018950215519133392,0.0018954161855667436,0.001894220066228642,0.0018951743816992405,0.001895716202829206,0.0018952997253419315,0.0018950336252184627,0.0018937867411752305,0.0018951656441348567,0.0018952792154687077,0.0018952065557189118,0.001895093074055694,0.001882427078555882,0.0018952840516216806,0.0017640225436650514,0.0018948997762573512,0.0018948045203597869,0.0018949858263846257,0.001882280891253873,0.0018911473291804333,0.001895305015952714,0.0018953232595244622,0.0018952006635343079,0.0018952440697112734,0.001895220333362917,0.0018953009935636575,0.0017512057358945652,0.001877531922997151,0.0018945426496374534,0.0018952083565005288,0.001895716202829206,0.0018953090929823102,0.0018953159073451793
charging_tRNA_BSU_tRNA_50_CUC_s,0.004576310981888469,0.0045734500750692,0.004573018549707694,0.0045734500750692,0.004572071194555294,0.004573621186333916,0.00456928160998244,0.004573116560520332,0.004572537537898686,0.004573447502881163,0.004572639735247111,0.004573772040362266,0.004572787390349943,0.004573165331789387,0.004571095597598735,0.0045728238170479095,0.004542900725430755,0.004573294648074358,0.004614421638993961,0.004573574613640135,0.00457284451619222,0.004572921375837382,0.004593456407434953,0.004569854847779563,0.004573469019072654,0.004573434964033827,0.004573395301794356,0.004573142315667598,0.004572125658854008,0.004573034624804195,0.004565189115590961,0.004549659025440663,0.004570950330578761,0.004572880322758823,0.004572537537898686,0.004573259720554194,0.004573392705013715
charging_tRNA_BSU_tRNA_50_UUG_s,0.0057022630714448205,0.005700882038881739,0.005700820402731894,0.005700882038881739,0.00569857507921544,0.005700930910264529,0.005698905329683552,0.005700532234837552,0.005701563650668759,0.0057009150698024424,0.005700038991713405,0.005699596115516383,0.005700384496423421,0.005700643672113061,0.005700407820524014,0.005700364629917969,0.00566433302475773,0.0057006928075701005,0.0055791951286817175,0.005702255426631188,0.005701459141359666,0.005700134579992746,0.00571768302856447,0.0056920213553428205,0.005701064019440839,0.0057008693941148205,0.005700664041666645,0.005700258108811747,0.005700556271414284,0.005700635767784333,0.005279183456783569,0.00568181173328537,0.0056985980838212946,0.005700354099782679,0.005701563650668759,0.00570075595881791,0.005700839712874812
charging_tRNA_BSU_tRNA_50_UUA_s,0.006548370417841066,0.006549951197128098,0.006549528616575195,0.006549951197128098,0.0065472631981848784,0.006549731166970416,0.006543766142253888,0.006549710138356387,0.006550474066741759,0.006550054833172229,0.006549077769116316,0.006548023406982698,0.0065495934395309345,0.00654966948025166,0.006550852798761666,0.006549074030919837,0.0064999414798739994,0.00654972555754616,0.006051138049306332,0.006550262888892813,0.006552305297652593,0.0065492423270812825,0.006563821284262715,0.00653543272546708,0.006549856351946892,0.006549958212979933,0.0065496443994332906,0.006548819710149618,0.006547605517346359,0.0065494421556446004,0.006137267548358055,0.006494714010398456,0.006545121587797018,0.006548988850233046,0.006550474066741759,0.006549525065687797,0.00654992336670944
charging_tRNA_BSU_tRNA_51_CUU_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_51_CUG_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_51_CUA_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_51_CUC_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_51_UUG_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_51_UUA_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_79_AGG_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_79_AGA_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_79_CGA_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_79_CGG_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_79_CGC_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_79_CGU_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_80_GGU_s,0.009964707641636286,0.009965651979355672,0.009965726780822273,0.009965651979355672,0.009967232324912428,0.0,0.009955554248034014,0.009964966192311036,0.009965360646382409,0.0,0.00996433774425641,0.00995855707506579,0.009965282695809865,0.0099655246062146,0.00996712960070223,0.00996481775795255,0.009908628003157708,0.009965385209737058,0.010046422669644882,0.009963940818178219,0.009959412665740634,0.00996468898717506,0.0,0.009943404149180896,0.009965456122618808,0.009965634311710868,0.0099650683369171,0.009963035600225939,0.009965623140471745,0.00996517834635013,0.00868588863291198,0.009896535752801644,0.00996566963870085,0.009965355246492471,0.009965360646382409,0.0,0.00996557289595141
charging_tRNA_BSU_tRNA_80_GGG_s,0.00421551285481926,0.004215951442074011,0.004216015733954161,0.004215951442074011,0.004215592834911731,0.004215927004272252,0.004213473826447622,0.004215619433364864,0.004216135222349749,0.004215931855613751,0.004215548512363992,0.004213798289783327,0.004215836317955673,0.004215932588721621,0.004217649779967583,0.004215738742238085,0.0,0.004215799530004654,0.003678495482569031,0.004216044417786922,0.004214570531632924,0.004215758868331175,0.004255745507621065,0.004204457426496155,0.004216142986974202,0.00421594383135894,0.00421580123627967,0.004215141237363207,0.004215090020890807,0.004215964255006106,0.004439123001069941,0.004240354762611067,0.004215599940225351,0.0,0.004216135222349749,0.0,0.004215926869353648
charging_tRNA_BSU_tRNA_80_GGA_s,0.007966647183183082,0.007964991499913848,0.007965306763500398,0.007964991499913848,0.007963157248054248,0.007965089070847593,0.007962795367663499,0.007964631337731506,0.007965136992583097,0.007964969236407424,0.007963949518338556,0.007960038969142815,0.0,0.007964896527851768,0.0,0.00796448991445132,0.007926035266051285,0.007964771235681357,0.007409482277840319,0.007963457821660525,0.007962905052215965,0.007964606206906595,0.007911225152590773,0.007951807440076807,0.007964908752993691,0.007964981059055277,0.007964853834591596,0.007963812546234563,0.007963966095382767,0.007964895706105831,0.007954535425720504,0.007911398926358127,0.00796058372890608,0.00796479869441504,0.007965136992583097,0.007964915989484659,0.007964985393502025
charging_tRNA_BSU_tRNA_80_GGC_s,0.014773077286812313,0.0,0.014770695097594634,0.014771160808308821,0.014771042574553861,0.014770965157822497,0.014760848712925588,0.01476987606707923,0.014770582699130976,0.014771224422709058,0.014769068533215154,0.0,0.014769013698623166,0.014770816604603679,0.014766729557368104,0.014769678495505893,0.014692492546670627,0.014770715928611849,0.014877153109378025,0.0,0.014765675352243969,0.01476909549502936,0.014682733330596096,0.014754729102610708,0.014770688385390982,0.014771154955228348,0.014770158855660144,0.014770208504617188,0.014767242427744501,0.014770258817242069,0.012988999132829127,0.014638656015117548,0.014771269867199007,0.014770446461929472,0.014770582699130976,0.014770930309359978,0.0
charging_tRNA_BSU_tRNA_21_AUG_s,0.01214646110543963,0.012142502817794438,0.012142378778113267,0.012142502817794438,0.012143106241550622,0.012142405054043298,0.012135668932698936,0.012141529758455567,0.012142515017293729,0.012142568919251678,0.012140800694143904,0.012138718179909686,0.012141915697119721,0.012142297298896858,0.012143712014997194,0.012141531117225055,0.012079901797826125,0.012142157187450865,0.011772960830857175,0.01214493341760138,0.012141137598228758,0.012141444761906622,0.012139050275608718,0.012120415826793934,0.012142515287430586,0.0121425145542848,0.012142259894118462,0.012140657598158718,0.012138604146644869,0.012142018086693704,0.011940815751272652,0.012100474333218151,0.012142671203105878,0.012141875980454716,0.012142515017293729,0.01214214423451896,0.012142412893956
charging_tRNA_BSU_tRNA_21_START_s,0.0,0.0012615987208022602,0.0012615201365265055,0.0012615987208022602,0.0012614756134904617,0.001261598684877097,0.001259881667992944,0.0012615193689233743,0.001261515183232587,0.0012615983340503961,0.0,0.0012614337575789017,0.0012615690249158395,0.0012615615966980634,0.0012619062980339304,0.0012614756944934072,0.0012524839195114752,0.001261555107961634,0.0012814699257614305,0.0012616452077217066,0.001261721403402694,0.0012615717191952858,0.0012697224940714817,0.0,0.0012615896698729592,0.0012615986670322828,0.0012615340135096,0.0012611899191700934,0.0012608711004539561,0.0012614909387816775,0.0011616994363409206,0.0012596905687657833,0.0012611372357558186,0.0012614398375378627,0.001261515183232587,0.0012615110222129193,0.0012615911247477588
charging_tRNA_BSU_tRNA_22_GAU_s,0.015120027451558082,0.015114521315438592,0.01511392412684593,0.015114521315438592,0.015114543604844403,0.015114545808022862,0.015097642612705334,0.015113478042681221,0.015114361437978042,0.015114496299982693,0.015112145614660054,0.015107159834644206,0.015113046389631497,0.015114294186812524,0.01511281936316763,0.015112936426140585,0.015022662928542535,0.015114197044503149,0.015511998140351053,0.015114118359226787,0.015108275180508307,0.015113173222464613,0.015038922071099465,0.015095274844666662,0.015114391663974724,0.015114532796787641,0.015112938119914201,0.01511264939405375,0.015108286571980567,0.015113572911248912,0.01286607789666591,0.014995393462271678,0.01510947571961203,0.015113489653133546,0.015114361437978042,0.015113944335396054,0.015114408425400428
charging_tRNA_BSU_tRNA_22_GAC_s,0.009549972165771008,0.009554881227096293,0.00955439840628244,0.009554881227096293,0.009556873518445669,0.00955488120846715,0.009541130779931606,0.009554007294128966,0.009553673164159147,0.009554894414186096,0.009553633422363398,0.009549585792182676,0.009554059457753115,0.009554755465851442,0.00955506629480429,0.009553953766617468,0.009493118076052482,0.009554686237816502,0.009691045603967188,0.009555171264396863,0.009550065672515411,0.009554025981234286,0.009489547104001106,0.009541267129580044,0.009554740774717442,0.009554888072093709,0.009553815584603312,0.009553008554217092,0.009550333621152306,0.009554071709770231,0.00821576452002925,0.00945608967871532,0.00955385031445605,0.009554460972811318,0.009553673164159147,0.00955459653790798,0.009554777203188506
charging_tRNA_BSU_tRNA_29_AAC_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_29_AAU_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_30_AGC_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_30_AGU_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_30_UCU_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_30_UCG_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_30_UCC_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_30_UCA_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_31_GAA_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_31_GAG_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007531404007434293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007531542329832709,0.0,0.007531638184961813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_32_GUU_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_32_GUC_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_32_GUG_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_32_GUA_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_33_AUG_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_33_START_s,0.0012617747859625223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001261404211406622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012591495141641743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_34_GAU_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_34_GAC_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_35_UUU_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_35_UUC_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
