TU_id	start	stop	tss	strand	rho_dependent	sigma
TU8J2_300_from_BSU38700-MONOMER	3967944	3970848	3970848	-	False	BSU38700-MONOMER
TU8J2_1529_from_BSU25200-MONOMER	3298077	3298553	3298553	+	True	BSU25200-MONOMER
TU8J2_1538_from_BSU25200-MONOMER	3321455	3322435	3322435	+	True	BSU25200-MONOMER
TU8J2_53_from_BSU04730-MONOMER	2541051	2542442	2542442	+	True	BSU04730-MONOMER
TU8J2_629_from_BSU25200-MONOMER	2822901	2825779	2825779	-	True	BSU25200-MONOMER
TU8J2_404_from_MONOMER8J2-6	3717238	3717825	3717825	+	True	MONOMER8J2-6
TU8J2_413_from_BSU25200-MONOMER	3696257	3697498	3697498	-	True	BSU25200-MONOMER
TU8J2_860_from_BSU16470-MONOMER	1473605	1474516	1474516	+	True	BSU16470-MONOMER
TU8J2_1176_from_BSU25200-MONOMER	194205	194621	194621	+	True	BSU25200-MONOMER
TU8J2_734_from_BSU25200-MONOMER	2321972	2325632	2325632	-	True	BSU25200-MONOMER
TU8J2_743_from_BSU16470-MONOMER	2308157	2308339	2308339	-	True	BSU16470-MONOMER
TU8J2_218_from_BSU25200-MONOMER	4168204	4169133	4169133	+	True	BSU25200-MONOMER
TU8J2_962_from_BSU15320-MONOMER	973156	975051	975051	+	True	BSU15320-MONOMER
TU8J2_1286_from_BSU25200-MONOMER	1045318	1049093	1049093	+	True	BSU25200-MONOMER
TU8J2_1295_from_BSU25200-MONOMER	3812542	3813063	3813063	-	True	BSU25200-MONOMER
TU8J2_106_from_BSU25200-MONOMER	3364618	3365389	3365389	-	True	BSU25200-MONOMER
TU8J2_141_from_BSU25200-MONOMER	2272156	2272491	2272491	+	True	BSU25200-MONOMER
TU8J2_1514_from_BSU25200-MONOMER	3066451	3067386	3067386	+	True	BSU25200-MONOMER
TU8J2_1523_from_BSU25200-MONOMER	3193863	3194348	3194348	+	True	BSU25200-MONOMER
TU8J2_515_from_BSU25200-MONOMER	3137495	3137968	3137968	-	True	BSU25200-MONOMER
TU8J2_2978_from_BSU25200-MONOMER	1150850	1151020	1151020	-	True	BSU25200-MONOMER
TU8J2_388_from_BSU25200-MONOMER	3756790	3758366	3758366	+	True	BSU25200-MONOMER
TU8J2_4_from_BSU25200-MONOMER	2610041	2611337	2611337	-	True	BSU25200-MONOMER
TU8J2_846_from_BSU25200-MONOMER	1540036	1541601	1541601	-	True	BSU25200-MONOMER
TU8J2_614_from_BSU15320-MONOMER	2869964	2872749	2872749	-	True	BSU15320-MONOMER
TU8J2_717_from_BSU25200-MONOMER	2415415	2421343	2421343	-	True	BSU25200-MONOMER
TU8J2_729_from_BSU15320-MONOMER	2361544	2362338	2362338	-	True	BSU15320-MONOMER
TU8J2_203_from_BSU25200-MONOMER	4205556	4207158	4207158	-	True	BSU25200-MONOMER
TU8J2_1161_from_BSU23100-MONOMER	247744	249540	249540	+	True	BSU23100-MONOMER
TU8J2_1269_from_CPLX8J2-36	3410466	3412094	3412094	+	True	CPLX8J2-36
TU8J2_1280_from_BSU25200-MONOMER	2862572	2863141	2863141	-	True	BSU25200-MONOMER
TU8J2_1045_from_BSU25200-MONOMER	685155	686564	686564	-	True	BSU25200-MONOMER
TU8J2_948_from_BSU25200-MONOMER	1018998	1020002	1020002	+	True	BSU25200-MONOMER
TU8J2_1498_from_BSU25200-MONOMER	2747984	2748817	2748817	-	True	BSU25200-MONOMER
TU8J2_1506_from_BSU25200-MONOMER	2869754	2869945	2869945	+	True	BSU25200-MONOMER
TU8J2_500_from_MONOMER8J2-6	3212591	3213328	3213328	+	True	MONOMER8J2-6
TU8J2_1396_from_BSU25200-MONOMER	1317157	1317414	1317414	-	True	BSU25200-MONOMER
TU8J2_373_from_BSU25200-MONOMER	3777949	3779259	3779259	-	True	BSU25200-MONOMER
TU8J2_382_from_BSU25200-MONOMER	3765469	3766110	3766110	-	True	BSU25200-MONOMER
TU8J2_831_from_BSU15320-MONOMER	1655446	1655526	1655526	+	True	BSU15320-MONOMER
TU8J2_2958_from_BSU25200-MONOMER	3644607	3645296	3645296	-	True	BSU25200-MONOMER
TU8J2_702_from_BSU25200-MONOMER	2460278	2460502	2460502	-	True	BSU25200-MONOMER
TU8J2_711_from_BSU25200-MONOMER	2435360	2435791	2435791	-	True	BSU25200-MONOMER
TU8J2_189_from_MONOMER8J2-6	2337577	2337996	2337996	+	True	MONOMER8J2-6
TU8J2_60_from_BSU15320-MONOMER	2652993	2701754	2701754	+	True	BSU15320-MONOMER
TU8J2_1254_from_BSU25200-MONOMER	2354918	2360490	2360490	-	True	BSU25200-MONOMER
TU8J2_1263_from_BSU25200-MONOMER	90536	96221	96221	-	True	BSU25200-MONOMER
TU8J2_1030_from_BSU25200-MONOMER	809557	811446	811446	+	True	BSU25200-MONOMER
TU8J2_1147_from_BSU25200-MONOMER	295584	296285	296285	-	True	BSU25200-MONOMER
TU8J2_1483_from_BSU25200-MONOMER	2590804	2591385	2591385	+	True	BSU25200-MONOMER
TU8J2_1492_from_BSU25200-MONOMER	2651632	2652354	2652354	+	True	BSU25200-MONOMER
TU8J2_487_from_BSU25200-MONOMER	3237157	3239458	3239458	+	True	BSU25200-MONOMER
TU8J2_933_from_BSU25200-MONOMER	1083229	1083729	1083729	-	True	BSU25200-MONOMER
TU8J2_359_from_BSU25200-MONOMER	3810693	3812300	3812300	-	True	BSU25200-MONOMER
TU8J2_368_from_BSU25200-MONOMER	3794166	3794609	3794609	-	True	BSU25200-MONOMER
TU8J2_817_from_BSU25200-MONOMER	1764645	1765691	1765691	+	True	BSU25200-MONOMER
TU8J2_1381_from_BSU25200-MONOMER	1166737	1168191	1168191	+	True	BSU25200-MONOMER
TU8J2_688_from_BSU25200-MONOMER	2493064	2493501	2493501	-	True	BSU25200-MONOMER
TU8J2_697_from_BSU25200-MONOMER	2468159	2472746	2472746	-	True	BSU25200-MONOMER
TU8J2_1368_from_BSU25200-MONOMER	1041994	1042842	1042842	+	True	BSU25200-MONOMER
TU8J2_291_from_BSU04730-MONOMER	3986428	3987885	3987885	+	True	BSU04730-MONOMER
TU8J2_124_from_BSU25200-MONOMER	2678240	2678419	2678419	+	True	BSU25200-MONOMER
TU8J2_1249_from_MONOMER8J2-6	1253385	1253639	1253639	+	False	MONOMER8J2-6
TU8J2_174_from_BSU25200-MONOMER	961394	965797	965797	+	True	BSU25200-MONOMER
TU8J2_586_from_BSU25200-MONOMER	2938330	2948875	2948875	-	True	BSU25200-MONOMER
TU8J2_1469_from_BSU25200-MONOMER	2339799	2340761	2340761	-	True	BSU25200-MONOMER
TU8J2_1478_from_BSU25200-MONOMER	2564923	2565558	2565558	-	True	BSU25200-MONOMER
TU8J2_1016_from_BSU25200-MONOMER	837735	838010	838010	-	True	BSU25200-MONOMER
TU8J2_1132_from_BSU25200-MONOMER	332441	333979	333979	-	True	BSU25200-MONOMER
TU8J2_344_from_BSU25200-MONOMER	3857017	3858417	3858417	-	True	BSU25200-MONOMER
TU8J2_353_from_BSU25200-MONOMER	3830141	3830617	3830617	-	True	BSU25200-MONOMER
TU8J2_472_from_BSU25200-MONOMER	3292490	3293359	3293359	-	True	BSU25200-MONOMER
TU8J2_919_from_BSU25200-MONOMER	1121036	1121398	1121398	-	True	BSU25200-MONOMER
TU8J2_673_from_BSU25200-MONOMER	2545410	2549333	2549333	-	True	BSU25200-MONOMER
TU8J2_682_from_BSU25200-MONOMER	2516440	2517558	2517558	+	True	BSU25200-MONOMER
TU8J2_802_from_BSU01730-MONOMER	1916663	1917097	1917097	+	True	BSU01730-MONOMER
TU8J2_277_from_BSU25200-MONOMER	4011842	4013699	4013699	-	True	BSU25200-MONOMER
TU8J2_122_from_BSU25200-MONOMER	2809413	2812133	2812133	-	True	BSU25200-MONOMER
TU8J2_1233_from_BSU25200-MONOMER	3867493	3868272	3868272	+	True	BSU25200-MONOMER
TU8J2_1353_from_BSU25200-MONOMER	738995	739897	739897	-	True	BSU25200-MONOMER
TU8J2_1118_from_BSU25200-MONOMER	371729	372597	372597	-	True	BSU25200-MONOMER
TU8J2_1454_from_BSU25200-MONOMER	2131902	2133302	2133302	-	True	BSU25200-MONOMER
TU8J2_1463_from_BSU25200-MONOMER	2195564	2195782	2195782	-	True	BSU25200-MONOMER
TU8J2_16_from_BSU25200-MONOMER	685155	686564	686564	-	True	BSU25200-MONOMER
TU8J2_574_from_BSU25200-MONOMER	2970922	2971515	2971515	-	True	BSU25200-MONOMER
TU8J2_33_from_BSU25200-MONOMER	946696	953294	953294	-	True	BSU25200-MONOMER
TU8J2_339_from_BSU25200-MONOMER	3865355	3866326	3866326	-	True	BSU25200-MONOMER
TU8J2_1001_from_BSU25200-MONOMER	872425	874802	874802	+	True	BSU25200-MONOMER
TU8J2_904_from_BSU16470-MONOMER	1235163	1235708	1235708	-	True	BSU16470-MONOMER
TU8J2_659_from_BSU04730-MONOMER	2610041	2611337	2611337	-	True	BSU04730-MONOMER
TU8J2_668_from_BSU04730-MONOMER	2560489	2561442	2561442	-	True	BSU04730-MONOMER
TU8J2_458_from_BSU00980-MONOMER	3389024	3390412	3390412	-	True	BSU00980-MONOMER
TU8J2_262_from_MONOMER8J2-6	4065597	4065962	4065962	+	True	MONOMER8J2-6
TU8J2_1205_from_BSU23450-MONOMER	35531	35725	35725	+	True	BSU23450-MONOMER
TU8J2_1214_from_BSU25200-MONOMER	6994	9459	9459	+	True	BSU25200-MONOMER
TU8J2_789_from_BSU25200-MONOMER	1938925	1940322	1940322	+	True	BSU25200-MONOMER
TU8J2_1103_from_BSU25200-MONOMER	438516	439569	439569	-	True	BSU25200-MONOMER
TU8J2_992_from_BSU25200-MONOMER	900080	903687	903687	+	True	BSU25200-MONOMER
TU8J2_1449_from_BSU25200-MONOMER	2104934	2106271	2106271	-	True	BSU25200-MONOMER
TU8J2_1339_from_BSU25200-MONOMER	576946	578133	578133	-	True	BSU25200-MONOMER
TU8J2_56_from_BSU04730-MONOMER	3631003	3631572	3631572	-	True	BSU04730-MONOMER
TU8J2_144_from_BSU25200-MONOMER	2063510	2064833	2064833	-	True	BSU25200-MONOMER
TU8J2_323_from_BSU25200-MONOMER	3912332	3913513	3913513	-	True	BSU25200-MONOMER
TU8J2_1568_from_BSU25200-MONOMER	3780562	3781035	3781035	+	True	BSU25200-MONOMER
TU8J2_890_from_BSU25200-MONOMER	1315869	1317129	1317129	+	False	BSU25200-MONOMER
TU8J2_314_from_BSU25200-MONOMER	3937553	3938230	3938230	-	True	BSU25200-MONOMER
TU8J2_653_from_BSU25200-MONOMER	2637543	2641130	2641130	-	True	BSU25200-MONOMER
TU8J2_443_from_BSU25200-MONOMER	3501651	3508518	3508518	-	True	BSU25200-MONOMER
TU8J2_248_from_BSU25200-MONOMER	4097416	4102365	4102365	+	True	BSU25200-MONOMER
TU8J2_644_from_MONOMER8J2-6	2714933	2715493	2715493	-	True	MONOMER8J2-6
TU8J2_120_from_BSU25200-MONOMER	1129715	1130704	1130704	+	True	BSU25200-MONOMER
TU8J2_773_from_BSU25200-MONOMER	2062150	2063384	2063384	+	True	BSU25200-MONOMER
TU8J2_109_from_BSU25200-MONOMER	1353080	1354030	1354030	+	False	BSU25200-MONOMER
TU8J2_1191_from_BSU25200-MONOMER	70267	70338	70338	+	True	BSU25200-MONOMER
TU8J2_987_from_BSU25200-MONOMER	911964	913800	913800	-	True	BSU25200-MONOMER
TU8J2_1324_from_BSU25200-MONOMER	406131	407465	407465	+	True	BSU25200-MONOMER
TU8J2_545_from_BSU25200-MONOMER	3038213	3039931	3039931	-	True	BSU25200-MONOMER
TU8J2_978_from_BSU25200-MONOMER	924210	925544	925544	-	True	BSU25200-MONOMER
TU8J2_1434_from_BSU25200-MONOMER	2007526	2008515	2008515	+	True	BSU25200-MONOMER
TU8J2_1553_from_BSU25200-MONOMER	3488952	3489869	3489869	+	True	BSU25200-MONOMER
TU8J2_876_from_BSU25200-MONOMER	1397938	1398363	1398363	+	True	BSU25200-MONOMER
TU8J2_1425_from_BSU25200-MONOMER	1895378	1896013	1896013	-	True	BSU25200-MONOMER
TU8J2_309_from_BSU25200-MONOMER	3948555	3949922	3949922	+	True	BSU25200-MONOMER
TU8J2_429_from_BSU16470-MONOMER	3634987	3635901	3635901	-	True	BSU16470-MONOMER
TU8J2_233_from_BSU25200-MONOMER	4135351	4135764	4135764	+	True	BSU25200-MONOMER
TU8J2_3001_from_BSU25200-MONOMER	2756312	2758001	2758001	+	True	BSU25200-MONOMER
TU8J2_639_from_BSU34200-MONOMER	2758043	2762835	2762835	-	True	BSU34200-MONOMER
TU8J2_759_from_BSU25200-MONOMER	2150108	2151256	2151256	-	True	BSU25200-MONOMER
TU8J2_1075_from_BSU04730-MONOMER	507753	508073	508073	-	True	BSU04730-MONOMER
TU8J2_63_from_BSU15320-MONOMER	1135699	1136136	1136136	-	True	BSU15320-MONOMER
TU8J2_1186_from_BSU04730-MONOMER	101449	108558	108558	+	True	BSU04730-MONOMER
TU8J2_131_from_BSU25200-MONOMER	1868617	1872748	1872748	+	True	BSU25200-MONOMER
TU8J2_530_from_BSU25200-MONOMER	3088388	3095455	3095455	-	True	BSU25200-MONOMER
TU8J2_1177_from_BSU25200-MONOMER	183414	185003	185003	-	True	BSU25200-MONOMER
TU8J2_972_from_BSU25200-MONOMER	931879	934464	934464	+	True	BSU25200-MONOMER
TU8J2_1539_from_BSU25200-MONOMER	3345013	3346116	3346116	-	True	BSU25200-MONOMER
TU8J2_861_from_BSU00980-MONOMER	1470026	1471846	1471846	+	True	BSU00980-MONOMER
TU8J2_963_from_BSU25200-MONOMER	972099	972806	972806	+	True	BSU25200-MONOMER
TU8J2_142_from_BSU25200-MONOMER	2187376	2188115	2188115	-	True	BSU25200-MONOMER
TU8J2_414_from_BSU25200-MONOMER	3694239	3695207	3695207	+	True	BSU25200-MONOMER
TU8J2_219_from_BSU25200-MONOMER	4167622	4167999	4167999	-	True	BSU25200-MONOMER
TU8J2_1410_from_BSU25200-MONOMER	1462813	1463493	1463493	-	True	BSU25200-MONOMER
TU8J2_2996_from_BSU25200-MONOMER	1656064	1658103	1658103	+	True	BSU25200-MONOMER
TU8J2_744_from_BSU25200-MONOMER	2305378	2306283	2306283	+	True	BSU25200-MONOMER
TU8J2_1060_from_BSU04730-MONOMER	624492	625109	625109	+	True	BSU04730-MONOMER
TU8J2_298_from_BSU04730-MONOMER	3972448	3973278	3973278	-	True	BSU04730-MONOMER
TU8J2_624_from_BSU25200-MONOMER	2845955	2849466	2849466	-	True	BSU25200-MONOMER
TU8J2_1296_from_BSU16470-MONOMER	3637338	3640551	3640551	-	True	BSU16470-MONOMER
TU8J2_516_from_BSU25200-MONOMER	3136238	3136675	3136675	-	True	BSU25200-MONOMER
TU8J2_615_from_BSU25200-MONOMER	2865312	2869306	2869306	-	False	BSU25200-MONOMER
TU8J2_1171_from_BSU25200-MONOMER	213941	220032	220032	+	True	BSU25200-MONOMER
TU8J2_1524_from_BSU25200-MONOMER	3231812	3232429	3232429	-	True	BSU25200-MONOMER
TU8J2_847_from_BSU14730-MONOMER	1541886	1544896	1544896	+	True	BSU14730-MONOMER
TU8J2_1162_from_BSU25200-MONOMER	233014	235328	235328	-	False	BSU25200-MONOMER
TU8J2_958_from_BSU23450-MONOMER	988417	988872	988872	-	True	BSU23450-MONOMER
TU8J2_40_from_BSU25200-MONOMER	2913024	2913338	2913338	-	True	BSU25200-MONOMER
TU8J2_204_from_BSU23450-MONOMER	4204900	4205517	4205517	+	True	BSU23450-MONOMER
TU8J2_949_from_BSU25200-MONOMER	1017083	1018468	1018468	-	True	BSU25200-MONOMER
TU8J2_1405_from_BSU25200-MONOMER	1430161	1430481	1430481	-	True	BSU25200-MONOMER
TU8J2_73_from_BSU23450-MONOMER	2519102	2520382	2520382	-	True	BSU23450-MONOMER
TU8J2_1046_from_MONOMER8J2-6	683462	685003	685003	-	True	MONOMER8J2-6
TU8J2_1397_from_BSU25200-MONOMER	1317535	1318488	1318488	+	True	BSU25200-MONOMER
TU8J2_297_from_BSU25200-MONOMER	3973364	3979197	3979197	-	True	BSU25200-MONOMER
TU8J2_1281_from_BSU25200-MONOMER	3450710	3455323	3455323	-	True	BSU25200-MONOMER
TU8J2_501_from_BSU16470-MONOMER	3210445	3212433	3212433	-	True	BSU16470-MONOMER
TU8J2_2959_from_BSU25200-MONOMER	3644607	3645296	3645296	-	True	BSU25200-MONOMER
TU8J2_61_from_BSU15320-MONOMER	1874203	1875171	1875171	+	True	BSU15320-MONOMER
TU8J2_1507_from_BSU25200-MONOMER	2996980	2997282	2997282	+	True	BSU25200-MONOMER
TU8J2_832_from_BSU25200-MONOMER	1630382	1636091	1636091	+	True	BSU25200-MONOMER
TU8J2_600_from_BSU25200-MONOMER	2905571	2908737	2908737	-	True	BSU25200-MONOMER
TU8J2_1157_from_BSU25200-MONOMER	267890	276758	276758	+	True	BSU25200-MONOMER
TU8J2_383_from_BSU25200-MONOMER	3764133	3764906	3764906	-	True	BSU25200-MONOMER
TU8J2_19_from_BSU25200-MONOMER	2879882	2882790	2882790	-	True	BSU25200-MONOMER
TU8J2_1148_from_BSU25200-MONOMER	294615	295571	295571	-	True	BSU25200-MONOMER
TU8J2_943_from_BSU25200-MONOMER	1027774	1028202	1028202	+	True	BSU25200-MONOMER
TU8J2_712_from_BSU25200-MONOMER	2432316	2432870	2432870	-	True	BSU25200-MONOMER
TU8J2_1031_from_BSU16470-MONOMER	807091	809422	809422	+	True	BSU16470-MONOMER
TU8J2_934_from_BSU25200-MONOMER	1074646	1075164	1075164	-	False	BSU25200-MONOMER
TU8J2_1391_from_BSU25200-MONOMER	1281128	1282531	1282531	+	True	BSU25200-MONOMER
TU8J2_1264_from_BSU25200-MONOMER	90536	96221	96221	+	True	BSU25200-MONOMER
TU8J2_488_from_BSU25200-MONOMER	3233911	3236219	3236219	+	True	BSU25200-MONOMER
TU8J2_1382_from_BSU25200-MONOMER	1168199	1168837	1168837	-	True	BSU25200-MONOMER
TU8J2_2953_from_BSU25200-MONOMER	3594242	3595174	3595174	-	True	BSU25200-MONOMER
TU8J2_1493_from_BSU25200-MONOMER	2691642	2692571	2692571	+	True	BSU25200-MONOMER
TU8J2_818_from_MONOMER8J2-6	1744367	1749240	1749240	+	True	MONOMER8J2-6
TU8J2_292_from_BSU25200-MONOMER	3984133	3986244	3986244	-	True	BSU25200-MONOMER
TU8J2_596_from_BSU25200-MONOMER	2913661	2915148	2915148	-	True	BSU25200-MONOMER
TU8J2_369_from_BSU25200-MONOMER	3790644	3791648	3791648	-	True	BSU25200-MONOMER
TU8J2_1369_from_BSU25200-MONOMER	1061491	1062258	1062258	+	True	BSU25200-MONOMER
TU8J2_587_from_BSU25200-MONOMER	2935967	2936209	2936209	-	True	BSU25200-MONOMER
TU8J2_1142_from_BSU25200-MONOMER	304430	305551	305551	+	True	BSU25200-MONOMER
TU8J2_698_from_BSU25200-MONOMER	2466721	2468162	2468162	+	True	BSU25200-MONOMER
TU8J2_175_from_BSU25200-MONOMER	261656	262603	262603	-	True	BSU25200-MONOMER
TU8J2_1133_from_BSU25200-MONOMER	329774	332396	332396	+	True	BSU25200-MONOMER
TU8J2_929_from_BSU25200-MONOMER	1103104	1104384	1104384	+	True	BSU25200-MONOMER
TU8J2_125_from_MONOMER8J2-6	1915221	1915979	1915979	+	True	MONOMER8J2-6
TU8J2_1017_from_BSU25200-MONOMER	834383	836534	836534	+	True	BSU25200-MONOMER
TU8J2_92_from_BSU25200-MONOMER	2987731	2989565	2989565	-	True	BSU25200-MONOMER
TU8J2_287_from_BSU25200-MONOMER	3992671	3993144	3993144	+	True	BSU25200-MONOMER
TU8J2_1479_from_BSU25200-MONOMER	2565715	2565888	2565888	+	True	BSU25200-MONOMER
TU8J2_473_from_BSU23450-MONOMER	3298584	3299240	3299240	-	True	BSU23450-MONOMER
TU8J2_278_from_BSU25200-MONOMER	4010404	4011684	4011684	+	True	BSU25200-MONOMER
TU8J2_581_from_BSU25200-MONOMER	2954492	2955187	2955187	-	True	BSU25200-MONOMER
TU8J2_354_from_BSU25200-MONOMER	3823558	3829945	3829945	-	True	BSU25200-MONOMER
TU8J2_803_from_BSU15330-MONOMER	1907494	1911381	1911381	+	True	BSU15330-MONOMER
TU8J2_1119_from_BSU25200-MONOMER	370259	371692	371692	+	True	BSU25200-MONOMER
TU8J2_1128_from_BSU25200-MONOMER	339156	339749	339749	-	True	BSU25200-MONOMER
TU8J2_683_from_BSU15320-MONOMER	2507298	2514042	2514042	-	True	BSU15320-MONOMER
TU8J2_1354_from_BSU25200-MONOMER	789652	790155	790155	-	True	BSU25200-MONOMER
TU8J2_905_from_BSU25200-MONOMER	1229915	1231036	1231036	+	True	BSU25200-MONOMER
TU8J2_914_from_BSU15320-MONOMER	1157237	1159081	1159081	+	True	BSU15320-MONOMER
TU8J2_1234_from_BSU04730-MONOMER	522088	524249	524249	+	False	BSU04730-MONOMER
TU8J2_160_from_BSU25200-MONOMER	1153789	1156473	1156473	+	True	BSU25200-MONOMER
TU8J2_263_from_BSU25200-MONOMER	4063684	4065508	4065508	-	True	BSU25200-MONOMER
TU8J2_272_from_BSU25200-MONOMER	4031797	4035607	4035607	-	False	BSU25200-MONOMER
TU8J2_1464_from_BSU25200-MONOMER	2195986	2196264	2196264	+	True	BSU25200-MONOMER
TU8J2_1002_from_BSU25200-MONOMER	871347	872306	872306	-	True	BSU25200-MONOMER
TU8J2_1104_from_BSU25200-MONOMER	436036	438352	438352	-	True	BSU25200-MONOMER
TU8J2_1113_from_BSU25200-MONOMER	403217	404443	404443	+	True	BSU25200-MONOMER
TU8J2_34_from_BSU25200-MONOMER	9810	14810	14810	+	True	BSU25200-MONOMER
TU8J2_459_from_BSU25200-MONOMER	3385724	3387753	3387753	+	True	BSU25200-MONOMER
TU8J2_560_from_BSU25200-MONOMER	3014514	3015026	3015026	-	True	BSU25200-MONOMER
TU8J2_57_from_BSU16470-MONOMER	3952275	3957250	3957250	+	True	BSU16470-MONOMER
TU8J2_669_from_BSU25200-MONOMER	2555887	2560077	2560077	-	True	BSU25200-MONOMER
TU8J2_79_from_MONOMER8J2-6	1925655	1926047	1926047	-	True	MONOMER8J2-6
TU8J2_891_from_BSU01730-MONOMER	1314453	1315724	1315724	+	True	BSU01730-MONOMER
TU8J2_90_from_BSU25200-MONOMER	3008938	3009864	3009864	+	True	BSU25200-MONOMER
TU8J2_1215_from_BSU25200-MONOMER	3206	6783	6783	+	True	BSU25200-MONOMER
TU8J2_134_from_BSU25200-MONOMER	855114	859502	859502	-	True	BSU25200-MONOMER
TU8J2_249_from_BSU25200-MONOMER	4095356	4096907	4096907	-	True	BSU25200-MONOMER
TU8J2_258_from_BSU25200-MONOMER	4071310	4072973	4072973	-	True	BSU25200-MONOMER
TU8J2_145_from_BSU25200-MONOMER	1933477	1937868	1937868	+	True	BSU25200-MONOMER
TU8J2_1569_from_BSU25200-MONOMER	3795491	3795853	3795853	+	True	BSU25200-MONOMER
TU8J2_1090_from_BSU25200-MONOMER	457023	463072	463072	+	True	BSU25200-MONOMER
TU8J2_11_from_BSU25200-MONOMER	101449	108558	108558	+	True	BSU25200-MONOMER
TU8J2_324_from_BSU16470-MONOMER	3910302	3912226	3912226	-	True	BSU16470-MONOMER
TU8J2_444_from_BSU25200-MONOMER	3485670	3486758	3486758	+	True	BSU25200-MONOMER
TU8J2_546_from_BSU25200-MONOMER	3036603	3037871	3037871	-	False	BSU25200-MONOMER
TU8J2_555_from_BSU01730-MONOMER	3019533	3021047	3021047	-	True	BSU01730-MONOMER
TU8J2_654_from_BSU15330-MONOMER	2634505	2635611	2635611	-	True	BSU15330-MONOMER
TU8J2_774_from_BSU25200-MONOMER	2054599	2055240	2055240	-	True	BSU25200-MONOMER
TU8J2_877_from_BSU25200-MONOMER	1397411	1397743	1397743	-	True	BSU25200-MONOMER
TU8J2_886_from_BSU25200-MONOMER	1357936	1359285	1359285	-	True	BSU25200-MONOMER
TU8J2_1200_from_BSU25200-MONOMER	50087	51518	51518	+	True	BSU25200-MONOMER
TU8J2_1325_from_BSU25200-MONOMER	417993	419747	419747	+	True	BSU25200-MONOMER
TU8J2_234_from_BSU25200-MONOMER	4128029	4130044	4130044	+	True	BSU25200-MONOMER
TU8J2_243_from_BSU25200-MONOMER	4108058	4109128	4109128	+	True	BSU25200-MONOMER
TU8J2_988_from_BSU25200-MONOMER	910840	911928	911928	+	True	BSU25200-MONOMER
TU8J2_1554_from_BSU25200-MONOMER	3510780	3512471	3512471	+	True	BSU25200-MONOMER
TU8J2_1076_from_BSU25200-MONOMER	506866	507738	507738	+	True	BSU25200-MONOMER
TU8J2_1085_from_BSU25200-MONOMER	476059	476493	476493	+	True	BSU25200-MONOMER
TU8J2_1435_from_BSU25200-MONOMER	2031439	2032890	2032890	+	True	BSU25200-MONOMER
TU8J2_43_from_BSU25200-MONOMER	862004	863663	863663	+	True	BSU25200-MONOMER
TU8J2_531_from_BSU25200-MONOMER	3085800	3087296	3087296	-	True	BSU25200-MONOMER
TU8J2_540_from_BSU25200-MONOMER	3048177	3049475	3049475	-	True	BSU25200-MONOMER
TU8J2_31_from_BSU25200-MONOMER	30279	35355	35355	-	True	BSU25200-MONOMER
TU8J2_76_from_BSU23450-MONOMER	3849818	3851893	3851893	+	True	BSU23450-MONOMER
TU8J2_862_from_BSU16470-MONOMER	1463628	1465595	1465595	+	False	BSU16470-MONOMER
TU8J2_871_from_BSU16470-MONOMER	1433676	1435245	1435245	-	True	BSU16470-MONOMER
TU8J2_64_from_BSU15320-MONOMER	1172650	1174091	1174091	+	True	BSU15320-MONOMER
TU8J2_1310_from_BSU25200-MONOMER	991348	995594	995594	+	True	BSU25200-MONOMER
TU8J2_22_from_BSU25200-MONOMER	1206629	1207788	1207788	+	True	BSU25200-MONOMER
TU8J2_229_from_BSU25200-MONOMER	4140260	4141474	4141474	+	True	BSU25200-MONOMER
TU8J2_1187_from_BSU25200-MONOMER	82864	90226	90226	+	True	BSU25200-MONOMER
TU8J2_154_from_BSU25200-MONOMER	3627139	3630835	3630835	-	True	BSU25200-MONOMER
TU8J2_1061_from_BSU15320-MONOMER	619321	621485	621485	-	True	BSU15320-MONOMER
TU8J2_1070_from_BSU25200-MONOMER	519408	524249	524249	+	False	BSU25200-MONOMER
TU8J2_973_from_BSU23100-MONOMER	930818	931807	931807	+	True	BSU23100-MONOMER
TU8J2_415_from_BSU04730-MONOMER	3692533	3693906	3693906	-	True	BSU04730-MONOMER
TU8J2_517_from_BSU23450-MONOMER	3134983	3135459	3135459	-	True	BSU23450-MONOMER
TU8J2_526_from_BSU25200-MONOMER	3107232	3108425	3108425	-	True	BSU25200-MONOMER
TU8J2_1420_from_BSU25200-MONOMER	1550797	1551282	1551282	-	True	BSU25200-MONOMER
TU8J2_745_from_BSU25200-MONOMER	2302727	2303860	2303860	-	True	BSU25200-MONOMER
TU8J2_848_from_BSU25200-MONOMER	1528326	1533282	1533282	+	True	BSU25200-MONOMER
TU8J2_857_from_BSU25200-MONOMER	1484117	1486926	1486926	+	True	BSU25200-MONOMER
TU8J2_2998_from_BSU25200-MONOMER	2954492	2955649	2955649	-	True	BSU25200-MONOMER
TU8J2_1297_from_BSU25200-MONOMER	2015733	2017711	2017711	-	True	BSU25200-MONOMER
TU8J2_205_from_BSU15320-MONOMER	4203424	4204440	4204440	-	True	BSU15320-MONOMER
TU8J2_214_from_BSU25200-MONOMER	4178291	4179130	4179130	+	True	BSU25200-MONOMER
TU8J2_625_from_BSU15320-MONOMER	2843931	2845838	2845838	-	True	BSU15320-MONOMER
TU8J2_1525_from_BSU25200-MONOMER	3236422	3236979	3236979	-	True	BSU25200-MONOMER
