Complex	Complex_compartment	Protein	Protein_compartment	translocase_pathway
MONOMER8J2-22	Inner_Membrane	BSU07580(1)	Inner_Membrane	s
BSU04450-MONOMER	Inner_Membrane	BSU04450(1)	Inner_Membrane	s
BSU10580-MONOMER	Inner_Membrane	BSU10580(1)	Inner_Membrane	s
BSU35270-MONOMER	Inner_Membrane	BSU35270(1)	Inner_Membrane	s
BSU07920-MONOMER	Inner_Membrane	BSU07920(1)	Inner_Membrane	s
BSU14340-MONOMER	Inner_Membrane	BSU14340(1)	Inner_Membrane	s
BSU04360-MONOMER	Inner_Membrane	BSU04360(1)	Inner_Membrane	s
BSU40390-MONOMER	Inner_Membrane	BSU40390(1)	Inner_Membrane	s
BSU30680-MONOMER	Inner_Membrane	BSU30680(1)	Inner_Membrane	s
CPLX8J2-127	Inner_Membrane	BSU29530(1)	Inner_Membrane	s
BSU02480-MONOMER	Inner_Membrane	BSU02480(1)	Inner_Membrane	s
BSU17060-MONOMER	Inner_Membrane	BSU17060(1)	Inner_Membrane	s
BSU26770-MONOMER	Inner_Membrane	BSU26770(1)	Inner_Membrane	s
CPLX8J2-15	Inner_Membrane	BSU28430(1)	Inner_Membrane	s
CPLX8J2-15	Inner_Membrane	BSU28440(1)	Inner_Membrane	s
CPLX8J2-15	Inner_Membrane	BSU28450(1)	Inner_Membrane	s
BSU20890-MONOMER	Inner_Membrane	BSU20890(1)	Inner_Membrane	s
BSU01680-MONOMER	Inner_Membrane	BSU01680(1)	Inner_Membrane	s
BSU11760-MONOMER	Outer_Membrane	BSU11760(1)	Outer_Membrane	s
BSU18970-MONOMER	Inner_Membrane	BSU18970(1)	Inner_Membrane	s
BSU03789-MONOMER	Inner_Membrane	BSU03789(1)	Inner_Membrane	s
BSU34140-MONOMER	Inner_Membrane	BSU34140(1)	Inner_Membrane	s
BSU36860-MONOMER	Inner_Membrane	BSU36860(1)	Inner_Membrane	s
BSU01450-MONOMER	Inner_Membrane	BSU01450(1)	Inner_Membrane	s
BSU11460-MONOMER	Inner_Membrane	BSU11460(1)	Inner_Membrane	s
BSU23519-MONOMER	Inner_Membrane	BSU23519(1)	Inner_Membrane	s
BSU34265-MONOMER	Inner_Membrane	BSU34265(1)	Inner_Membrane	s
BSU09180-MONOMER	Outer_Membrane	BSU09180(1)	Outer_Membrane	s
BSU34580-MONOMER	Inner_Membrane	BSU34580(1)	Inner_Membrane	s
BSU08350-MONOMER	Inner_Membrane	BSU08350(1)	Inner_Membrane	s
BSU36830-MONOMER	Inner_Membrane	BSU36830(1)	Inner_Membrane	s
BSU21730-MONOMER	Inner_Membrane	BSU21730(1)	Inner_Membrane	s
BSU18800-MONOMER	Inner_Membrane	BSU18800(1)	Inner_Membrane	s
BSU09880-MONOMER	Inner_Membrane	BSU09880(1)	Inner_Membrane	s
BSU23180-MONOMER	Inner_Membrane	BSU23180(1)	Inner_Membrane	s
BSU18070-MONOMER	Inner_Membrane	BSU18070(1)	Inner_Membrane	s
BSU35500-MONOMER	Inner_Membrane	BSU35500(1)	Inner_Membrane	s
BSU31610-MONOMER	Inner_Membrane	BSU31610(1)	Inner_Membrane	s
BSU30510-MONOMER	Inner_Membrane	BSU30510(1)	Inner_Membrane	s
BSU10390-MONOMER	Inner_Membrane	BSU10390(1)	Inner_Membrane	s
BSU11440-MONOMER	Inner_Membrane	BSU11440(1)	Inner_Membrane	s
BSU11120-MONOMER	Inner_Membrane	BSU11120(1)	Inner_Membrane	s
BSU14720-MONOMER	Inner_Membrane	BSU14720(1)	Inner_Membrane	s
BSU31090-MONOMER	Inner_Membrane	BSU31090(1)	Inner_Membrane	s
BSU28160-MONOMER	Inner_Membrane	BSU28160(1)	Inner_Membrane	s
BSU00640-MONOMER	Inner_Membrane	BSU00640(1)	Inner_Membrane	s
BSU01590-MONOMER	Inner_Membrane	BSU01590(1)	Inner_Membrane	s
BSU35890-MONOMER	Inner_Membrane	BSU35890(1)	Inner_Membrane	s
BSU34950-MONOMER	Inner_Membrane	BSU34950(1)	Inner_Membrane	s
BSU27760-MONOMER	Inner_Membrane	BSU27760(1)	Inner_Membrane	s
BSU10520-MONOMER	Inner_Membrane	BSU10520(1)	Inner_Membrane	s
BSU30330-MONOMER	Inner_Membrane	BSU30330(1)	Inner_Membrane	s
BSU10480-MONOMER	Inner_Membrane	BSU10480(1)	Inner_Membrane	s
BSU14370-MONOMER	Inner_Membrane	BSU14370(1)	Inner_Membrane	s
BSU22800-MONOMER	Outer_Membrane	BSU22800(1)	Outer_Membrane	s
BSU38060-MONOMER	Inner_Membrane	BSU38060(1)	Inner_Membrane	s
BSU04290-MONOMER	Inner_Membrane	BSU04290(1)	Inner_Membrane	s
BSU35570-MONOMER	Inner_Membrane	BSU35570(1)	Inner_Membrane	s
BSU20880-MONOMER	Inner_Membrane	BSU20880(1)	Inner_Membrane	s
BSU39630-MONOMER	Inner_Membrane	BSU39630(1)	Inner_Membrane	s
BSU19480-MONOMER	Inner_Membrane	BSU19480(1)	Inner_Membrane	s
BSU02170-MONOMER	Inner_Membrane	BSU02170(1)	Inner_Membrane	s
BSU02340-MONOMER	Inner_Membrane	BSU02340(1)	Inner_Membrane	s
BSU33280-MONOMER	Inner_Membrane	BSU33280(1)	Inner_Membrane	s
BSU24010-MONOMER	Inner_Membrane	BSU24010(1)	Inner_Membrane	s
BSU31460-MONOMER	Inner_Membrane	BSU31460(1)	Inner_Membrane	s
BSU37380-MONOMER	Inner_Membrane	BSU37380(1)	Inner_Membrane	s
BSU33710-MONOMER	Inner_Membrane	BSU33710(1)	Inner_Membrane	s
BSU31540-MONOMER	Inner_Membrane	BSU31540(1)	Inner_Membrane	s
BSU10009-MONOMER	Inner_Membrane	BSU10009(1)	Inner_Membrane	s
BSU14490-MONOMER	Inner_Membrane	BSU14490(1)	Inner_Membrane	s
BSU17800-MONOMER	Inner_Membrane	BSU17800(1)	Inner_Membrane	s
BSU22320-MONOMER	Inner_Membrane	BSU22320(2)	Inner_Membrane	s
BSU32730-MONOMER	Inner_Membrane	BSU32730(1)	Inner_Membrane	s
BSU03800-MONOMER	Inner_Membrane	BSU03800(1)	Inner_Membrane	s
BSU24630-MONOMER	Inner_Membrane	BSU24630(1)	Inner_Membrane	s
BSU09110-MONOMER	Inner_Membrane	BSU09110(1)	Inner_Membrane	s
BSU35260-MONOMER	Inner_Membrane	BSU35260(1)	Inner_Membrane	s
BSU01990-MONOMER	Inner_Membrane	BSU01990(1)	Inner_Membrane	s
BSU33020-MONOMER	Inner_Membrane	BSU33020(1)	Inner_Membrane	s
BSU03830-MONOMER	Inner_Membrane	BSU03830(1)	Inner_Membrane	s
BSU10820-MONOMER	Inner_Membrane	BSU10820(1)	Inner_Membrane	s
BSU15300-MONOMER	Inner_Membrane	BSU15300(1)	Inner_Membrane	s
BSU36030-MONOMER	Inner_Membrane	BSU36030(1)	Inner_Membrane	s
BSU11090-MONOMER	Inner_Membrane	BSU11090(1)	Inner_Membrane	s
BSU33260-MONOMER	Inner_Membrane	BSU33260(1)	Inner_Membrane	s
BSU31710-MONOMER	Inner_Membrane	BSU31710(1)	Inner_Membrane	s
BSU34530-MONOMER	Outer_Membrane	BSU34530(1)	Outer_Membrane	s
BSU38810-MONOMER	Inner_Membrane	BSU38810(1)	Inner_Membrane	s
BSU24720-MONOMER	Inner_Membrane	BSU24720(1)	Inner_Membrane	s
BSU11790-MONOMER	Inner_Membrane	BSU11790(1)	Inner_Membrane	s
BSU31100-MONOMER	Inner_Membrane	BSU31100(1)	Inner_Membrane	s
BSU02640-MONOMER	Inner_Membrane	BSU02640(1)	Inner_Membrane	s
BSU40360-MONOMER	Inner_Membrane	BSU40360(1)	Inner_Membrane	s
BSU33490-MONOMER	Inner_Membrane	BSU33490(1)	Inner_Membrane	s
BSU06630-MONOMER	Inner_Membrane	BSU06630(1)	Inner_Membrane	s
BSU27440-MONOMER	Inner_Membrane	BSU27440(1)	Inner_Membrane	s
CPLX8J2-116	Inner_Membrane	BSU03982(1)	Inner_Membrane	s
CPLX8J2-116	Inner_Membrane	BSU03981(1)	Inner_Membrane	s
CPLX8J2-113	Inner_Membrane	BSU01610(1)	Inner_Membrane	s
CPLX8J2-113	Inner_Membrane	BSU01620(1)	Inner_Membrane	s
CPLX8J2-113	Inner_Membrane	BSU01630(1)	Inner_Membrane	s
CPLX8J2-119	Inner_Membrane	BSU34590(1)	Inner_Membrane	s
CPLX8J2-119	Inner_Membrane	BSU34600(1)	Inner_Membrane	s
CPLX8J2-119	Inner_Membrane	BSU34610(1)	Inner_Membrane	s
BSU34310-MONOMER	Inner_Membrane	BSU34310(1)	Inner_Membrane	s
