,base,leu__L_s,6pgc_s,f6p_s,acnam_s,adn_c,pi_c,so4_s,pep_s,cbl1_s,3amp_s,asp__L_s,gmp_s,man6p_c,pser__L_s,zn2_s,mg2_s,arg__L_s,pyr_c,mn2_s,k_s,met__L_c
MAN1Pt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAN1Pt6_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAN6PI_REV_BSU35790-MONOMER_s,92.66184111615907,1.8191612612010726,1.6857163682440877,6.463170948394109,1.7202116578467714,1.813720438689735,0.0974187182056329,1.81002848468139,0.06844191150022011,1.8107340139731287,1.8107340139731287,1.8107340139731287,1.8106383033187656,0.0,1.7845043568097703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAN6PI_FWD_BSU35790-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAN6PI_REV_BSU12020-MONOMER_s,0.0,4.646976620167975,4.63419922681877,0.0,4.837140573082834,4.651319340873063,0.0,4.653943963488896,0.0,4.65375392703853,4.65375392703853,4.65375392703853,4.657563795022216,0.0,4.716433224939836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAN6PI_FWD_BSU12020-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAN6Pt6_REV_BSU10520-MONOMER_s,92.66184111615907,6.466137881369048,6.319915595062858,6.463170948394109,6.557352230929605,6.465039779562798,0.0974187182056329,6.463972448170285,0.06844191150022011,6.464487941011659,6.464487941011659,6.464487941011659,6.468202098340981,0.0,6.500937581749606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAN6Pt6_FWD_BSU10520-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MANAO_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MANAO_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MANpts_FWD_CPLX000-55_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MANt2_FWD_BSU10520-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCA_REV_BSU24130-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCA_FWD_BSU24130-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCITS_FWD_BSU24140-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCSNAH_REV_BSU00180-MONOMER_s,4.3762104899937436e-05,9.619732010717679e-06,0.0,9.61152293374921e-06,9.523876944997925e-06,9.617046503341848e-06,7.346614498589171e-06,0.0,7.327665677004848e-06,9.6196617029656e-06,9.6196617029656e-06,9.6196617029656e-06,9.609864589349469e-06,9.976462728930823e-06,9.6064681227368e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCSNAH_FWD_BSU00180-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011449626855029811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDH_REV_BSU29120-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDH_FWD_BSU29120-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDRPD_FWD_CPLX8J2-41_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDRPD_FWD_BSU13610-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALDDH_FWD_BSU04000-MONOMER_mod_mg2_mod_k_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME2_FWD_BSU29220-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MECDPDH2_FWD_BSU25070-MONOMER_mod_mn2_s,0.00020968489265441896,6.433440704345704e-05,6.41198974609375e-05,6.431735992431641e-05,6.365110168457033e-05,6.432020111083986e-05,5.0347245788574224e-05,6.433582763671877e-05,5.022223358154297e-05,6.43386688232422e-05,6.43386688232422e-05,6.43386688232422e-05,6.42704803466797e-05,6.160970916748046e-05,6.425201263427737e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MECDPS_FWD_BSU00910-MONOMER_s,0.00020968489265441896,6.433440704345704e-05,6.41198974609375e-05,6.431735992431641e-05,6.365110168457033e-05,6.432020111083986e-05,5.0347245788574224e-05,6.433582763671877e-05,5.022223358154297e-05,6.43386688232422e-05,6.43386688232422e-05,6.43386688232422e-05,6.42704803466797e-05,6.160970916748046e-05,6.425201263427737e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MELIBt2_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEPCT_FWD_BSU00900-MONOMER_mod_mn2_s,0.00020968489265441896,6.433440704345704e-05,6.41198974609375e-05,6.431735992431641e-05,6.365110168457033e-05,6.432020111083986e-05,5.0347245788574224e-05,6.433582763671877e-05,5.022223358154297e-05,6.43386688232422e-05,6.43386688232422e-05,6.43386688232422e-05,6.42704803466797e-05,6.160970916748046e-05,6.425201263427737e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METAT_FWD_BSU30550-MONOMER_s,0.0,0.0,9.579209231082171e-06,0.0,0.0,0.0,0.0,0.00012411546273291267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METDabc_FWD_CPLX8J2-67_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METS_FWD_BSU13180-MONOMER_mod_zn2_s,0.02405201697447177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METSR_R1_FWD_BSU21680-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METSR_R2_FWD_BSU21680-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METSR_S1_FWD_BSU21690-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METSR_S2_FWD_BSU21690-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METSRabc_FWD_CPLX8J2-67_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METSabc_FWD_CPLX8J2-67_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METabc_FWD_CPLX8J2-67_s,0.0,0.000568268422232361,0.0005649430989095051,0.0005574714919874119,0.0005696575934524167,0.000567463855950834,0.00016937720980300308,0.0006914680922527001,0.0001674275281737196,0.0005674300780463872,0.0005674300780463872,0.0005674300780463872,0.0005673359725283157,0.001501797472343609,0.0005665518259726033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METt3_FWD_CPLX_dummy_s,0.010644606507001178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGSA_FWD_BSU22480-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGt5_REV_BSU24740-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGt5_FWD_BSU24740-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGt5_REV_BSU08000-MONOMER_s,0.0005911107719340846,1.8474488006954498e-05,1.8038965920083117e-05,1.8219851362166972e-05,1.8484120246794484e-05,1.844018101025714e-05,6.674962710135449e-06,1.8434926953995136e-05,6.627092199362868e-06,1.8437782459079978e-05,1.8437782459079978e-05,1.8437782459079978e-05,1.8436080510380227e-05,5.0352031582795646e-05,1.8368460721966143e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGt5_FWD_BSU08000-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGt5_REV_BSU13300-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGt5_FWD_BSU13300-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI1PP_FWD_BSU14670-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCITL2_REV_BSU24120-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCITL2_FWD_BSU24120-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLTG1_FWD_BSU34560-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLTG2_FWD_BSU34560-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLTG3_FWD_BSU34560-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLTG4_FWD_BSU34560-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLTG5_FWD_BSU34560-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLTG6_FWD_BSU34560-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLTG7_FWD_BSU34560-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMSAD1_FWD_CPLX-8648_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.72233655828613e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMSAD1_FWD_BSU39760-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMSAD2_FWD_CPLX-8648_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMSAD2_FWD_BSU39760-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMSAD3_FWD_CPLX-8648_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMSAD3_FWD_BSU39760-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMSDHir_FWD_CPLX-8648_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMSDHir_FWD_BSU39760-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MNLpts_FWD_CPLX000-56_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MNNH_FWD_BSU12340-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MNabc_FWD_CPLX8J2-66_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MNt2_FWD_BSU04360-MONOMER_s,0.0,3.490185011785749e-07,3.4171077047637085e-07,3.478224484859872e-07,3.6927398367222474e-07,3.4766032070912415e-07,4.859969030486967e-07,3.480128515271433e-07,4.847852737832426e-07,3.4810032846823915e-07,3.4810032846823915e-07,3.4810032846823915e-07,3.490377472272674e-07,3.435144392522936e-07,3.500439806118095e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOBDabc_FWD_CPLX000-57_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOHMT_FWD_BSU22430-MONOMER_s,0.0,0.0,0.0,0.0,6.650496088079683e-19,0.0,0.0,0.0,0.0,6.72233556563424e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOPSabc_FWD_CPLX8J2-74_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPL_FWD_BSU34570-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSO3abc_FWD_CPLX8J2-74_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTAN_FWD_BSU27270-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTHFC_REV_BSU24310-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTHFC_FWD_BSU24310-MONOMER_s,0.0013019085402629356,0.00044175982634897537,0.0004317225446327307,0.0004376756123925801,0.0004418554050260267,0.00044099296115706835,0.00017628104802822444,0.000440870347958981,0.00017533377918347505,0.0004409351912533106,0.0004409351912533106,0.0004409351912533106,0.00044088342629095906,0.002133365442329362,0.0004396286203261388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTHFD_REV_BSU24310-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTHFD_FWD_BSU24310-MONOMER_s,0.0013019085402629356,0.00044175982634897537,0.0004317225446327307,0.0004376756123925801,0.0004418554050260267,0.00044099296115706835,0.00017628104802822444,0.000440870347958981,0.00017533377918347505,0.0004409351912533106,0.0004409351912533106,0.0004409351912533106,0.00044088342629095906,0.002133365442329362,0.0004396286203261388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTHFR3_FWD_BSU11010-MONOMER_mod_zn2_mod_cbl1_s,0.02405201697447177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTRI_REV_BSU13550-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTRI_FWD_BSU13550-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTRK_FWD_BSU13560-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACt_FWD_CPLX_dummy_s,7.36393662775177e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADH4_FWD_BSU12290-MONOMER_mod_mg2_mod_fad_mod_cu_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADH4_FWD_BSU32100-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADH4_FWD_BSU32200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADK_FWD_BSU11610-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADK1_FWD_BSU11610-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADK2_FWD_BSU11610-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADK3_FWD_BSU11610-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADK4_FWD_BSU11610-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADK5_FWD_BSU11610-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADS1_FWD_CPLX8J2-40_s,7.36393662775177e-08,1.129067213084607e-08,1.074322305802136e-08,1.0818416357006965e-08,9.086120765439952e-10,1.0969086999900464e-08,7.248164135278414e-09,1.0810758047243604e-08,7.210011617487486e-09,1.0823263376870487e-08,1.0823263376870487e-08,1.0823263376870487e-08,1.0800538321409696e-08,1.034686176755361e-08,8.376256186534256e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADS1_FWD_BSU03130-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAabcO_FWD_CPLX8J2-78_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU09680-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU31630-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU33420-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU09850-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU31620-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU31600-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU31650-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU11640-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU31660-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU31640-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU31610-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAPRT_REV_BSU31750-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAPRT_FWD_BSU31750-MONOMER_s,7.36393662775177e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK1_REV_BSU22730-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK1_FWD_BSU22730-MONOMER_mod_mn2_s,0.9693303665423487,0.036701599590329606,0.03586887601887583,0.03621543071916983,0.03688567663207181,0.03869362161140053,0.013622059675293712,0.03663751634995831,0.01353133419529843,0.0366426305952521,0.0366426305952521,0.0366426305952521,0.036275340192252925,0.10116464132634842,0.03657524624078407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK2_REV_BSU22730-MONOMER_mod_mn2_s,0.0,0.013746704487838478,0.00859486579001394,0.008670444259701197,0.0,0.010332670068098605,0.015572656117352332,0.008448647672154185,0.015505862455177705,0.008697551043194302,0.008697551043194298,0.008697551043194302,0.008689627142920568,0.012691691283107152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK2_FWD_BSU22730-MONOMER_mod_mn2_s,0.06348304241985338,0.0,0.0,0.0,0.08089209510771447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017391914101646425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
