,leu__L_e,lys__L_e,met__L_e,phe__L_e,crn_e,btd_RR_e,4abut_e,gly_e,ile__L_e,val__L_e,for_e,ac_e,acac_e,arab__L_e,acgam_e,glcr_e,succ_e,gal_e,asp__L_e,pro__L_e,ala__D_e,tre_e,man_e,galt_e,ser__D_e,sbt__D_e,glyc_e,glcur_e,glcn__D_e,glyc3p_e,xyl__D_e,lac__L_e,mnl_e,glu__L_e,g6p_e,mal__L_e,rib__D_e,rmn_e,fru_e,glc__D_e,malt_e,melib_e,thymd_e,asn__L_e,akg_e,sucr_e,uri_e,gln__L_e,g1p_e,f6p_e,mbdg_e,malttr_e,dad_2_e,adn_e,cit_e,fum_e,ppa_e,galctr__D_e,glyclt_e,glx_e,cellb_e,ins_e,ser__L_e,thr__L_e,ala__L_e,acmana_e,mal__D_e,pyr_e,galur_e,dextrin_e,glycogen_e,acnam_e,arab__D_e,abt__L_e,arbt_e,drib_e,pala_e,raffin_e,salcn_e,srb__L_e,gam_e,orn__L_e,dha_e,gly_asp__L_e,gly_glu__L_e,gly_pro__L_e
NH4t,0,0,0,0,0,1.1825058407256996e-10,-973.9036973214725,-973.9036973200385,-973.903697324373,-973.903697322709,6.723019064898999e-11,5.46260835426861e-11,-1.3884607886087976e-10,5.0,-973.9036973243435,5.0,5.0,5.0,-973.9036973226786,-973.9036973242657,-973.9036973200748,5.0,5.0,5.0,-973.9036973235374,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,-973.9036973264693,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,-1973.9036973216641,5.0,5.0,5.0,-1973.9036973210116,5.0,5.0,5.0,5.0,-4973.903697321095,-4973.903697320645,5.0,5.0,5.0,5.0,5.0,5.0,5.0,-3973.9036973254783,-973.9036973227894,-973.9036973228073,-973.9036973245413,-973.9036973242976,5.0,5.0,5.0,5.0,5.0,-973.9036973221044,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,-973.9036973229535,-1973.9036973204932,5.0,0,0,0
NMNHYD,0,0,0,0,0,-0.0,1.1249656330721176e-22,-0.0,-0.0,-0.0,-0.0,-2.7993496938175973e-11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.618915179919496e-25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-9.04728794979874e-26,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0,0
NMNAT,0,0,0,0,0,0.0,-1.1249656330721176e-22,0.0,0.0,0.0,0.0,2.7993496938175973e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.618915179919496e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.04728794979874e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
NNAM,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7993496938175973e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
NNATr,0,0,0,0,0,3.17072766610298e-12,0.05640525784774819,0.05640525780889368,0.05640525779589208,0.05640525780211197,0.0,-2.833388056195214e-11,-1.3760927672578125e-12,0.01080713588296874,0.05640525779720762,0.010807135928483874,0.010807135929641092,0.010807135879460347,0.05640525780366058,0.056405257794748594,0.05640525781207225,0.010807135928533124,0.0108071359272784,0.010807135882350778,0.05640525779991297,0.010807135998230724,0.010807135968716216,0.010807136000634047,0.01080713596602942,0.01080713588337152,0.010807135885039964,0.010807135880194914,0.010807135880177156,0.05640525779615112,0.0108071358801921,0.01080713587840795,0.010807135879296142,0.010807135899564061,0.010807135879669295,0.010807135826207421,0.010807135878895202,0.010807135878895695,0.010870004688352563,0.05640525780387782,0.010807135963833262,0.01080713588283821,0.01114659400364291,0.05640525780510843,0.01080713588330248,0.01080713588330248,0.010807135883301625,0.010807135885154123,0.056405257762644045,0.05640525780863354,0.010807135880089793,0.010807135884267367,0.010807135881249957,0.01080713588683319,0.010807135883611346,0.010807135883952143,0.010807135881077307,0.05640525779329067,0.05640525777679465,0.05640525780260936,0.056405257796583806,0.05640525779765043,0.010807135881309953,0.010807135881724673,0.010807135970956746,0.010807135881677784,0.010807135882626908,0.05640525780299175,0.010807135881265202,0.010807135880418275,0.010807135880548737,0.010807135884045303,0.010807135881763942,0.010807135882988962,0.010807135880548737,0.010807135966513852,0.05640525780760059,0.05640525780522146,0.010807135928902327,0,0,0
NNDPR,0,0,0,0,0,3.17072766610298e-12,0.05640525784774819,0.05640525780889368,0.05640525779589208,0.05640525780211197,0.0,-3.403836237761668e-13,-1.3760927672578125e-12,0.01080713588296874,0.05640525779720762,0.010807135928483874,0.010807135929641092,0.010807135879460347,0.05640525780366058,0.056405257794748594,0.05640525781207225,0.010807135928533124,0.0108071359272784,0.010807135882350778,0.05640525779991297,0.010807135998230724,0.010807135968716216,0.010807136000634047,0.01080713596602942,0.01080713588337152,0.010807135885039964,0.010807135880194914,0.010807135880177156,0.05640525779615112,0.0108071358801921,0.01080713587840795,0.010807135879296142,0.010807135899564061,0.010807135879669295,0.010807135826207421,0.010807135878895202,0.010807135878895695,0.010870004688352563,0.05640525780387782,0.010807135963833262,0.01080713588283821,0.01114659400364291,0.05640525780510843,0.01080713588330248,0.01080713588330248,0.010807135883301625,0.010807135885154123,0.056405257762644045,0.05640525780863354,0.010807135880089793,0.010807135884267367,0.010807135881249957,0.01080713588683319,0.010807135883611346,0.010807135883952143,0.010807135881077307,0.05640525779329067,0.05640525777679465,0.05640525780260936,0.056405257796583806,0.05640525779765043,0.010807135881309953,0.010807135881724673,0.010807135970956746,0.010807135881677784,0.010807135882626908,0.05640525780299175,0.010807135881265202,0.010807135880418275,0.010807135880548737,0.010807135884045303,0.010807135881763942,0.010807135882988962,0.010807135880548737,0.010807135966513852,0.05640525780760059,0.05640525780522146,0.010807135928902327,0,0,0
NO2t2r,0,0,0,0,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
NO2t3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
NO3t2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
NPHS,0,0,0,0,0,8.540919833807624e-15,0.0008665703232421221,0.0008665703232730847,0.0008665703230812528,0.0008665703232219917,-6.30389427688135e-15,3.837746439010429e-14,-1.066168898527513e-14,0.00016603316071789253,0.0008665703230801569,0.0001660331607133634,0.00016603316073560853,0.0001660331602312751,0.0008665703232040278,0.0008665703230671798,0.000866570323057711,0.00016603316072384095,0.0001660331599909993,0.00016603316073469013,0.0008665703231355974,0.00016603316071249176,0.00016603316071934365,0.0001660331607489519,0.00016603316136866228,0.00016603316073913392,0.00016603315965359042,0.00016603316098588822,0.00016603316068329466,0.0008665703237577391,0.00016603316068329114,0.00016603316086474652,0.0001660331606834991,0.00016603316125345306,0.00016603316154465965,0.0001660331614747362,0.00016603316067366437,0.00016603316067367193,0.0001669990324129698,0.0008665703231944968,0.00016603316065495074,0.00016603316070499586,0.00017124835414860694,0.0008665703228514238,0.00016603316073805557,0.00016603316073805557,0.00016603316073805516,0.00016603316077700337,0.0008665703232874432,0.0008665703232728408,0.00016603316068833124,0.00016603316054871115,0.00016603315958958222,0.00016603316077974675,0.0001660331607385352,0.00016603316076871857,0.00016603316070736278,0.0008665703230312394,0.0008665703228368879,0.0008665703231735041,0.0008665703230848862,0.0008665703226504829,0.000166033160359673,0.0001660331605558218,0.00016603316075117284,0.00016603315980940605,0.00016603316149353637,0.0008665703231800567,0.0001660331607062635,0.00016603316034689757,0.00016603316034899458,0.00016603315963624647,0.00016603316070051602,0.0001660331607062565,0.00016603316034899458,0.0001660331606796197,0.0008665703236075645,0.000866570323761947,0.0001660331607200116,0,0,0
NTD1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4105993990031465e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
NTD10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
NTD2,0,0,0,0,0,-3.00391311257285e-11,0.07546654710042963,0.07546654711394535,0.07459997679788898,0.07546654715863046,0.0,0.0,0.0,1.2924697071141057e-26,-3.4129278203481855e-26,0.014293208121428291,0.014459241234738858,-0.0,0.07546654713165903,0.0,0.07546654711527104,0.014459241283054047,0.0,0.014459241283998735,0.0005961743546132657,0.0,0.014293208121997709,0.01429320807515131,0.0,0.01429320812364642,0.014459241236231752,0.014459241230923637,0.0,0.07546654712094522,0.0,0.014459241227662538,0.0,0.014459241142962079,0.014459241230439478,0.014459241225403761,0.01429320801669247,0.01429320801669312,0.0,0.07546654713082901,0.01445924117886766,0.0,0.0,0.07459997677559742,0.014459241234952252,0.014459241234952252,0.01445924123495115,0.014459241238344175,0.07546654713892338,0.0,0.014459241230621027,0.014459241186547529,0.014459241230673417,0.01445924118924412,0.014459241234993123,0.01445924123566831,-2.0679515313825692e-24,-0.0,0.07546654712904681,0.07459997684191463,0.07459997684954679,3.0373038117181485e-25,0.014459241231360035,0.014293208071827102,0.014459241273723734,0.0,0.014459241235124098,0.0,-0.0,0.0,0.0,0.014293208075122875,0.0,-0.0,0.0,0.014293208118517801,-7.768954630106195e-25,0.0745999768095884,0.014293208123113021,0,0,0
NTD3,0,0,0,0,0,0.0,0.0,0.0,7.270142102516845e-27,0.0,0.0,0.0,3.2255216518105525e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.010693534246910275,0.0,0.0,-0.0,5.732103151051059e-24,-3.439585008057414e-24,-0.0,0.01429320807098164,-0.0,1.719792504028707e-23,0.0,0.0,0.0,-0.0,0,0,0
NTD4,0,0,0,0,0,2.6857927466125953e-11,0.0,0.0,0.0,0.0,-5.426799813770903e-13,8.06612311389503e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07459997684496329,0.0,0.0,0.0,0.0,0.07400380244795081,0.014293208072012589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07400380243910167,0.0,1.0652777664104543e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07400380248630889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,0
NTD5,0,0,0,0,0,0.0,0.0008665703232421221,0.0008665703232730847,0.0008665703230812528,0.0008665703232219917,0.0,6.488590128857036e-13,9.178271280762737e-13,0.00016603316071789253,0.0008665703230801569,0.0001660331607133634,0.00016603316073560853,0.0001660331602312751,0.0008665703232040278,0.0,0.000866570323057711,0.00016603316072384095,0.0001660331599909993,0.00016603316073469013,0.0,0.0,0.00016603316071934365,0.0001660331607489519,0.00016603316136866228,0.00016603316073913392,0.00016603315965359042,0.00016603316098588822,0.00016603316068329466,0.0008665703237577391,0.00016603316068329114,0.00016603316086474652,0.0001660331606834991,0.00016603316125345306,0.00016603316154465965,0.0001660331614747362,0.00016603316067366437,0.00016603316067367193,0.0,0.0008665703231944968,0.00016603316065495074,0.00016603316070499586,0.00017124835414860694,0.0008665703228514238,0.00016603316073805557,0.00016603316073805557,0.00016603316073805516,0.00016603316077700337,0.0008665703232874432,0.0008665703232728408,0.00016603316068833124,0.00016603316054871115,0.00016603315958958222,0.00016603316077974675,0.0001660331607385352,0.00016603316076871857,0.00016603316070736278,0.0,0.0008665703228368879,0.0,0.0,0.0008665703226504829,0.000166033160359673,0.0001660331605558218,0.00016603316075117284,0.00016603315980940605,0.00016603316149353637,0.0,0.0,0.00016603316034689757,0.00016603316034899458,-0.0,0.00016603316070051602,0.0,0.00016603316034899458,0.0001660331606796197,0.0008665703236075645,0.000866570323761947,0.0,0,0,0
NTD6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1.6714583572270847e-11,0.0,-4.840687369968118e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.827229048432567e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
NTD7,0,0,0,0,0,0.0,0.07487037286571052,0.07487037276957859,0.07487037276631245,0.07487037285399585,0.0,1.634317711961697e-12,0.0,2.5849394142282115e-26,0.0,0.01434501540099174,0.014345015402915832,0.0,0.07487037277785628,0.0,0.074870372821555,-0.0,0.0,0.014345015402834815,0.0,0.0,0.014345015401463025,0.014345015404070268,-1.996637765993491e-27,0.01434501540321794,0.0,0.014345015409551045,0.0,0.07487037280025166,0.0,0.014345015406399706,0.0,0.014345015411543082,0.014345015408504332,0.0,-1.0339757656912846e-25,-1.0339757656912846e-25,0.014428465278135847,0.07487037281073655,0.014345015397245876,6.462348535570529e-27,0.0,0.07487037281257951,0.0,0.0,0.0,6.200002980777966e-27,0.0,0.0,0.014345015440930751,0.014345015414973171,0.01434501541068556,0.014345015406729824,0.014345015403167051,0.01434501541453087,0.0,0.0,0.07487037276927565,0.0740038024513994,0.07400380243591215,0.0,0.014345015410705077,0.014345015411447245,0.014345015405839935,0.0,0.0,0.0,0.0,0.0,0.0,0.014178982255118718,0.0,0.0,0.0,-0.0,-1.1632227364026952e-25,0.0,0.01417898224084562,0,0,0
NTD8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.973385900812691e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
NTD9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
NTR3B,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
NTRIR2x,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
O2t,0,0,0,0,0,5500.000000000476,4375.890023093695,1375.8900230875295,7375.890023113081,5875.890023101805,500.00000000014126,2000.0000000001987,3999.9999999991965,4976.220773792087,7875.8900231125235,4476.220773791252,3476.220773789713,5976.220773795,2875.890023098757,5375.890023114445,2875.8900230838663,11976.220773791405,5976.220773795666,6476.220430176199,2375.8900231069842,6476.220430177459,3476.220773791239,4976.220430174374,5476.220773793567,3476.2207737902722,4976.220430174429,2976.220773795031,6476.220773795728,4375.890023118075,5976.220773795727,2976.220773798614,4976.220773795476,6476.220773792148,5976.220773794587,5976.220773792165,11976.220773795925,11976.220773795925,5476.14061531979,2875.8900230978375,3976.2207737972717,11976.220773793197,4975.670171099708,4375.890023095024,5976.2207737898425,5976.220773789843,5976.2207737898425,17976.22077378602,7875.890023089506,7375.890023089176,4476.220773794804,2976.220773788773,3476.2207737930303,4476.220773785846,1476.2207737892313,976.2207737894461,11976.22077379298,7375.890023119434,2375.8900231023467,3875.890023102463,2875.890023113021,7875.890023111927,2976.22077379367,2476.2207737929994,4976.220773788151,11976.22077379252,5976.220773791135,10375.890023099962,4976.22077379289,5476.220773794877,5976.220773794402,5476.220773788524,11976.220773794274,17976.220773793215,5976.220773794402,5976.22077379446,5875.890023104908,5375.89002309347,2976.2207737911776,0,0,0
OCBT_1,0,0,0,0,0,0.0,0.62882056527265,0.6288205652950905,0.6288205651559162,0.628820565218146,-4.5743758542026876e-12,-5.469383620512497e-12,-7.73657845706845e-12,0.12048077712379072,0.6288205651551212,0.12048077712050419,0.12048077713665145,0.12048077710066966,0.6288205652449799,0.6288205651456619,0.6288205653289256,0.12048077712810715,0.12048077709130732,0.12048077713597978,0.6288205651953237,0.1204807771198717,0.1204807771248812,0.12048077714632874,0.12048077710104611,0.12048077713920154,0.12048077715835598,0.12048077710238242,0.12048077709868502,0.6288205651500034,0.12048077709868246,0.12048077707591497,0.12048077709883336,0.12048077711911312,0.12048077709359127,0.1204807771234883,0.12048077709169688,0.12048077709170237,0.12118165502024,0.6288205652380637,0.1204807770781192,0.12048077711443236,0.12426514498540699,0.6288205652535422,0.12048077713842957,0.12048077713842957,0.12048077713842026,0.12048077716669257,0.6288205653055097,0.6288205652949136,0.12048077710233979,0.1204807771479217,0.12048077711191096,0.12048077716867636,0.12048077713876991,0.12048077714420692,0.12048077711616853,0.6288205651195973,0.6288205652260555,0.6288205652228306,0.6288205651585257,0.6288205651732881,0.12048077711133942,0.12048077711830818,0.12048077714794557,0.12048077712452232,0.12048077713350998,0.6288205652275852,0.12048077711535221,0.12048077710175169,0.12048077710326033,0.12048077714608903,0.12048077711118158,0.1204807771153471,0.12048077710326033,0.12048077709601832,0.6288205652078223,0.6288205652545334,0.12048077712532843,0,0,0
OCOAT1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.685202688288633e-25,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
OIVD1r,0,0,0,0,0,-1.5558655258978903e-11,0.18929023331452047,0.18929023332127556,0.18929023327938083,0.18929023329811345,-0.0,-3.877409121342317e-25,7.040264914197509e-11,0.03626763447500912,0.18929023327914143,0.036267634474019796,0.03626763447888051,0.03626763446804912,0.1892902333061911,0.18929023327629396,0.1892902333314608,0.03626763447630847,0.03626763446523083,0.036267634478678326,0.1892902332912434,0.0362676344738294,0.03626763447533739,0.03626763448179361,0.03626763446816245,0.036267634479648155,0.036267634485414105,0.0362676344685647,0.036267634467451695,0.18929023327760083,0.036267634467450925,0.036267634460597366,0.03626763446749635,0.03626763447360105,0.03626763446591836,0.036267634474918084,0.0362676344653481,0.03626763446534975,0.03647861571174134,0.18929023330410918,0.036267634461260884,0.03626763447219203,0.03740682093778442,0.1892902333087686,0.03626763447941577,0.03626763447941577,0.036267634479412975,0.036267634487923625,0.189290233324412,0.18929023332122233,0.03626763446855187,0.03626763448227313,0.036267634471433025,0.036267634488520786,0.03626763447951823,0.036267634481154894,0.036267634472714666,0.18929023326844785,0.18929023330049438,0.18929023329952363,0.18929023328016625,0.18929023328461014,0.03626763447126098,0.03626763447335874,0.03626763448228032,0.03626763447522935,0.03626763447793485,0.1892902333009549,0.036267634472468925,0.036267634468374846,0.036267634468828976,0.036267634481721454,0.036267634471213464,0.0362676344724674,0.036267634468828976,0.036267634466648956,0.18929023329500572,0.18929023330906697,0.03626763447547201,0,0,0
OIVD2,0,0,0,0,0,-0.0,0.04206449629211566,0.0420644962936168,0.04206449628430685,997.6827942135978,-8.490347727156603e-12,7.431700815906108e-26,1.2294370335095202e-11,0.008059474327561577,0.04206449628425365,0.008059474327472805,0.008059474328640114,0.008059474326233138,0.04206449629026469,0.042064496283505275,0.04206449629581876,0.00805947432806855,0.008059474325606853,0.008059474328595183,0.04206449628734333,0.008059474327357822,0.00805947432826035,0.008059474329338116,0.008059474326043793,0.008059474328417509,0.008059474329864634,0.008059474326347712,0.008059474326100378,0.0420644962839113,0.008059474326100206,0.008059474324577192,0.0080594743261103,0.008059474327325249,0.008059474325759637,0.008059474327759575,0.008059474325632912,0.00805947432563328,0.008106359047086623,0.042064496289802036,0.008059474324498437,0.008059474327153785,0.008312626875306465,0.042064496290837465,0.008059474328824614,0.008059474328824614,0.008059474328374281,0.008059474329137657,0.04206449629431378,0.04206449629622269,0.00805947432634486,0.008059474329577578,0.008059474326965523,0.008059474330627852,0.00805947432878176,0.008059474329145395,0.008059474327208088,0.04206449628192225,0.04206449628892918,0.042064496288783025,0.04206449628484927,0.042064496285644175,0.00805947432678119,0.00805947432736109,0.008059474329324419,0.008059474327605698,0.008059474328679523,0.042064496290399406,0.008059474327123475,0.00805947432633823,0.008059474326624972,0.008059474329583823,0.008059474327574836,0.008059474327942111,0.008059474326624972,0.008059474325770371,0.04206449628730207,0.04206449629090377,0.008059474327811776,0,0,0
