,flux
transcription_TU8J2_613_from_BSU25200-MONOMER,0.0
transcription_TU8J2_613_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_615_from_BSU25200-MONOMER,8.596688189553373e-11
transcription_TU8J2_615_from_BSU25200-MONOMER_s,1.957915633500195e-11
transcription_TU8J2_620_from_BSU25200-MONOMER,8.129475260383272e-08
transcription_TU8J2_620_from_BSU25200-MONOMER_s,1.6886622587547064e-08
transcription_TU8J2_622_from_BSU25200-MONOMER,1.6313696045264287e-10
transcription_TU8J2_622_from_BSU25200-MONOMER_s,2.5802104339762754e-11
transcription_TU8J2_624_from_BSU25200-MONOMER,2.7538474496374718e-17
transcription_TU8J2_624_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_626_from_BSU25200-MONOMER,0.0
transcription_TU8J2_629_from_BSU25200-MONOMER,1.842271786716179e-13
transcription_TU8J2_629_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_631_from_BSU04730-MONOMER,0.0
transcription_TU8J2_631_from_BSU04730-MONOMER_s,0.0
transcription_TU8J2_635_from_BSU25200-MONOMER,0.0
transcription_TU8J2_638_from_BSU25200-MONOMER,0.0
transcription_TU8J2_638_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_639_from_BSU34200-MONOMER,0.0
transcription_TU8J2_640_from_BSU15330-MONOMER,0.0
transcription_TU8J2_640_from_BSU15330-MONOMER_s,0.0
transcription_TU8J2_641_from_BSU25200-MONOMER,0.0
transcription_TU8J2_643_from_BSU25200-MONOMER,0.0
transcription_TU8J2_643_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_646_from_BSU25200-MONOMER,0.0
transcription_TU8J2_648_from_MONOMER8J2-6,0.0
transcription_TU8J2_648_from_MONOMER8J2-6_s,0.0
transcription_TU8J2_650_from_MONOMER8J2-6,0.0
transcription_TU8J2_650_from_MONOMER8J2-6_s,0.0
transcription_TU8J2_653_from_BSU25200-MONOMER,0.0
transcription_TU8J2_653_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_656_from_BSU25200-MONOMER,0.0
transcription_TU8J2_656_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_659_from_BSU04730-MONOMER,6.2333088963967734e-15
transcription_TU8J2_659_from_BSU04730-MONOMER_s,1.2947887955081774e-15
transcription_TU8J2_661_from_BSU25200-MONOMER,0.0
transcription_TU8J2_661_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_664_from_BSU15320-MONOMER,0.0
transcription_TU8J2_664_from_BSU15320-MONOMER_s,0.0
transcription_TU8J2_665_from_BSU25200-MONOMER,0.0
transcription_TU8J2_668_from_BSU04730-MONOMER,0.0
transcription_TU8J2_675_from_BSU15320-MONOMER,8.986617435314505e-06
transcription_TU8J2_675_from_BSU15320-MONOMER_s,0.0
transcription_TU8J2_676_from_BSU25200-MONOMER,0.0
transcription_TU8J2_676_from_BSU25200-MONOMER_s,3.3802499445045714e-10
transcription_TU8J2_677_from_BSU25200-MONOMER,8.964389306068528e-10
transcription_TU8J2_677_from_BSU25200-MONOMER_s,1.6401310081477025e-12
transcription_TU8J2_683_from_BSU15320-MONOMER,0.0
transcription_TU8J2_683_from_BSU15320-MONOMER_s,0.0
transcription_TU8J2_686_from_BSU34200-MONOMER,0.0
transcription_TU8J2_686_from_BSU34200-MONOMER_s,5.0613368153009627e-11
transcription_TU8J2_690_from_BSU25200-MONOMER,0.0
transcription_TU8J2_690_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_691_from_BSU25200-MONOMER,0.0
transcription_TU8J2_691_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_692_from_BSU25200-MONOMER,5.624461020011384e-15
transcription_TU8J2_692_from_BSU25200-MONOMER_s,1.0897749370807043e-15
transcription_TU8J2_696_from_BSU25200-MONOMER,0.0
transcription_TU8J2_696_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_697_from_BSU25200-MONOMER,0.0
transcription_TU8J2_697_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_69_from_BSU23450-MONOMER,0.0
transcription_TU8J2_69_from_BSU23450-MONOMER_s,8.197313270722215e-10
transcription_TU8J2_705_from_BSU25200-MONOMER,0.0
transcription_TU8J2_705_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_708_from_BSU25200-MONOMER,0.0
transcription_TU8J2_708_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_709_from_BSU15330-MONOMER,0.0
transcription_TU8J2_709_from_BSU15330-MONOMER_s,0.0
transcription_TU8J2_718_from_BSU23100-MONOMER,0.0
transcription_TU8J2_718_from_BSU23100-MONOMER_s,3.81160921547837e-14
transcription_TU8J2_719_from_BSU25200-MONOMER,4.132422882076703e-10
transcription_TU8J2_719_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_720_from_BSU25200-MONOMER,6.134804266572124e-10
transcription_TU8J2_720_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_721_from_BSU25200-MONOMER,1.8154978518370898e-08
transcription_TU8J2_721_from_BSU25200-MONOMER_s,8.499598482907613e-11
transcription_TU8J2_726_from_BSU25200-MONOMER,1.6011727865372e-13
transcription_TU8J2_726_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_727_from_BSU25200-MONOMER,2.893224518685391e-10
transcription_TU8J2_727_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_728_from_BSU25200-MONOMER,2.0943675655798552e-06
transcription_TU8J2_734_from_BSU25200-MONOMER,0.0
transcription_TU8J2_734_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_736_from_BSU25200-MONOMER,0.0
transcription_TU8J2_736_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_744_from_BSU25200-MONOMER,3.4549431465021955e-10
transcription_TU8J2_744_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_746_from_BSU25200-MONOMER,5.730046459342357e-10
transcription_TU8J2_746_from_BSU25200-MONOMER_s,1.4022454679383193e-10
transcription_TU8J2_752_from_BSU25200-MONOMER,0.0
transcription_TU8J2_752_from_BSU25200-MONOMER_s,1.1292744361478348e-10
transcription_TU8J2_756_from_BSU25200-MONOMER,0.0
transcription_TU8J2_756_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_759_from_BSU25200-MONOMER,0.0
transcription_TU8J2_759_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_762_from_BSU25200-MONOMER,0.0
transcription_TU8J2_763_from_BSU25200-MONOMER,0.0
transcription_TU8J2_763_from_BSU25200-MONOMER_s,3.597406383201323e-08
transcription_TU8J2_777_from_MONOMER8J2-6,8.0642058777218e-11
transcription_TU8J2_777_from_MONOMER8J2-6_s,0.0
transcription_TU8J2_785_from_BSU25200-MONOMER,0.0
transcription_TU8J2_785_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_787_from_BSU15320-MONOMER,0.0
transcription_TU8J2_787_from_BSU15320-MONOMER_s,0.0
transcription_TU8J2_789_from_BSU25200-MONOMER,0.0
transcription_TU8J2_792_from_BSU25200-MONOMER,5.8065381464137075e-09
transcription_TU8J2_792_from_BSU25200-MONOMER_s,3.0809556771133824e-10
transcription_TU8J2_799_from_BSU25200-MONOMER,4.878175763239442e-10
transcription_TU8J2_799_from_BSU25200-MONOMER_s,4.329317447292227e-15
transcription_TU8J2_805_from_BSU25200-MONOMER,0.0
transcription_TU8J2_805_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_809_from_BSU25200-MONOMER,1.5317262195109772e-09
transcription_TU8J2_809_from_BSU25200-MONOMER_s,8.573071669947695e-12
transcription_TU8J2_811_from_MONOMER8J2-6,0.0
transcription_TU8J2_811_from_MONOMER8J2-6_s,0.0
transcription_TU8J2_818_from_MONOMER8J2-6,1.0749017390646955e-09
transcription_TU8J2_818_from_MONOMER8J2-6_s,0.0
transcription_TU8J2_821_from_BSU25200-MONOMER,8.145923168609146e-12
transcription_TU8J2_821_from_BSU25200-MONOMER_s,1.51079880270273e-12
transcription_TU8J2_822_from_BSU16470-MONOMER,0.0
transcription_TU8J2_822_from_BSU16470-MONOMER_s,0.0
transcription_TU8J2_826_from_BSU25200-MONOMER,1.0756642261938387e-10
transcription_TU8J2_826_from_BSU25200-MONOMER_s,3.597406383201323e-08
transcription_TU8J2_827_from_BSU25200-MONOMER,8.129475260383272e-08
transcription_TU8J2_827_from_BSU25200-MONOMER_s,1.6886622587547064e-08
transcription_TU8J2_828_from_BSU25200-MONOMER,1.3832848958470615e-09
transcription_TU8J2_828_from_BSU25200-MONOMER_s,2.660886910055313e-10
transcription_TU8J2_830_from_BSU25200-MONOMER,0.0
transcription_TU8J2_830_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_832_from_BSU25200-MONOMER,4.198871609149037e-11
transcription_TU8J2_832_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_833_from_BSU25200-MONOMER,1.3482798814634576e-09
transcription_TU8J2_833_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_834_from_BSU25200-MONOMER,1.3502856729293e-08
transcription_TU8J2_834_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_836_from_BSU25200-MONOMER,4.6019247864922835e-10
transcription_TU8J2_836_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_838_from_BSU25200-MONOMER,6.2333088963967734e-15
transcription_TU8J2_838_from_BSU25200-MONOMER_s,1.2947887955081774e-15
transcription_TU8J2_843_from_BSU25200-MONOMER,1.2437265873123866e-06
transcription_TU8J2_843_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_844_from_BSU15320-MONOMER,0.0
transcription_TU8J2_844_from_BSU15320-MONOMER_s,0.0
transcription_TU8J2_847_from_BSU14730-MONOMER,0.0
transcription_TU8J2_847_from_BSU14730-MONOMER_s,0.0
transcription_TU8J2_848_from_BSU25200-MONOMER,1.5428859715051652e-08
transcription_TU8J2_848_from_BSU25200-MONOMER_s,3.651135054196837e-08
transcription_TU8J2_852_from_BSU25200-MONOMER,0.0
transcription_TU8J2_852_from_BSU25200-MONOMER_s,1.2738266649862206e-13
transcription_TU8J2_864_from_BSU25200-MONOMER,0.0
transcription_TU8J2_865_from_BSU25200-MONOMER,0.0
transcription_TU8J2_875_from_BSU13450-MONOMER,0.0
transcription_TU8J2_875_from_BSU13450-MONOMER_s,0.0
transcription_TU8J2_878_from_BSU25200-MONOMER,0.0
transcription_TU8J2_878_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_883_from_BSU04730-MONOMER,0.0
transcription_TU8J2_883_from_BSU04730-MONOMER_s,0.0
transcription_TU8J2_884_from_BSU25200-MONOMER,0.0
transcription_TU8J2_884_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_885_from_BSU25200-MONOMER,4.624561956296777e-11
transcription_TU8J2_885_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_892_from_BSU25200-MONOMER,0.0
transcription_TU8J2_892_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_899_from_BSU25200-MONOMER,1.0756642261938387e-10
transcription_TU8J2_899_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_89_from_BSU25200-MONOMER,0.0
transcription_TU8J2_89_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_903_from_BSU25200-MONOMER,1.2873981480975543e-10
transcription_TU8J2_903_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_912_from_BSU25200-MONOMER,1.887755561475931e-10
transcription_TU8J2_912_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_914_from_BSU15320-MONOMER,5.0326049398648506e-11
transcription_TU8J2_914_from_BSU15320-MONOMER_s,0.0
transcription_TU8J2_91_from_BSU25200-MONOMER,0.0
transcription_TU8J2_91_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_92_from_BSU25200-MONOMER,0.0
transcription_TU8J2_92_from_BSU25200-MONOMER_s,3.3802499445045714e-10
transcription_TU8J2_931_from_BSU25200-MONOMER,0.0
transcription_TU8J2_931_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_934_from_BSU25200-MONOMER,0.0
transcription_TU8J2_936_from_BSU25200-MONOMER,0.0
transcription_TU8J2_936_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_941_from_BSU04730-MONOMER,0.0
transcription_TU8J2_941_from_BSU04730-MONOMER_s,1.384506427778923e-10
transcription_TU8J2_942_from_BSU09520-MONOMER,0.0
transcription_TU8J2_942_from_BSU09520-MONOMER_s,0.0
transcription_TU8J2_946_from_BSU25200-MONOMER,0.0
transcription_TU8J2_946_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_949_from_BSU25200-MONOMER,6.901165777003078e-14
transcription_TU8J2_949_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_953_from_BSU25200-MONOMER,0.0
transcription_TU8J2_953_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_954_from_BSU25200-MONOMER,0.0
transcription_TU8J2_954_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_964_from_BSU25200-MONOMER,6.440442513608359e-11
transcription_TU8J2_964_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_970_from_BSU25200-MONOMER,0.0
transcription_TU8J2_970_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_981_from_BSU25200-MONOMER,0.0
transcription_TU8J2_982_from_BSU25200-MONOMER,0.0
transcription_TU8J2_98_from_BSU25200-MONOMER,2.0684922410894076e-08
transcription_TU8J2_995_from_BSU25200-MONOMER,0.0
transcription_TU8J2_995_from_BSU25200-MONOMER_s,0.0
transcription_TU8J2_998_from_BSU34200-MONOMER,0.0
transcription_TU8J2_998_from_BSU34200-MONOMER_s,0.0
transcription_TU_BSU00270,0.0
transcription_TU_BSU00270_s,0.0
transcription_TU_BSU00280,3.8451539416179876e-11
transcription_TU_BSU00280_s,8.91189301708199e-12
transcription_TU_BSU00460,0.0
transcription_TU_BSU00460_s,0.0
transcription_TU_BSU00550,4.4416380298873237e-13
transcription_TU_BSU00550_s,1.1548307725487508e-13
transcription_TU_BSU00680,0.0
transcription_TU_BSU00680_s,0.0
transcription_TU_BSU00990,8.129475260383272e-08
transcription_TU_BSU00990_s,1.6886622587547064e-08
transcription_TU_BSU01000,1.3832848958470615e-09
transcription_TU_BSU01000_s,2.660886910055313e-10
transcription_TU_BSU01010,4.4416380298873237e-13
transcription_TU_BSU01010_s,1.1548307725487508e-13
transcription_TU_BSU01020,8.129475260383272e-08
transcription_TU_BSU01020_s,1.6886622587547064e-08
transcription_TU_BSU01030,8.129475260383272e-08
transcription_TU_BSU01030_s,1.6886622587547064e-08
transcription_TU_BSU01080,1.8971407707700635e-08
transcription_TU_BSU01080_s,2.2142138156306418e-09
transcription_TU_BSU01100,8.129475260383272e-08
transcription_TU_BSU01100_s,1.6886622587547064e-08
transcription_TU_BSU01110,8.129475260383272e-08
transcription_TU_BSU01110_s,1.6886622587547064e-08
transcription_TU_BSU01120,1.0578166892348518e-09
transcription_TU_BSU01120_s,2.198213191279555e-10
transcription_TU_BSU01130,1.0578166874039715e-09
transcription_TU_BSU01130_s,2.1982131878174252e-10
transcription_TU_BSU01150,8.129475260383272e-08
transcription_TU_BSU01150_s,1.6886622587547064e-08
transcription_TU_BSU01160,8.129475260383272e-08
transcription_TU_BSU01160_s,1.6886622587547064e-08
transcription_TU_BSU01170,8.129475260383272e-08
transcription_TU_BSU01170_s,1.6886622587547064e-08
transcription_TU_BSU01180,8.129475260383272e-08
transcription_TU_BSU01180_s,1.6886622587547064e-08
transcription_TU_BSU01190,8.129475260383272e-08
transcription_TU_BSU01190_s,1.6886622587547064e-08
transcription_TU_BSU01200,8.129475260383272e-08
transcription_TU_BSU01200_s,1.6886622587547064e-08
transcription_TU_BSU01210,8.129475260383272e-08
transcription_TU_BSU01210_s,1.6886622587547064e-08
transcription_TU_BSU01220,8.129475260383272e-08
transcription_TU_BSU01220_s,1.6886622587547064e-08
transcription_TU_BSU01230,8.129475260383272e-08
transcription_TU_BSU01230_s,1.6886622587547064e-08
transcription_TU_BSU01240,8.129475260383272e-08
transcription_TU_BSU01240_s,1.6886622587547064e-08
transcription_TU_BSU01250,8.129475260383272e-08
transcription_TU_BSU01250_s,1.6886622587547064e-08
transcription_TU_BSU01260,8.129475260383272e-08
transcription_TU_BSU01260_s,1.6886622587547064e-08
transcription_TU_BSU01270,8.129475260383272e-08
transcription_TU_BSU01270_s,1.6886622587547064e-08
transcription_TU_BSU01280,8.129475260383272e-08
transcription_TU_BSU01280_s,1.6886622587547064e-08
transcription_TU_BSU01290,8.129475260383272e-08
transcription_TU_BSU01290_s,1.6886622587547064e-08
transcription_TU_BSU01300,8.129475260383272e-08
transcription_TU_BSU01300_s,1.6886622587547064e-08
transcription_TU_BSU01310,8.129475260383272e-08
transcription_TU_BSU01310_s,1.6886622587547064e-08
transcription_TU_BSU01320,8.129475260383272e-08
transcription_TU_BSU01320_s,1.6886622587547064e-08
transcription_TU_BSU01330,8.129475260383272e-08
transcription_TU_BSU01330_s,1.6886622587547064e-08
transcription_TU_BSU01340,8.129475260383272e-08
transcription_TU_BSU01340_s,1.6886622587547064e-08
transcription_TU_BSU01350,8.129475260383272e-08
transcription_TU_BSU01350_s,1.6886622587547064e-08
transcription_TU_BSU01360,1.3832848958470615e-09
transcription_TU_BSU01360_s,2.660886910055313e-10
transcription_TU_BSU01370,2.337208345021001e-09
transcription_TU_BSU01370_s,3.498471123567875e-10
transcription_TU_BSU01380,2.1401558220910083e-13
transcription_TU_BSU01380_s,4.501110214288297e-14
transcription_TU_BSU01390,4.072961584304568e-12
transcription_TU_BSU01390_s,7.553994013513641e-13
transcription_TU_BSU01400,8.129475260383272e-08
transcription_TU_BSU01400_s,1.6886622587547064e-08
transcription_TU_BSU01410,8.129475260383272e-08
transcription_TU_BSU01410_s,1.6886622587547064e-08
transcription_TU_BSU01420,8.129475260383272e-08
transcription_TU_BSU01420_s,1.6886622587547064e-08
transcription_TU_BSU01430,1.8971407707700635e-08
transcription_TU_BSU01430_s,2.2142138156306418e-09
transcription_TU_BSU01440,8.129475260383272e-08
transcription_TU_BSU01440_s,1.6886622587547064e-08
transcription_TU_BSU01490,8.129475260383272e-08
transcription_TU_BSU01490_s,1.6886622587547064e-08
transcription_TU_BSU01500,8.129475260383272e-08
transcription_TU_BSU01500_s,1.6886622587547064e-08
transcription_TU_BSU01580,0.0
transcription_TU_BSU01680,0.0
transcription_TU_BSU02340,0.0
transcription_TU_BSU02400,0.0
transcription_TU_BSU02630,0.0
transcription_TU_BSU02630_s,0.0
transcription_TU_BSU02640,0.0
transcription_TU_BSU02640_s,0.0
transcription_TU_BSU03950,0.0
transcription_TU_BSU04560,4.105352224306178e-10
transcription_TU_BSU04560_s,0.0
transcription_TU_BSU04570,3.429663798383745e-10
transcription_TU_BSU04570_s,0.0
transcription_TU_BSU04620,0.0
transcription_TU_BSU04620_s,0.0
transcription_TU_BSU04640,1.2545066223250188e-10
transcription_TU_BSU04640_s,9.16788959610368e-11
transcription_TU_BSU05340,0.0
transcription_TU_BSU05900,0.0
transcription_TU_BSU05900_s,0.0
transcription_TU_BSU05980,0.0
transcription_TU_BSU05980_s,0.0
transcription_TU_BSU05990,0.0
transcription_TU_BSU05990_s,0.0
transcription_TU_BSU06170,0.0
transcription_TU_BSU06170_s,0.0
transcription_TU_BSU06670,1.1467136142051323e-10
transcription_TU_BSU06670_s,2.783533609844918e-11
transcription_TU_BSU06680,1.1467136142051323e-10
transcription_TU_BSU06680_s,2.783533609844918e-11
transcription_TU_BSU06690,1.1467136142051323e-10
transcription_TU_BSU06690_s,2.783533609844918e-11
transcription_TU_BSU06730,6.2333088963967734e-15
transcription_TU_BSU06730_s,1.2947887955081774e-15
transcription_TU_BSU06970,0.0
transcription_TU_BSU06980,0.0
transcription_TU_BSU06990,0.0
transcription_TU_BSU08710,0.0
transcription_TU_BSU08710_s,0.0
transcription_TU_BSU08790,0.0
transcription_TU_BSU08790_s,0.0
transcription_TU_BSU09240,0.0
transcription_TU_BSU09240_s,0.0
transcription_TU_BSU09310,0.0
transcription_TU_BSU09310_s,0.0
transcription_TU_BSU09570,4.700634387519458e-11
transcription_TU_BSU09570_s,7.434627848485758e-12
transcription_TU_BSU09680,0.0
transcription_TU_BSU09850,0.0
transcription_TU_BSU10020,2.126369783284429e-09
transcription_TU_BSU10020_s,0.0
transcription_TU_BSU10220,2.0961115860955765e-08
transcription_TU_BSU10360,0.0
transcription_TU_BSU10360_s,6.025400970596385e-11
transcription_TU_BSU10870,0.0
transcription_TU_BSU11610,0.0
transcription_TU_BSU11610_s,0.0
transcription_TU_BSU11640,0.0
transcription_TU_BSU12080,0.0
transcription_TU_BSU12080_s,0.0
transcription_TU_BSU12160,0.0
transcription_TU_BSU12160_s,0.0
transcription_TU_BSU13110,0.0
transcription_TU_BSU13110_s,0.0
transcription_TU_BSU13180,5.82062904699274e-11
transcription_TU_BSU13180_s,0.0
transcription_TU_BSU13730,0.0
transcription_TU_BSU13730_s,0.0
transcription_TU_BSU13960,0.0
transcription_TU_BSU13960_s,0.0
transcription_TU_BSU14000,3.467142531502614e-10
transcription_TU_BSU14000_s,0.0
transcription_TU_BSU14180,5.262989680772886e-10
transcription_TU_BSU14180_s,0.0
transcription_TU_BSU14190,1.261565538518862e-10
transcription_TU_BSU14190_s,0.0
transcription_TU_BSU14520,0.0
transcription_TU_BSU14520_s,0.0
transcription_TU_BSU14670,0.0
transcription_TU_BSU14670_s,0.0
transcription_TU_BSU14830,0.0
transcription_TU_BSU14830_s,0.0
transcription_TU_BSU15020,0.0
transcription_TU_BSU15020_s,0.0
transcription_TU_BSU15080,8.129475260383272e-08
transcription_TU_BSU15080_s,1.6886622587547064e-08
transcription_TU_BSU15350,0.0
transcription_TU_BSU15350_s,0.0
transcription_TU_BSU15430,7.206048513994762e-11
transcription_TU_BSU15430_s,1.254788033038053e-11
transcription_TU_BSU15680,3.88537887948856e-10
transcription_TU_BSU15680_s,7.049305142214364e-11
transcription_TU_BSU15690,1.8971407707700635e-08
transcription_TU_BSU15690_s,2.2142138156306418e-09
transcription_TU_BSU15700,0.0
transcription_TU_BSU15700_s,0.0
transcription_TU_BSU15720,4.072961584304568e-12
transcription_TU_BSU15720_s,7.553994013513641e-13
transcription_TU_BSU15730,4.072961584304568e-12
transcription_TU_BSU15730_s,7.553994013513641e-13
transcription_TU_BSU15750,6.2333088963967734e-15
transcription_TU_BSU15750_s,1.2947887955081774e-15
transcription_TU_BSU15790,4.534183205014851e-10
transcription_TU_BSU15790_s,3.4519682076359956e-15
transcription_TU_BSU15850,0.0
transcription_TU_BSU15850_s,0.0
transcription_TU_BSU15860,0.0
transcription_TU_BSU15860_s,0.0
transcription_TU_BSU15920,0.0
transcription_TU_BSU15920_s,0.0
transcription_TU_BSU16020,6.2333088963967734e-15
transcription_TU_BSU16020_s,1.2947887955081774e-15
transcription_TU_BSU16040,8.129475260383272e-08
transcription_TU_BSU16040_s,1.6886622587547064e-08
transcription_TU_BSU16490,8.129475260383272e-08
transcription_TU_BSU16490_s,1.6886622587547064e-08
transcription_TU_BSU16500,1.0578166892348518e-09
transcription_TU_BSU16500_s,2.198213191279555e-10
transcription_TU_BSU16510,0.0
transcription_TU_BSU16510_s,0.0
transcription_TU_BSU16520,4.072961584304568e-12
transcription_TU_BSU16520_s,7.553994013513641e-13
transcription_TU_BSU16530,0.0
transcription_TU_BSU16530_s,0.0
transcription_TU_BSU16540,0.0
transcription_TU_BSU16540_s,7.853624314641299e-11
transcription_TU_BSU16550,0.0
transcription_TU_BSU16550_s,0.0
transcription_TU_BSU16570,3.987802920657726e-11
transcription_TU_BSU16570_s,6.3675903563905225e-12
transcription_TU_BSU16670,6.647029103480559e-17
transcription_TU_BSU16670_s,0.0
transcription_TU_BSU16680,8.129475260383272e-08
transcription_TU_BSU16680_s,1.6886622587547064e-08
transcription_TU_BSU16690,5.615155622878456e-13
transcription_TU_BSU16690_s,1.0418915272951107e-13
transcription_TU_BSU16960,5.615155622878456e-13
transcription_TU_BSU16960_s,1.0418915272951107e-13
transcription_TU_BSU16990,0.0
transcription_TU_BSU16990_s,0.0
transcription_TU_BSU17000,0.0
transcription_TU_BSU17000_s,0.0
transcription_TU_BSU17660,0.0
transcription_TU_BSU17660_s,0.0
transcription_TU_BSU17710,0.0
transcription_TU_BSU17710_s,0.0
transcription_TU_BSU18480,0.0
transcription_TU_BSU18480_s,0.0
transcription_TU_BSU18540,0.0
transcription_TU_BSU18570,0.0
transcription_TU_BSU18570_s,0.0
transcription_TU_BSU19310,0.0
transcription_TU_BSU19310_s,0.0
transcription_TU_BSU19520,0.0
transcription_TU_BSU19630,1.0358310364065419e-14
transcription_TU_BSU19630_s,1.0358310364065419e-14
transcription_TU_BSU19690,0.0
transcription_TU_BSU19690_s,0.0
transcription_TU_BSU19710,0.0
transcription_TU_BSU19710_s,0.0
transcription_TU_BSU20020,0.0
transcription_TU_BSU20020_s,0.0
transcription_TU_BSU20250,0.0
transcription_TU_BSU20250_s,0.0
transcription_TU_BSU21690,0.0
transcription_TU_BSU21690_s,0.0
transcription_TU_BSU21810,1.2615699939689751e-11
transcription_TU_BSU21810_s,1.6617033732323407e-13
transcription_TU_BSU21820,0.0
transcription_TU_BSU21820_s,0.0
transcription_TU_BSU21900,0.0
transcription_TU_BSU21900_s,0.0
transcription_TU_BSU21920,0.0
transcription_TU_BSU21920_s,1.5490999106514675e-11
transcription_TU_BSU22130,0.0
transcription_TU_BSU22130_s,0.0
transcription_TU_BSU22140,0.0
transcription_TU_BSU22140_s,0.0
transcription_TU_BSU22360,3.995422636638379e-11
transcription_TU_BSU22360_s,1.0371823032264724e-11
transcription_TU_BSU22370,4.168903988838295e-09
transcription_TU_BSU22370_s,4.680625900574159e-11
transcription_TU_BSU22410,0.0
transcription_TU_BSU22410_s,0.0
transcription_TU_BSU22420,0.0
transcription_TU_BSU22420_s,0.0
transcription_TU_BSU22430,0.0
transcription_TU_BSU22430_s,0.0
transcription_TU_BSU22690,8.711313604726699e-11
transcription_TU_BSU22690_s,7.434627848485758e-12
transcription_TU_BSU22700,3.0876533516034406e-10
transcription_TU_BSU22700_s,0.0
transcription_TU_BSU22710,3.015829963447771e-10
transcription_TU_BSU22710_s,0.0
transcription_TU_BSU22730,1.2184581858005184e-08
transcription_TU_BSU22730_s,4.460775186286531e-09
transcription_TU_BSU22740,0.0
transcription_TU_BSU22740_s,0.0
transcription_TU_BSU22750,0.0
transcription_TU_BSU22750_s,0.0
transcription_TU_BSU22760,0.0
transcription_TU_BSU22760_s,0.0
transcription_TU_BSU22830,9.477407970463163e-11
transcription_TU_BSU22830_s,0.0
transcription_TU_BSU22870,0.0
transcription_TU_BSU22870_s,0.0
transcription_TU_BSU22880,8.129475260383272e-08
transcription_TU_BSU22880_s,1.6886622587547064e-08
transcription_TU_BSU22890,5.394728291315977e-10
transcription_TU_BSU22890_s,3.8584392277988435e-10
transcription_TU_BSU23380,2.709779576406951e-10
transcription_TU_BSU23380_s,0.0
transcription_TU_BSU23560,0.0
transcription_TU_BSU23610,0.0
transcription_TU_BSU23610_s,0.0
transcription_TU_BSU23920,0.0
transcription_TU_BSU23920_s,0.0
transcription_TU_BSU23960,0.0
transcription_TU_BSU23970,0.0
transcription_TU_BSU23980,0.0
transcription_TU_BSU24270,0.0
transcription_TU_BSU24270_s,0.0
transcription_TU_BSU24280,0.0
transcription_TU_BSU24280_s,0.0
transcription_TU_BSU24850,0.0
transcription_TU_BSU24850_s,0.0
transcription_TU_BSU24900,8.129475260383272e-08
transcription_TU_BSU24900_s,1.6886622587547064e-08
transcription_TU_BSU25020,0.0
transcription_TU_BSU25020_s,0.0
transcription_TU_BSU25160,0.0
transcription_TU_BSU25160_s,0.0
transcription_TU_BSU25310,0.0
