,base,phe__L_c,3amp_s,gmp_s,gly_s,amp_s,tyr__L_c,leu__L_s,adn_c,his__L_s,man6p_c,pi_c,asn__L_s,cmp_s,ump_s,btd_RR_c,chor_s,f6p_s,acnam_s,6pgc_s,for_c,mg2_s,cbl1_s,acac_s,pser__L_s,so4_s,zn2_s,arg__L_s,mn2_s,k_s
formation_BSU37330-MONOMER_s,2.403462227893218e-11,2.4019521044269262e-11,2.403393311320879e-11,2.396057448449039e-11,2.4033952706932362e-11,2.4013410835323372e-11,2.4035237158278715e-11,2.3911731058921463e-11,2.403393311320879e-11,2.4018955865971437e-11,2.3769021971266408e-11,2.709195020332209e-11,2.402585556914518e-11,9.102127767125817e-12,9.100007562368422e-12,2.3880107876397888e-12,2.4017762773882915e-11,2.403393311320879e-11,2.2509533849770734e-11,2.3840443093553186e-11,2.4033965186650835e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01380-MONOMER_s,1.8289757515012e-13,1.828170870841393e-13,1.8289230187888892e-13,1.822669370647085e-13,1.8289448747342027e-13,1.8273901681626885e-13,1.8289824133639133e-13,1.8188730054206117e-13,1.8289230187888892e-13,1.8276384014725984e-13,1.814205717604067e-13,1.898637532304952e-13,1.8281951421635218e-13,7.317943023070218e-14,7.318575599776666e-14,1.9079578504380383e-14,1.828118551998288e-13,1.8289230187888892e-13,1.72716159224963e-13,1.8166102596259523e-13,1.828927083173212e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30530-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU03070-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU04560-MONOMER_s,1.9546262289700984e-09,1.954162690410285e-09,1.954574721971084e-09,1.946547940846652e-09,1.954574721971084e-09,1.9529268563286733e-09,1.954574721971084e-09,1.9442869629904443e-09,1.954574721971084e-09,1.9529268563286733e-09,1.941616592156404e-09,1.9467535494383225e-09,1.9535447245068313e-09,6.661603760058904e-10,6.664009539656507e-10,1.2660442821227688e-10,1.954162690410285e-09,1.954574721971084e-09,1.840102699121871e-09,1.9451089847392127e-09,1.954574721971084e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-146_s,2.8405697115298485e-11,2.838844549419552e-11,2.840488314679247e-11,1.089363626237058e-10,2.8405023598686814e-11,2.8380997275925287e-11,2.8406279368036306e-11,2.8264949291748523e-11,2.840488314679247e-11,4.236761848124225e-11,2.8120301136048678e-11,3.0817712744497765e-11,5.298134708214202e-11,1.0201455397726151e-11,1.019944954515188e-11,2.5417128552080492e-12,2.8386297772831347e-11,2.840488314679247e-11,4.076594423300627e-10,2.8195738565674724e-11,2.8404902365042436e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-147_s,1.290881839316004e-10,1.290460723796613e-10,1.2908470048680552e-10,1.2859193655028376e-10,1.2908491603939205e-10,1.2897655516154053e-10,1.2908627346373387e-10,1.2841700711227035e-10,1.2908470048680552e-10,1.28983348052292e-10,1.2812215776787385e-10,1.312065903245699e-10,1.2902329540219256e-10,4.513555993502082e-11,4.5145291281231556e-11,9.2979947604364e-12,1.290438740163628e-10,1.2908470048680552e-10,1.214118110026233e-10,1.2838095225758586e-10,1.2908473253593613e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-142_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-143_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22480-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU17600-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU24850-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28370-MONOMER_s,3.803042048186103e-15,3.80110397816862e-15,3.802976489108016e-15,3.797977478860618e-15,3.802988548945196e-15,3.801164884147859e-15,3.803167779112054e-15,3.792823362368169e-15,3.802976489108016e-15,3.801922421960501e-15,3.7734797210102626e-15,4.094506192761178e-15,3.802531485919794e-15,2.252077888886188e-15,2.214149504810524e-15,1.1830253025993374e-15,3.800811040597189e-15,3.802976489108016e-15,3.6547509793233446e-15,3.7813475420870856e-15,3.8029788903902096e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU07570-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU27940-MONOMER_s,5.693554115862773e-08,5.690681665546579e-08,5.693463189097731e-08,5.6873444288284836e-08,5.693481898399998e-08,5.6910048669408113e-08,5.693754979091549e-08,5.6798420096656066e-08,5.693463189097731e-08,5.692165896999572e-08,5.6511273644583675e-08,6.127554206713585e-08,5.6929798513843104e-08,3.527486302852773e-08,3.526396052547507e-08,1.922048545188252e-08,5.6902368579249933e-08,5.693463189097731e-08,5.487790455032847e-08,5.662415104165448e-08,5.6934672520648125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_SRP-CPLX_s,5.725223324076e-10,5.720049780508064e-10,5.725059170168468e-10,5.706676665155554e-10,5.725056150532154e-10,5.719742781655119e-10,5.725542548547856e-10,5.698278281380251e-10,5.725059170168468e-10,5.721052891373795e-10,5.62853335371834e-10,6.409309223538865e-10,5.723044210358054e-10,1.7478377840195155e-10,1.748445597768586e-10,2.2257233087893053e-11,5.719080479724303e-10,5.725059170168468e-10,5.29478837863651e-10,5.654396268951846e-10,5.725036813864991e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39360-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU23560-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU14860-MONOMER_s,5.741692298979176e-10,5.73945360934325e-10,5.741535372671998e-10,5.720544916222218e-10,5.741542060826091e-10,5.736728410774309e-10,5.741654367697082e-10,5.7121453528338e-10,5.741535372671998e-10,5.737208800359644e-10,5.694794483186419e-10,5.895691114948821e-10,5.984828423692441e-10,2.0292418903706502e-10,1.7080455343867273e-10,4.334048771806055e-11,5.739276851695974e-10,5.741535372671998e-10,5.393979294567094e-10,5.707327789823271e-10,5.741538019978418e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU10270-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU26640-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33330-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01390-MONOMER_s,1.987525244908111e-12,1.9861808990807047e-12,1.987468172784262e-12,1.9812822468303904e-12,1.9874710840437834e-12,1.9857505378856604e-12,1.98758328329854e-12,1.9775985320004028e-12,1.987468172784262e-12,1.986209978274534e-12,1.964531579427002e-12,2.1526562564760092e-12,1.9867890462472598e-12,7.096642359178422e-13,7.09601712157774e-13,1.6802081815628505e-13,1.986002351858033e-12,1.987468172784262e-12,1.8622394109981955e-12,1.9705642257512194e-12,1.987468405841412e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-76_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-75_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-74_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-71_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-70_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX-7604_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX-7601_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-78_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32180-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-90_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-93_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-92_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15590-MONOMER_s,2.2536849785696947e-11,2.2521849622044808e-11,2.2536203465641667e-11,2.2466681033429103e-11,2.2536251473886866e-11,2.2516721662580134e-11,2.2537452602034257e-11,2.2425087154744556e-11,2.2536203465641667e-11,2.2521911008134538e-11,2.2283693163762105e-11,2.476590643744678e-11,2.2528637337488278e-11,8.232487307746934e-12,8.230724503981749e-12,2.0524030108919174e-12,2.2519879168825513e-11,2.2536203465641683e-11,2.1081391684174263e-11,2.235127293620986e-11,2.2536206768416023e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_secYEG_s,5.725223324076e-10,5.720049780508064e-10,5.725059170168468e-10,5.706676665155554e-10,5.725056150532154e-10,5.719742781655119e-10,5.725542548547856e-10,5.698278281380251e-10,5.725059170168468e-10,5.721052891373795e-10,5.62853335371834e-10,6.409309223538865e-10,5.723044210358054e-10,1.7478377840195155e-10,1.748445597768586e-10,2.2257233087893053e-11,5.719080479724303e-10,5.725059170168468e-10,5.29478837863651e-10,5.654396268951846e-10,5.725036813864991e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU08180-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU40340-MONOMER_s,4.523069145927963e-10,4.521274278319128e-10,4.522945277985581e-10,4.5065298767158844e-10,4.5229552524147997e-10,4.519111345358058e-10,4.5230472392292656e-10,4.4993313350442325e-10,4.522945277985581e-10,4.5195816446419454e-10,4.484759700508269e-10,4.851636495237553e-10,4.5209497591229085e-10,1.6317529568220734e-10,1.6318853935491484e-10,3.7283874554466454e-11,4.521143960329696e-10,4.522945277985581e-10,4.254610861346306e-10,4.494968042785697e-10,4.5229476248033214e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15180-MONOMER_s,1.5279672297888331e-09,1.5276048731813953e-09,1.5279269658215166e-09,1.5216522835640903e-09,1.5279269658215166e-09,1.5266387989774522e-09,1.5279269658215166e-09,1.5198848356395918e-09,1.5279269658215166e-09,1.5266387989774522e-09,1.5177973577037473e-09,1.5218130115772412e-09,1.5271217978825944e-09,5.20749803330496e-10,5.209378675410724e-10,9.896900726459615e-11,1.5276048731813953e-09,1.5279269658215166e-09,1.4384420827022533e-09,1.5205274251411932e-09,1.5279269658215166e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU09850-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28850-MONOMER_s,5.693554115862773e-08,5.690681665546579e-08,5.693463189097731e-08,5.6873444288284836e-08,5.693481898399998e-08,5.6910048669408113e-08,5.693754979091549e-08,5.6798420096656066e-08,5.693463189097731e-08,5.692165896999572e-08,5.6511273644583675e-08,6.127554206713585e-08,5.6929798513843104e-08,3.527486302852773e-08,3.526396052547507e-08,1.922048545188252e-08,5.6902368579249933e-08,5.693463189097731e-08,5.487790455032847e-08,5.662415104165448e-08,5.6934672520648125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU24740-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU27260-MONOMER_s,1.727907264539122e-11,1.726852055961133e-11,1.72785770619984e-11,1.722616305223076e-11,1.727856981549611e-11,1.7264406856304344e-11,1.727939482165649e-11,1.7195863879839837e-11,1.72785770619984e-11,1.7268042932465553e-11,1.71244721900548e-11,1.751430929954008e-11,1.727293951720612e-11,5.693997249552642e-12,5.691237540831764e-12,1.5318123806439105e-12,1.726715637365299e-11,1.7278577061998457e-11,1.6190944271722395e-11,1.71669285726214e-11,1.727860105247218e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28230-MONOMER_s,5.693554115862773e-08,5.690681665546579e-08,5.693463189097731e-08,5.6873444288284836e-08,5.693481898399998e-08,5.6910048669408113e-08,5.693754979091549e-08,5.6798420096656066e-08,5.693463189097731e-08,5.692165896999572e-08,5.6511273644583675e-08,6.127554206713585e-08,5.6929798513843104e-08,3.527486302852773e-08,3.526396052547507e-08,1.922048545188252e-08,5.6902368579249933e-08,5.693463189097731e-08,5.487790455032847e-08,5.662415104165448e-08,5.6934672520648125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU13610-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06660-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU07830-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39400-MONOMER_s,1.1511750737168376e-12,1.1508772676765761e-12,1.1511445590963524e-12,1.1464801089461763e-12,1.1511447703295137e-12,1.150173398315872e-12,1.1511478534855252e-12,1.145101158871067e-12,1.1511445590963524e-12,1.1501865011372546e-12,1.143249212131741e-12,1.1515579596659302e-12,1.1505494223903706e-12,3.263360867022358e-11,3.283516303775748e-11,1.832633584591765e-11,1.1508722462057143e-12,1.1511445590963524e-12,8.099600025889687e-11,1.1453754949082511e-12,1.1511446049683668e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU19310-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.077699522150578e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU36470-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU40040-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.099994584130952e-29,0.0,1.1089971953667667e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28540-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3773005811230387e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU27200-MONOMER_s,7.300439427130098e-11,7.296368627568691e-11,7.30023404533328e-11,7.275650911145336e-11,5.145044378213744e-10,7.293989556391104e-11,7.300546544350423e-11,7.263464680490835e-11,7.30023404533328e-11,7.295220226365711e-11,7.225644839475364e-11,7.741665309986787e-11,7.297385773785567e-11,1.6784424178002454e-09,1.6787572771757e-09,5.8402758693664415e-12,7.295892688780012e-11,7.30023404533328e-11,9.149494056113141e-10,7.245343506301614e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU40910-MONOMER_s,5.693554115862773e-08,5.690681665546579e-08,5.693463189097731e-08,5.6873444288284836e-08,5.693481898399998e-08,5.6910048669408113e-08,5.693754979091549e-08,5.6798420096656066e-08,5.693463189097731e-08,5.692165896999572e-08,5.6511273644583675e-08,6.127554206713585e-08,5.6929798513843104e-08,3.527486302852773e-08,3.526396052547507e-08,1.922048545188252e-08,5.6902368579249933e-08,5.693463189097731e-08,5.487790455032847e-08,5.662415104165448e-08,5.6934672520648125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU34660-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-102_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32440-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX-8649_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX-8648_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32250-MONOMER_s,1.1278417056412724e-10,1.1271721490401093e-10,1.1278093605470531e-10,1.1244090409721803e-10,1.1278031714892818e-10,1.1269049745310449e-10,1.127862058784503e-10,1.1224943770861206e-10,1.1278093605470531e-10,1.1270941878094382e-10,1.1169794263865343e-10,1.1123705480708162e-10,1.1274283622830199e-10,3.982638852753473e-11,3.9821739312339464e-11,8.817426341880604e-12,1.1270822724978544e-10,1.1278093605470531e-10,6.62946154858311e-10,1.1198375027654614e-10,1.1278119527412377e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39020-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39670-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU41050-MONOMER_s,3.803042048186103e-15,3.80110397816862e-15,3.802976489108016e-15,3.797977478860618e-15,3.802988548945196e-15,3.801164884147859e-15,3.803167779112054e-15,3.792823362368169e-15,3.802976489108016e-15,3.801922421960501e-15,3.7734797210102626e-15,4.094506192761178e-15,3.802531485919794e-15,2.252077888886188e-15,2.214149504810524e-15,1.1830253025993374e-15,3.800811040597189e-15,3.802976489108016e-15,3.6547509793233446e-15,3.7813475420870856e-15,3.8029788903902096e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU27410-MONOMER_s,6.352096310775842e-11,6.348525509230247e-11,6.351914216725136e-11,6.332385722738362e-11,6.351957824047661e-11,6.346963660137187e-11,6.352181091407046e-11,6.322431742858309e-11,6.351914216725136e-11,6.347813212847068e-11,6.29805422213388e-11,5.903523515608321e-11,6.349695445206134e-11,2.304023341570148e-11,2.303878330275379e-11,5.19279655204486e-12,6.348063105261222e-11,6.351914216725136e-11,5.945814751918846e-11,6.312534720793306e-11,6.3519179678665e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU04520-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU11250-MONOMER_s,5.38712858625224e-10,5.384990838123229e-10,5.386981055336439e-10,5.367429756299944e-10,5.386992935219555e-10,5.382414711690313e-10,5.387102494631931e-10,5.358856049295355e-10,5.386981055336439e-10,5.382974854070318e-10,5.341500738902238e-10,5.778463430551127e-10,5.384604324766405e-10,1.943473052432042e-10,8.955196860709474e-11,4.44063577050183e-11,5.384835624982876e-10,5.386981055336439e-10,5.067385674431384e-10,5.35365922039494e-10,5.386983850475874e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32470-MONOMER_s,0.0,0.0,0.0,1.9108965240878926e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01280-MONOMER_s,5.693554115862773e-08,5.690681665546579e-08,5.693463189097731e-08,5.6873444288284836e-08,5.693481898399998e-08,5.6910048669408113e-08,5.693754979091549e-08,5.6798420096656066e-08,5.693463189097731e-08,5.692165896999572e-08,5.6511273644583675e-08,6.127554206713585e-08,5.6929798513843104e-08,3.527486302852773e-08,3.526396052547507e-08,1.922048545188252e-08,5.6902368579249933e-08,5.693463189097731e-08,5.487790455032847e-08,5.662415104165448e-08,5.6934672520648125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU40110-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
